Index,Type,ID,blend,wave,e_wave,F(0),E(0),F(I),E(I),F(II),E(II),F(III),E(III),F(IV),E(IV),F(MYSO),E(MYSO),wl_obs,Notes,H2_index
2179,Low Neb,[O II] 7319.99+,True,7319.724231684761,0.0512226201835997,2.6957894252251653,0.11438792152562652,0.3850153488694586,0.20287927770161399,3.2976450372951267,0.1351312153965606,1.1436266207705401,0.06259785063898776,,,9.444617394370617,0.43304522649778393,,,
2187,Low Neb,[O II] 7330.73+,True,7330.042176841667,0.0479247591580994,1.6213409579096416,0.11969957100819872,,,2.1058100529708508,0.21291492588607555,0.790409566128992,0.11703568308078911,,,5.709683563085306,0.2189081677038579,,,
2225,"Fe, Ni",[Ni II] 7377.83,False,7377.548371574627,0.0315235719530019,0.015402181669184403,0.0009905470016862113,,,0.0020798043321736733,0.0005327403802514009,,,,,0.2947141159630411,0.007432353312101026,,,
2252,"Fe, Ni",[Ni II] 7411.61 ,False,7411.369022943434,0.0497006931316948,,,,,,,,,,,0.1205298422801463,0.004792333363501708,,,
2263,"Fe, Ni?",H_2 4-0 O(7) 7426.27A,False,7424.368385670985,0.1418439226315305,0.017396167553338525,0.001974032515616713,0.04435006134405924,0.007658448189483247,0.007759497211739798,0.004174715188457512,,,,,0.07033455722988156,0.012075897916628674,7425.08,,406.0
2277,Neutral,N I 7442.30,False,7442.212229274743,0.0511903074960954,0.010534890054420692,0.00043142740905868283,0.06954450225665303,0.0032038028527391444,0.00527295347992243,0.0015765609502907288,,,,,0.21827034134450657,0.011901266471837998,,,
2285,"Fe, Ni?",[Fe II] 7452.54?,False,7452.297624506572,0.0738666102126387,0.003492105129949258,0.0015531323512165387,0.006481730541285673,0.005838947888211828,,,,,,,0.06750117236916713,0.003988866230631524,,,
2294,Deep Neutral,H_2 6-2 Q(1) 7462.84A,False,7462.653025862032,0.0388113254467295,0.08394574968433523,0.002606436648694741,0.0443490925520054,0.00919778111628258,0.024859860739240455,0.0014146035549687705,,,,,0.024255101113187145,0.004862685471134317,7462.75,,410.0
2298,Neutral,N I 7468.31+,True,7468.142929915568,0.0675365041980424,0.051276062106646175,0.018801272459987996,0.14450620202985212,0.06653251546086852,0.01716863458367577,0.01590700803741663,,,,,0.3423137654127356,0.018494940043875946,,,
2314,Deep Neutral,H_2 6-2 Q(2) 7488.21A,False,7488.538530618498,0.0406451051990953,0.0599393257181399,0.0019489921595013092,0.02786214961002762,0.01400842977836749,0.014449780027343265,0.0020032689346540186,,,,,0.01113080277725106,0.0013818160465732803,7488.33,,415.0
2323,Med Neb,He I 7499.85,False,7499.665529475341,0.0433346102279247,0.04273458509165857,0.002693206369809607,0.03586092238971665,0.0029972713116682556,0.03606537336458781,0.001587365924141756,0.03709203790329824,0.0014373649846726243,0.04251083853570994,0.0014737524947257862,0.017293740946682172,0.004822271033997388,,,
2334,"Fe, Ni",Fe II 7513.1762,False,7513.319571350537,0.0646262996395186,0.02820778484698919,0.0030940720340470623,0.12836333917904372,0.022868948970975442,0.020976543685812785,0.0027681424856957925,0.02247520931044946,0.005319814093090311,,,0.14418875567495723,0.007454708583119306,,,
2345,Deep Neutral?,H_2 6-2 Q(3) 7526.43A,True,7526.33324655875,0.0041443791167496,0.0672171835671596,0.00022285879348997144,0.11958497218508883,0.015309107081486358,0.028456283376007807,0.005663893349303519,,,,,0.030749918202495993,0.0008228061203241208,7526.26,,421.0
2348,High Neb,[Cl IV] 7530.8,False,7530.2832247155675,0.0730099065762854,,,,,,,0.02687346125358587,0.001747928646245742,0.12811102885315723,0.007482699398368654,,,,,
2426,Deep Neutral,H_2 7-3 S(5) 7628.56A,False,7628.765675624385,0.1016354900609308,0.23302468610152202,0.018946862534578227,0.2433361383351999,0.06620266159995847,0.0963511971672947,0.018023377371241663,,,,,0.26468972307089156,0.06160227588556874,7628.73,,430.0
2434,Deep Neutral,H_2 7-3 S(4) 7636.91A,False,7637.620974713784,0.120476861858208,0.20632330605699584,0.019885747553565973,0.20076385988204948,0.06134175823522462,0.08559283977659492,0.014838816111272362,,,,,0.3153979849428405,0.06795626582885043,7637.6,blend 7-3 S(6),433.0
2454,Deep Neutral,H_2 7-3 S(3) 7663.09A,False,7663.219191959189,0.0924655921447656,0.14281204583552534,0.014244634507384458,0.11306934367968229,0.01597632840894576,0.04684575228347049,0.007194675228956227,,,,,0.13830071115282724,0.010230445720630697,7663.09,blend 9-4 Q(7),437.0
2489,Deep Neutral,H_2 7-3 S(2) 7706.96A,True,7706.524209357798,0.2780358859339952,0.16070328897599243,0.03574502505835752,0.16789182399271807,0.12939559570359008,0.07637441807048063,0.036156405314745205,,,,,,,7706.79,blend 10-5 S(3),442.0
2501,Deep Neutral?,H_2 12-6 S(2) 7721.51A,True,7720.990033860457,0.3961083785131444,0.022833641307238403,0.010619773024886049,,,,,,,,,0.007019343043067485,0.002224336472813586,7720.99,blend 6-2 Q(6),450.0
2503,Deep Neutral?,H_2 10-5 S(4) 7724.23A,False,7724.312163132304,0.0283088235294096,0.014991907345789963,0.0003395226075369827,,,,,,,,,0.007910764636905033,0.00024054645639730836,7724.53,,451.0
2516,Deep Neutral?,H_2 10-5 S(1) 7740.69A,False,7739.541358539041,0.3904788117936982,0.09635428307409431,0.030099444772804802,0.37440376590888774,0.14465849279739326,0.09287895134213316,0.03385308079754321,,,,,0.029779591847729353,0.009394391266529682,7739.73,,453.0
2524,Med Neb,[Ar III] 7751.10,False,7750.908241637001,0.0442541468336903,1.6072199246109085,0.06819240874970459,1.367251359905274,0.22395252969706658,1.684092581980932,0.07160919384361031,1.7070926083689382,0.06580272111350699,1.3712476959904742,0.07625113554449217,0.9608924796171805,0.03401878150749401,,,
2538,Deep Neutral,H_2 7-3 S(1) 7768.49A,False,7768.76507459695,0.0875513393433726,0.11353864910252606,0.0079523686369307,0.07009061625469375,0.03891587456536292,0.023601200878442655,0.00800374114855895,,,,,0.02326141416122154,0.007891304712282972,7768.63,,458.0
2549,Deep Neutral,H_2 3-0 S(7) 7782.22A,False,7782.4140264747275,0.1374842581407893,0.09438572873835621,0.013946261470918177,0.09541973915337873,0.03576637156881781,0.03357210368090606,0.008677077738042554,,,,,0.0503729618107997,0.0055403914279296895,7781.96,,462.0
2556,Deep Neutral,H_2 10-5 S(0) 7790.25A,True,7790.311743042632,0.1480280757030108,0.09940918287069474,0.024453071866869572,,,,,,,,,0.06263724959375783,0.007417657219754533,7790.21,blend 3-0 S(9),463.0
2565,Deep Neutral,H_2 4-0 O(9) 7806.24A,True,7803.929582790437,0.207009046456445,0.16961126255700376,0.1168098544295801,,,,,,,,,0.05259917772391859,0.00871080450001718,7804.49,too strong,467.0
2577,Med Neb,He I 7816.13+,True,7817.174160253881,0.0436340678563097,0.16223524366204317,0.024884330365596542,0.5483075660702401,0.07968926175855706,0.16109677447885049,0.013654530581172568,0.1266832914545986,0.023940130277506796,0.19574047084050364,0.01894471973168477,0.054118260322110194,0.0018891198745283133,,,
2594,Deep Neutral,H_2 3-0 S(5) 7837.75A,True,7837.41995186432,0.0692998403778589,0.1974950683709785,0.01094910137081852,0.1667097754871526,0.024291058231415346,0.05024792509589102,0.007402565600452015,,,,,0.1063302513327272,0.006402502932367339,7837.59,,473.0
2602,Deep Neutral,H_2 7-3 S(0) 7847.68A,True,7847.488863096443,0.3732325573694491,0.15706114805684704,0.051995405685117076,,,0.07706111773904016,0.059602599119691145,,,,,0.03896804125581099,0.011635313354867631,7847.6,,476.0
2614,Deep Neutral?,H_2 3-0 S(11) 7862.67A,True,7862.465060764044,0.4363750448189306,0.05168800255333682,0.02681378069606283,,,0.029429558169812187,0.029114009991916354,,,,,0.02247608110765537,0.007846400720565624,7862.45,,477.0
2623,Low Neb??,[P II] 7875.99+,True,7875.253464713442,0.9984159278684336,0.01908877947178568,0.017611211380938383,,,,,,,,,0.032121950180801544,0.025656853355766854,,,
2636,Deep Neutral,H_2 3-0 S(4) 7890.29A,False,7890.54009494208,0.0634514093882032,0.10071638653661448,0.005112477339388198,0.051635926491030625,0.014851376490369453,0.02835347849706284,0.004862639439597109,,,,,0.030009942122652785,0.00354629547519314,7890.36,,482.0
2657,Deep Neutral?,H_2 11-5 Q(9) 7917.04A,True,7916.460506308,0.2433346069111425,0.052825657925001455,0.012880009284588897,,,,,,,,,0.030215419035455857,0.005881965690918483,7915.9,,486.0
2692,Deep Neutral,H_2 3-0 S(3) 7959.75A,True,7959.4371049382735,0.1647448023098524,0.19291347317294533,0.05892098271709744,,,,,,,,,0.09805038309536394,0.012922632783560822,7959.35,,495.0
2724,"Fe, Ni",[Fe II] 7997.03+,True,7999.4348719370155,0.0586507134553027,0.024381319501135028,0.02177084578668806,0.014116156434096206,0.008739889081984059,0.006465960455047631,0.005521684726338172,,,,,0.20630659838775434,0.009680023348782728,,,
2731,Deep Neutral,H_2 7-3 Q(1) 8008.96A,True,8008.625752277389,0.2512025182146138,0.12290559525352458,0.024699356024281173,,,0.03693879417355145,0.026277596326071205,,,,,0.021905204090193968,0.005007699427071774,8008.66,,502.0
2754,Deep Neutral,H_2 7-3 Q(2) 8038.44A,False,8037.291416520259,0.1459598550601929,0.06547733221884394,0.007645649536312452,0.022551898697617926,0.013638940524971653,,,,,,,0.018272562833096945,0.007427937344561142,8038.21,,504.0
2760,High Neb,[Cl IV] 8045.62+,True,8045.625070512266,0.0609951291014633,,,,,,,0.025970847167702246,0.007387957222810087,0.24604757163650717,0.01200616271765625,,,,,
2779,Deep Neutral?,H_2 10-5 O(2) 8068.77A,False,8069.173426502935,0.0631796730729755,0.021125187834385977,0.0010677459687853652,,,0.0031521716186959942,0.0012123736994984486,,,,,0.009821082461740023,0.0009179693626429336,8068.85,blend 12-6 S(6),510.0
2790,Deep Neutral,H_2 7-3 Q(3) 8082.91A,False,8083.069741552463,0.0473830004373807,0.059422267179319053,0.002252484249398263,0.03361689641422043,0.006900079886108874,0.015459448892953398,0.0007840774035825295,,,,,0.03705803141403695,0.003168419102194284,8082.92,,514.0
2825,Neutral,Ca I] 8125.31,False,8125.674540086506,0.2917449492268332,0.01649640238146776,0.0038501936601653772,0.03306224875906866,0.0077549031908025964,0.0117968846729147,0.008105571162423525,,,,,0.15497112690953355,0.07035082357153587,,,
2844,Deep Neutral,H_2 3-0 S(1) 8150.65A,False,8150.791416821157,0.0452736898182056,0.21615198770018604,0.007828798435781457,0.030642104047874343,0.018804224755505743,0.03558086430964258,0.003619926847950022,,,,,0.06803751263532172,0.008406268795989458,8150.68,,523.0
2874,Neutral,N I 8188.012,False,8187.655142573297,0.0378392484342377,0.01512856671473957,0.004425910475056781,0.06927062356924693,0.004249611277149149,0.01732718823341773,0.0017843943485239455,,,,,0.2159403188162709,0.00653681549652591,,,
2877,Deep Neutral,H_2 7-3 O(2) 8192.31A,False,8190.971131557223,0.080740611880676,0.06776007316311443,0.00621806999210657,0.02584537001461393,0.01304618900152372,0.019069604480879424,0.010049487464548361,,,,,0.03742287933058496,0.0024172369403905065,8191.59,,526.0
2884,Neutral,N I 8200.357        ,False,8200.080812594488,0.1259785647448965,0.014228776709037196,0.002586511099164983,0.04330494731510029,0.006232496228616413,,,,,,,0.09846202553580777,0.009923283727101133,,,
2889,Deep Neutral?,H_2 10-5 S(9) 8206.90A,False,8206.956289578551,0.0706700379266728,0.028391490329840455,0.0016051421587236715,0.008747691599585451,0.005057553211264396,0.004473526125509551,0.0026811185844699205,,,,,0.026362327751979338,0.004548039987340456,8206.76,,530.0
2892,Neutral,N I 8210.715,False,8210.115183976017,0.0952107943813504,0.04751074127459502,0.006749799786161299,0.09637988480553802,0.00947876772392925,0.026520685313412538,0.006178105321583415,,,,,0.19157314635493758,0.014591865157270654,,,
2897,Neutral,N I 8216.34+,True,8216.290424939034,0.0780590022878484,0.0561488092044178,0.01131396139074398,0.15037552740946641,0.009587156111806513,0.014597307374289773,0.005772954434852255,,,,,0.3727451181093237,0.02327688962182403,,,
2902,Neutral,N I 8223.14+,True,8223.033997685028,0.0666936394674152,0.01926447089263911,0.007085663157920037,0.12289913559434852,0.020161700238911135,,,,,,,0.49256092604947693,0.026280544654144013,,,
2907,Neutral,O I 8230.00+,True,8229.31364254266,0.0730475243114888,0.01570120492946356,0.0038969739465928815,0.03097260316583774,0.009803671253119714,0.006319022895134194,0.002712712438302874,,,,,0.2962739554356752,0.01731366317003876,,,
2913,High Neb,He II 8236.78,False,8236.091230749586,0.4480737477640908,,,,,,,,,0.0067562988094496184,0.0024218561028513243,,,,,
2918,Neutral,N I 8242.39,False,8242.423722736903,0.0728835346919276,0.031420866982719356,0.004318870600357543,0.10258854253699581,0.0092167116629929,0.013311517314576693,0.0031590889556822326,,,,,0.25192206228941927,0.014688776293226269,,,
2937,Deep Neutral,H_2 8-4 S(5) 8266.55A,False,8266.841798548558,0.1116997248853751,0.1729327141447993,0.015453229274924235,0.05928988862369639,0.016691474785049183,0.03680535219181599,0.00717527899161962,,,,,0.06337369910058079,0.005876555496287655,8266.47,blend 8-4 S(4),537.0
2942,Deep Neutral,H_2 3-0 S(0) 8272.65A,False,8272.529384591615,0.0355726539937062,0.16605085679531886,0.004725495739310671,0.03988152784165981,0.025139565295004974,0.04272610474252011,0.006162931047894668,,,,,0.032876830102799764,0.016392766256205116,8272.5,,539.0
2951,Deep Neutral,H_2 4-1 S(7) 8283.51A,True,8283.353146806932,0.1750028478553719,0.12832508073953813,0.017965803664551767,0.11800491422010716,0.05375688379483225,,,,,,,,,8283.33,,540.0
2954,Deep Neutral,H_2 8-4 S(3) 8287.27A,False,8287.212189962223,0.0747197979141927,0.121723352391144,0.021782687456523238,0.1429084487916164,0.024954316057224746,0.07950271310773298,0.009685095374232563,,,,,0.4391705201172257,0.026251786010424022,8286.99,,542.0
2957,Med Neb,H I 8292.31,False,8292.060120565568,0.0794619633105531,0.08685797485982945,0.009312699035228949,,,0.1116184377222704,0.007095536162454644,,,0.038745575555851515,0.017657101994536968,,,,,
2963,Deep Neutral,H_2 4-1 S(6) 8300.03A,True,8299.025698698633,0.0872738717226247,0.21822474467350847,0.021262062778474165,0.23769586573199963,0.04264248279924441,0.17452590190267622,0.019922241737832642,,,,,0.19709387709780793,0.013760916597719084,8299.17,,545.0
2967,Deep Neutral?,H_2 4-1 S(9) 8304.07A,True,8305.022255365486,0.2981281765385916,0.16863612248404958,0.04022014375576662,,,,,,,,,0.05261961297675916,0.013894558574890458,8305.14,,546.0
2969,Med Neb,H I 8306.11+,True,8305.877524529596,0.00386605515376,0.1290716566490921,0.010169176896520509,0.16266750580745867,0.019917349689970842,0.1412619883907032,0.0004369013105986161,0.14729724241005826,0.008174285915815914,0.14401261657419817,0.0063561118315092115,0.15884407350788768,0.06150770607528678,8305.14,,546.0
2975,Med Neb,H I 8314.26,False,8314.117633167176,0.0407268500010517,0.13582592488127776,0.004425409655115139,0.11966293209498062,0.009862578146202505,0.13850010130288568,0.0050129096382181115,0.13590544277177122,0.006281072570949017,0.13175700330466303,0.005081497358526694,0.21479423920358803,0.012245848338272441,,,
2982,Med Neb,H I 8323.42,False,8323.15266761896,0.0975903236613703,0.14379537694069108,0.012648277733176392,0.12865557987726983,0.014434468939307245,0.13049941122427394,0.010188383823196128,0.13187586112776978,0.012812701358662552,0.11702856388434373,0.010605691230486337,0.20403643178259406,0.0164303191791011,,,
2987,Deep Neutral?,H_2 8-4 S(2) 8329.17A,False,8329.426621060324,0.118644242887543,0.06911719007685944,0.00656028534974671,0.0772139302646133,0.0204262981018632,0.011012972733394875,0.007401155673949142,,,,,,,8328.99,,550.0
2991,Deep Neutral,H_2 4-1 S(5) 8334.66A,True,8333.707916589243,0.0992000432686235,0.5172646773859385,0.06233362616484026,0.8702039607923289,0.2660681056906945,0.3599396762715655,0.06399146007573359,,,,,0.35547851163512784,0.02821078698821646,8333.96,,552.0
3000,Med Neb,H I 8345.55,False,8345.052155519745,0.0099001070281837,0.1711982958993844,0.012443579488442562,0.10070738669901416,0.0561192051664146,0.1874608735174544,0.008755593670694166,0.12040965877461389,0.0009536548072766053,0.09333615251532534,0.007150040948411032,0.2298059952977798,0.017934806257403967,,,
3011,Med Neb,H I 8359.00+,True,8359.202365534,0.0518082533803966,0.19135359479904518,0.012468895790049903,0.18354998818212312,0.011669281297720439,0.18614395358843913,0.01138741666966877,0.15786204478313406,0.02218913940367956,0.16446785958665136,0.02015461766040113,0.26480208771021024,0.01097514692459887,,,
3023,Med Neb,H I 8374.48,False,8374.237263403977,0.0560868795872833,0.1917375191569731,0.010791896896943886,0.0834332515157,0.012187101979611233,0.20263102656432536,0.012208880940070306,0.1940887984193345,0.010973597059592093,0.16121133351370076,0.0072334725207106485,0.2806091632130227,0.018342823220510944,,,
3034,Deep Neutral?,H_2 4-1 S(4) 8387.65A,False,8387.355784226553,0.0072867104928621,0.07843924929287704,0.0004572512806997066,0.028396550304254316,0.01356181689475223,,,,,,,0.023920325805258248,0.007737095546626874,8387.14,,562.0
3037,Med Neb,H I 8392.40+,True,8392.172519064494,0.0413744440643172,0.1549734497924121,0.03271015925067725,,,0.11986070100174559,0.04826997910906117,,,,,0.26859419205945134,0.008890348300291409,,,
3045,Deep Neutral??,H_2 8-4 S(8) 8400.71A,False,8400.006052565377,0.2066959844134727,0.015893247749808864,0.0026280563913391626,,,0.0050102270240579665,0.0031319598182958115,,,,,0.008463790381207486,0.006606222712736209,8400.56,,565.0
3054,Med Neb,H I 8413.32+,True,8411.618613057097,0.0491713311269139,0.2112944294309655,0.012618183249842221,0.6842958979532235,0.5249844247537906,0.2072057438062079,0.012009840521668978,0.25174722081484935,0.023334963767150385,0.2324739285299857,0.020448906940879374,0.29906155981469823,0.011764203987983925,,,
3074,Med Neb,H I 8437.96,False,8437.762366752499,0.0456745764709926,0.3382165007827985,0.013566088021927691,0.26325091983796894,0.012589421435499704,0.3357880672412372,0.012269582204205362,0.32329996985885573,0.012933317772937292,0.3068278481042602,0.012544872694991813,0.4907330364021197,0.042879942983754145,,,
3081,Neutral,O I 8446.48,False,8446.292807292386,0.0331565705858112,0.35486265283566415,0.014196211193341655,0.5936588590552235,0.015746953491325343,0.19464022763459948,0.007555402598964677,,,,,6.858124187802634,0.2543663946905791,,,
3091,Deep Neutral,H_2 4-1 S(3) 8459.29A,True,8459.271277442182,0.1497749352698854,0.46897329757568434,0.06519926822221428,0.2915949096253196,0.18901289799248133,0.20890018698139304,0.05882182160419418,,,,,0.2077886995539792,0.02489723122040873,8459.25,,571.0
3098,Med Neb,H I 8467.26,False,8467.069925442494,0.0566410015974837,0.37369216684783796,0.027654186998512922,0.2432545669624299,0.05798528726811127,0.38360131319116364,0.01791722528758032,0.35813001581407156,0.020603035916241692,0.3407562840206882,0.016762729769291933,0.408468439810223,0.018508849241450014,,,
3104,Deep Neutral,H_2 8-4 S(0) 8475.17A,False,8475.42205051066,0.1145696142101005,0.1151715205029089,0.01055612533760717,0.023179796923842446,0.0035636666685679354,0.044707281075996204,0.013191415057151176,,,,,0.025858172359518875,0.003016641531918172,8475.22,,574.0
3122,Deep Neutral,H_2 3-0 Q(1) 8497.45A,False,8497.758360831924,0.111751929793666,0.09661880939334748,0.008637870723258369,,,,,,,,,0.11870440912671301,0.016691650444070123,8497.68,,578.0
3126,Med Neb,H I 8502.49,False,8502.26078194069,0.0457014298329723,0.366687467098834,0.01997302680638039,0.24635307686491426,0.012212798488375018,0.4020983575834815,0.019113698225758025,0.4664460814952319,0.03822558181800299,0.4476794454443645,0.03650014073457433,0.4299584678804972,0.015719773400746283,,,
3138,Med Neb,He I 8518.04,False,8517.616569400006,0.1336129940817746,0.013853945650149142,0.004118660376337116,0.038551336597195646,0.0068810982412877515,0.010653250244976658,0.0022338357009571708,0.018129840751103254,0.0021161729374144706,0.021145699459437582,0.0024486007603976945,0.019085289751773014,0.002040034165322082,,,
3142,Deep Neutral,H_2 3-0 Q(2) 8522.57A,False,8522.638143265687,0.0526307486718735,0.1093014690887702,0.004602094519262096,0.017326804493467195,0.0065973322710299745,0.0217537634570003,0.0013070660939502779,,,,,0.04454105503637388,0.003112643681301021,8522.54,,583.0
3147,Med Neb,He I 8528.95,False,8528.861709800976,0.0585141361341888,0.04305700889621316,0.007877652669535357,0.04068889014203113,0.008497633152083305,0.02770254948775763,0.0012967926015926036,0.023243120586638723,0.0016142082657239231,0.018590414836521078,0.0032636906745007674,0.020619196042691443,0.0034006506520834344,,,
3160,Med Neb,H I 8545.38+,True,8545.070810296897,0.0481682027853875,0.5369978673245265,0.025443413161780386,0.7115744510428053,0.05349206915126562,0.5644743619919828,0.02379006354548991,0.5890658371343107,0.02817523800367701,0.5814290303135912,0.03230930737180773,0.5295693982393406,0.020406724930662583,,,
3164,Deep Neutral,H_2 4-1 S(2) 8549.88A,False,8550.228977196835,0.0883901032586829,0.21101606313160826,0.014921385287554887,0.08369442440730165,0.017742208697793256,0.025736546459510914,0.011090757531072547,,,,,0.03710438375963702,0.0028087494464624978,8550.06,,586.0
3172,Deep Neutral,H_2 4-1 S(13) 8560.02A,False,8560.417861851558,0.0583072030194369,0.12155306333282397,0.0056699353131051565,0.03373480388317107,0.008194745642485337,0.024232395233360397,0.0025713228474635004,,,,,0.054250437358391294,0.0026244693466120944,8560.31,blend 3-0 Q(3),588.0
3187,Low Neb,[Cl II] 8578.69+,True,8578.616029914592,0.034197150683465,0.08997268124588872,0.002473213517746617,0.055371811637488014,0.005439047407458558,0.0944015328517678,0.0029357213196062426,0.010567778370769866,0.00206957742665502,,,0.16339020755954783,0.004469983638493191,,,
3190,Med Neb,He I 8582.61+,True,8582.945885547351,0.1033510924453572,0.02027745156885587,0.0028443995016132037,0.03203117331757443,0.010652390863995845,0.02177336375319086,0.003596399390763311,0.03583168522257949,0.002962595049529404,0.051345446766440504,0.005962221169499347,0.008834862139752157,0.0032503733900996735,,,
3202,Med Neb,H I 8598.39,False,8598.209527932517,0.0487735254744467,0.535381002087625,0.05635361350125642,0.48845377076623686,0.019058889945245308,0.5637141007166078,0.07255608847235627,0.560185126476661,0.07782169535179828,0.5271120148604125,0.06691647280801293,0.5905622900210935,0.027658557544558426,,,
3213,Deep Neutral,H_2 11-6 S(3) 8610.91A,False,8611.057611819775,0.0819535121882456,0.07821192263864875,0.005127793404186099,0.015396572355021891,0.005786579982470028,0.013487625677434254,0.001463025691589295,,,,,,,8610.9,,594.0
3218,"Fe, Ni",[Fe II] 8616.95,False,8617.211365723193,0.1235114653070194,0.031098455473539472,0.0066757467293117635,0.025344144205548924,0.004971907821963936,0.018622268108719302,0.0018400508971584788,0.0024504930211169404,0.0011992433084624273,,,0.10503986493659156,0.0156061345651606,,,
3221,Deep Neutral,H_2 11-6 S(1) 8620.81A,False,8620.340671078104,0.2944504987844556,0.050532838753421044,0.01429971250202312,,,,,,,,,0.0037195437335509614,0.0008761772060757413,8620.31,,597.0
3228,Neutral?,N I 8629.24,False,8630.20908681263,0.135981116584565,0.013284587913538414,0.002229758823393082,0.062409494507096194,0.006789210198842574,0.0086329219120132,0.0036236913526602192,,,,,0.05230703258906619,0.0077888453692040805,,,
3244,Deep Neutral,H_2 8-4 Q(1) 8650.16A,True,8649.895923205926,0.1699397829821065,0.18226213629279678,0.025220477921157523,0.07092334712271459,0.02426847269087562,0.0756291136054179,0.012826632229819092,,,,,0.054680122976946084,0.007433862585709691,8649.96,,601.0
3252,Deep Neutral,H_2 4-1 S(1) 8659.72A,False,8659.620302696312,0.0522005106327153,0.38018046132382916,0.027188958336066577,0.27983983742816104,0.01168622592730084,0.16352921775042017,0.018912567009950625,,,,,0.04224771995869886,0.011813849733920297,8659.51,,603.0
3256,Med Neb,H I 8665.02,False,8664.858401406564,0.0402005156493979,0.7930531823835427,0.0321776224853869,0.7791443677254061,0.037498550373039174,0.8990170569754461,0.03146858033880308,0.8622773242206673,0.032833667635354113,0.8536065975307034,0.031572067884108795,0.754338882447678,0.024259849639029794,,,
3263,Deep Neutral,H_2 3-0 Q(5) 8674.35A,True,8673.994394208254,0.577401103565104,0.04868574216901071,0.02248896100501832,,,,,,,,,0.029729256862517896,0.014850888537209278,8674.44,,607.0
3268,Neutral,N I 8680.282,False,8680.361989589992,0.4296744766728371,0.006730571438033408,0.0036499286987070182,,,,,,,,,0.04385558585327752,0.015074900720550156,,,
3272,Deep Neutral,H_2 8-4 Q(2) 8685.29A,True,8683.858937835406,0.0930100263503875,0.09657465748498638,0.00718592914996659,0.07917084417718996,0.05180168085571286,0.010584639222834662,0.0037228719560531776,,,,,0.07953829389832427,0.029306216537989548,8685.17,,609.0
3278,Deep Neutral??,,True,8694.688794701897,0.0851527787570215,0.04827173788855422,0.009447702513178167,0.04359379233263425,0.010767782443584922,0.016107778042664462,0.0010972976479473736,,,,,0.158918636611583,0.12485186177805072,,,
3280,Neutral?,,True,8695.090582089446,0.1160107503703885,0.010810869955258656,0.0010748044230965844,0.056022449703099046,0.009673921240097359,0.002779324742594783,0.00043461946439845965,,,,,0.07498184941234462,0.006958960491588464,,,
3286,Neutral,N I 8703.247,False,8703.073900639778,0.1165668377252022,0.014285238879351876,0.0024386638883947816,0.05737633926180312,0.005350542742397406,0.0071875156218755626,0.0013066730913212155,,,,,0.15710596962492604,0.016068599712274853,,,
3293,Neutral,N I 8711.703,False,8711.572018437973,0.0698366384245193,0.00834757163420584,0.002550358123761618,0.029744249637255152,0.006199260834219959,,,,,,,0.20975112046820293,0.011718650527420557,,,
3299,Neutral,N I 8718.837,False,8718.633935951202,0.0769216895985579,0.018918190443702812,0.008527870637197657,0.016835427990754354,0.011654643294750053,,,,,,,0.09438246284675274,0.005808046808516272,,,
3306,Deep Neutral,[C I] 8727.13,False,8727.05103629467,0.0737110189581604,0.19278750555543053,0.016469049285416783,,,0.027825819921092017,0.005319552633965491,,,,,0.2158244398369565,0.012726911501165013,,,
3311,Med Neb,He I 8733.43,False,8733.50887448543,0.0771324736566034,0.0430358227891059,0.007761133892031243,0.021238438946975805,0.004343500295922835,0.033829554895017176,0.0030334212374901423,0.0275526681770251,0.001700164361866819,0.04011340215725563,0.0033451691645092017,0.01880457742616482,0.0014647845303742447,,,
3315,Deep Neutral,H_2 8-4 Q(3) 8738.38A,False,8738.678050160055,0.0848881213151883,0.06477364861781167,0.004398810673516942,0.01690176302623109,0.008487538750675885,0.006953696423843897,0.001021694709319712,,,,,0.025117868669448193,0.002079103221434899,8738.45,,617.0
3324,Med Neb,H I 8750.47,False,8750.21785191946,0.047626226366855,0.953778625619608,0.04659225597278863,0.8551783029602887,0.04259195672075498,0.923932634601852,0.03595928973667203,0.9310864879233022,0.035475308672764216,0.9585741675644336,0.04651703970010583,1.1470512167256182,0.04801387674456138,,,
3346,Med Neb,He I 8776.71+,True,8776.806223796997,0.0234524378585064,0.020555870147411566,0.0011051172416162971,,,0.013567489109138117,0.0002545525561824198,0.02056403424347886,0.002196177068913072,0.00830299792933367,0.00187142698154022,0.016030357185562567,0.004527430741128251,,,
3355,Deep Neutral,H_2 4-1 S(0) 8789.12A,False,8789.205179581693,0.0579576433398101,0.19333946444909048,0.008964399779240233,,,0.022555888298403104,0.006382668313892391,,,,,0.061324432413687145,0.003417994119092014,8789.19,,622.0
3372,Deep Neutral,H_2 8-4 Q(4) 8809.90A,False,8811.698313331033,0.0737754970500765,0.07943247068364621,0.004688136005281306,0.08889640572474208,0.06576083057729241,0.008591108041362665,0.00210932989973534,,,,,0.030636007714179906,0.0022881623397878,8809.89,blend 11-6 Q(1),625.0
3397,Deep  Neutral,H_2 3-0 Q(7) 8840.89A,False,8840.384443591958,0.8740311277408804,0.010416943915329178,0.007283786590342931,,,,,,,,,,,8840.38,,630.0
