0.45723767    805309441  24   8 
0.5891583     738200577 263   9
0.5897558     738199553 263  10 
0.777709     1543531527  54  11 
0.872952      402658308  54  12 
0.511183729  1744851969  25  13 
0.3934777    1343230977 263  14
0.3969591    1343229953 263  15
0.63763      1754269697 165  41  
0.34265       675287043  37  42
0.608798     1751126018  38  43
0.5538       1217398785 164  44
0.5877268816  134232069 266  25
0.447272909   134241284 265  26
0.468702      135286796   6  33 
