 4609.00  2.9E-04  | C III  4606.79, C III  4606.79, 
 4643.35  6.9E-04  | O II  4640.36, C I  4641.40, 
 4652.44  6.7E-04  | O I  4649.80, 
 4660.54  1.0E-03  | [Fe III]  4658.05, 
 4704.80  3.3E-04  | C I  4702.33, 
 4714.53  5.5E-03  | [Cr II]  4711.83, He I  4713.22, 
 4742.76  4.2E-03  | [Ar IV]  4740.16, 
 4758.73  3.5E-04  | Fe II  4755.97, S II  4756.01, 
 4817.19  1.5E-04  | O II  4814.50, O II  4814.52, 
 4863.93  1.0E+00  | H I  4861.32, 
 4883.39  5.2E-04  | Ne II  4880.93, Ne II  4881.05, 
 4924.60  9.0E-03  | He I  4921.93, 
 4933.74  5.3E-04  | [O III]  4931.23, 
 4961.55  1.2E+00  | [O III]  4958.91, 
 4988.71  1.6E-03  | [Cr II]  4985.69, Co II]  4986.04, Ar II  4986.14, 
 5009.50  3.4E+00  | [O III]  5006.84, 
 5018.41  2.0E-02  | He I  5015.68, 
 5044.42  7.2E-04  | [Ni IV]  5041.56, 
 5050.34  1.5E-03  | He I  5047.74, 
 5062.08  4.9E-04  | C I  5059.66, [Fe III]  5060.34, 
 5134.66  6.7E-05  | O I  5131.25, 
 5150.07  2.3E-04  | O I  5146.57, O I  5146.70, 
 5163.34  3.7E-04  | N I  5160.40, Fe II  5160.78, 
 5194.08  6.4E-04  | Ne I  5191.32, [Ar III]  5191.82, 
 5202.12  1.9E-03  | Fe II  5199.12, [Fe II]  5199.17, 
 5223.08  4.2E-04  | [Fe II]  5220.06, 
 5273.49  4.7E-04  | [Fe III]  5270.40, 
 5336.30  4.7E-04  | [Fe II]  5333.65, 
 5378.91  3.3E-04  | C III  5376.19, 
 5520.70  3.2E-03  | [Cl III]  5517.72, 
 5540.84  2.5E-03  | [Cl III]  5537.89, 
 5743.24  1.1E-04  | Si III  5739.73, 
 5749.42  4.4E-04  | [Fe II]  5745.70, 
 5757.90  2.2E-03  | [N II]  5754.64, 
 5870.36  4.3E-03  | O I  5867.12, 
 5878.88  1.2E-01  | He I  5875.66, 
 5961.72  3.8E-04  | C III  5958.57, O I  5958.54, 
 5983.13  2.3E-04  | S II  5979.76, 
 6033.01  3.0E-04  | Si I  6029.62, Si I  6029.64, Ne I  6030.00, 
 6040.84  4.2E-04  | N II  6037.39, 
 6049.79  2.2E-04  | O I  6046.39, 
 6086.67  1.0E-04  | [Mn V]  6083.20, 
 6104.19  1.1E-04  | [K IV]  6101.79, 
 6225.37  4.4E-04  | C II  6221.90, 
 6252.29  2.1E-04  | C I  6248.66, 
 6265.26  2.8E-04  | Ne II  6261.98, 
 6274.25  9.4E-04  | N II  6270.95, 
 6304.00  2.4E-02  | [O I]  6300.30, 
 6315.51  1.4E-02  | [S III]  6312.10, 
 6350.96  3.0E-04  | Si II  6347.11, 
 6367.50  8.1E-03  | [O I]  6363.78, 
 6375.00  2.3E-04  | Si II  6371.37, 
 6437.84  4.7E-04  | C I  6433.64, Fe II  6434.21, N II  6434.64, 
 6454.88  2.0E-04  | O II  6451.21, O II  6451.26, 
 6462.94  5.0E-04  | Ne II  6458.99, Si I  6459.04, S II  6459.40, Cr II  6459.57, Cr II  6459.63, N III  6459.70, 
 6471.77  6.4E-04  | Fe II  6468.11, 
 6489.97  2.5E-04  | O II  6486.46, 
 6505.46  5.5E-04  | Na I  6501.78, O II  6502.19, 
 6522.61  3.9E-04  | C II  6518.70, 
 6533.00  6.2E-04  | Ne II  6529.18, 
 6551.76  3.0E-02  | [N II]  6548.04, 
 6566.38  3.4E+00  | H I  6562.80, 
 6587.12  1.0E-01  | [N II]  6583.46, 
 6618.77  1.0E-04  | Ne II  6615.46, 
 6632.57  7.7E-04  | N II  6629.02, 
 6640.54  7.3E-04  | Ne II  6636.98, 
 6649.43  4.4E-04  | Cr II  6645.73, 
 6659.68  3.7E-04  | Fe II]  6656.00, 
 6671.43  3.3E-04  | C II  6667.70, 
 6681.79  3.1E-02  | He I  6678.15, 
 6703.09  3.4E-04  | Ne II  6699.04, 
 6720.24  1.8E-01  | [S II]  6716.44, 
 6734.63  1.4E-01  | [S II]  6730.81, 
 6780.62  6.9E-04  | Ni II  6776.84, 
 6794.30  3.0E-05  | Ne II  6790.99, 
 6798.96  5.1E-05  | [K IV]  6795.10, 
 6841.84  1.4E-04  | S II  6837.46, Ni II  6837.93, Ca I  6837.91, Ca I  6837.93, Ca I  6838.13, Cl I  6838.10, Cl I  6838.10, Cl I  6838.20, Cl I  6838.20, Si I  6838.37, S II  6838.80, 
 6851.44  4.8E-04  | Ne II  6847.83, O II  6847.86, 
 6991.23  7.1E-04  | C III  6987.10, Ne II  6987.87, 
 7006.48  3.9E-04  | O I  7002.12, 
 7014.02  6.7E-04  | [Co II]  7009.89, 
 7019.78  2.5E-04  | Ni II  7015.62, N II  7015.90, Si I  7016.04, 
 7029.55  3.8E-04  | Ne II  7025.65, Ni II  7025.63, P IV  7025.90, Fe II  7026.01, 
 7041.84  4.8E-04  | C III  7037.25, O II  7037.65, Fe II  7037.69, Fe I  7037.75, Si I  7038.22, 
 7047.53  4.6E-04  | Ar II  7043.52, 
 7060.55  1.0E-03  | Ar II  7056.47, 
 7069.11  2.5E-02  | He I  7065.37, 
 7083.48  2.5E-04  | Fe I  7079.43, 
 7096.34  1.2E-03  | Ni II  7092.46, C I]  7092.51, 
 7109.42  9.9E-04  | Fe I  7105.32, Si I  7105.42, 
 7115.60  7.2E-04  | [Fe IV]  7111.50, C I  7111.47, 
 7139.66  8.8E-02  | [Ar III]  7135.80, 
 7148.00  7.9E-04  | C II  7144.24, 
 7158.99  1.2E-04  | [Fe II]  7155.16, 
 7165.43  1.9E-04  | S I  7161.30, 
 7174.13  4.3E-04  | N II  7170.40, 
 7182.58  9.0E-04  | [V II]  7178.58, 
 7188.79  7.5E-04  | [Cr IV]  7184.10, 
 7198.19  3.3E-04  | Si I  7194.09, 
 7203.00  2.8E-04  | O II  7199.50, 
 7226.21  4.0E-04  | Fe II  7222.39, 
 7241.95  8.5E-04  | C I  7237.19, 
 7258.11  6.4E-04  | 
 7267.60  5.2E-04  | O II  7264.00, 
 7285.24  8.7E-03  | He I  7281.35, 
 7294.69  1.2E-03  | [Cr IV]  7290.20, 
 7309.76  9.6E-04  | Ne I  7304.90, [Fe IV]  7305.00, S I  7305.00, Fe I  7305.84, 
 7323.96  3.5E-02  | [O II]  7319.99, 
 7334.31  2.1E-02  | [Fe II]  7330.22, [O II]  7330.73, 
 7381.32  2.0E-04  | [Cr III]  7377.29, 
 7429.32  2.2E-04  | Fe II  7425.09, Si I  7424.96, Ar I  7425.29, 
 7446.86  1.4E-04  | Ni II  7442.49, Ca I  7442.61, Ca I  7442.62, Ca I  7442.64, F II  7442.85, Ca I  7442.81, Ca I  7442.89, O III  7443.00, 
 7456.92  4.5E-05  | [Fe II]  7452.54, 
 7467.01  1.1E-03  | O II  7463.17, 
 7472.50  6.6E-04  | N II  7467.90, 
 7492.60  7.8E-04  | Ne I  7488.87, 
 7503.93  5.5E-04  | He I  7499.85, 
 7517.47  3.7E-04  | Fe II  7513.30, 
 7530.55  8.7E-04  | Cr II  7526.61, [V II]  7526.48, 
 7534.66  3.2E-04  | [Cl IV]  7530.80, 
 7633.08  3.0E-03  | Ar I  7628.88, 
 7641.96  2.7E-03  | [Fe II]  7637.54, 
 7667.47  1.9E-03  | O I  7663.44, 
 7711.19  2.1E-03  | C III  7706.90, C III  7706.90, 
 7725.40  3.0E-04  | Fe I  7720.71, Fe I  7720.84, O II  7722.48, 
 7728.94  2.0E-04  | Ne I  7724.63, 
 7744.14  1.3E-03  | O II  7739.73, 
 7755.34  2.1E-02  | [Ar III]  7751.10, 
 7773.07  1.5E-03  | Cl I  7768.63, [Co II]  7768.63, Ca I  7768.82, S II  7769.21, 
 7786.40  1.2E-03  | O II  7782.19, 
 7794.66  1.3E-03  | Ne II  7790.25, 
 7808.94  2.2E-03  | [Fe II]  7805.01, 
 7821.76  2.1E-03  | [Cr III]  7817.34, Ca III  7817.43, 
 7842.06  2.6E-03  | Ar II  7837.76, 
 7852.08  2.1E-03  | [Cr II]  7847.78, 
 7866.94  6.8E-04  | Ne II  7862.94, 
 7877.96  2.5E-04  | C III  7873.30, C III  7873.30, 
 7894.87  1.3E-03  | N II  7890.30, 
 7920.42  7.0E-04  | O II  7916.00, 
 7963.90  2.6E-03  | O II  7959.60, 
 8000.85  3.3E-04  | O I  7997.01, 
 8013.24  1.6E-03  | Si III  8009.20, 
 8042.80  8.7E-04  | Fe II  8038.34, N II  8038.40, 
 8050.82  2.5E-03  | [Cl IV]  8046.30, 
