 EMILI Output File
 ------------------------------------
 Input Line List: ic418.in
 Input Matched List: ic418.match
 Results List: ic418.out
 Short Results List: ic418.dat
 Abundance Table: abun.dat
 Electron Temp:  10000.
 Electron Density:  10000.
 Inst. Resolution:     10.

 ICF Values: Bin/%
 ix 1:    9.99999978E-03
 ix 2:   0.498415828    
 ix 3:   0.489584208    
 ix 4:    1.00000005E-03
 ix 5:    1.00000005E-03

 Velocity Structure: Bin/Vel(km/s)
 irvcor 1:    4.26208973    
 irvcor 2:    4.08970976    
 irvcor 3:    1.74469769    
 irvcor 4:   -5.50202653E-02
 irvcor 5:   -5.50202653E-02

Observed Line:  3512.51  1.4E-03  S/N:    37.60 FWHM:  22.9
   3512.51 |    3512.337  Fe III    1747056724    263  1.7E-04  14.8 0/0 7C
+  3512.49 |    3512.505  He I       134367236      7  9.6E-02  -1.3 0/0 2A
+  3512.49 |    3512.514  He I       134367237      7  9.6E-02  -2.1 1/0 3B
   3512.49 |    3512.636  He I       134367238      7  9.6E-02 -12.5 1/0 7C
   3512.49 | >  3512.800 [Fe III]   1746956295     37  5.2E-02 -26.5 1/0 0<

Observed Line:  3530.50  2.0E-03  S/N: 99990.00 FWHM:  24.6
   3530.45 |    3530.256 [Co II]    1813023746     55  2.3E-04  16.6 7/1 9  3770.416  12.9
+  3530.48 |    3530.482  He I       134359044      7  9.6E-02  -0.2 1/0 3A
+  3530.48 |    3530.492  He I       134359045      7  9.6E-02  -1.1 2/0 4B
   3530.48 |    3530.557  Fe II     1746099280      7  1.3E-03  -6.6 3/0 8C
   3530.48 |    3530.615  He I       134359046      7  9.6E-02 -11.5 2/0 8C
   3530.45 | >  3530.882$ Fe I      1745655891      8  3.6E-05 -36.6 0/0 0<

Observed Line:  3554.42  2.3E-03  S/N:   127.50 FWHM:  23.1
   3554.40 |    3554.240  C  II      403889236      6  1.2E-03  13.4 1/0 8C
+  3554.40 |    3554.389  He I       134350852    263  9.6E-02   0.9 1/0 3A
+  3554.40 |    3554.398  He I       134350853    263  9.6E-02   0.1 2/0 4B
   3554.40 |    3554.523  He I       134350854    263  9.6E-02 -10.5 2/0 8C
   3554.40 |    3554.530  O  I       537124925      6  8.4E-04 -11.0 0/0 8C
   3554.37 | >  3554.118  Fe I      1744943112      9  2.2E-04  21.4 */1 0< 3586.985  20.6

Observed Line:  3560.62  6.5E-05  S/N:     7.30 FWHM:  20.3
   3560.62 |    3560.390  O  IV      540075044    262  1.8E-05  19.5 2/0 9 
   3560.60 |    3560.400  C  II      403871824      6  1.2E-03  16.8 1/0 7C
   3560.62 |    3560.500  O  IV      540167298      5  1.8E-05  10.2 1/0 8D
+  3560.60 |    3560.541$ Ni II     1880545420      7  6.0E-06   4.9 0/0 5B
+  3560.60 |    3560.617  Si III     941690911    263  2.2E-04  -1.5 0/0 2A
   3560.60 |    3560.680  Cl III    1142998046      6  2.0E-06  -6.8 2/0 8D
   3560.60 |    3560.696  Cr II     1612289300      7  1.8E-06  -8.1 7/0 9 
   3560.60 |    3560.851  Ni II     1880579234      7  5.9E-06 -21.2 2/0 * 
   3560.62 | >  3561.210  N  III     471976009      6  3.5E-04 -49.6 2/0 0<

Observed Line:  3562.93  1.8E-04  S/N:    11.50 FWHM:  20.7
   3562.93 |    3562.713  Fe III    1747211418    263  1.1E-04  18.3 2/0 * 
+  3562.91 |    3562.954$ Ne I       671121411    649  1.2E-04  -3.8 0/0 5B
+  3562.91 |    3562.960  O  I       537146443      6  8.4E-04  -4.3 1/0 5B
+  3562.91 |    3562.969  He I       134346756    263  9.6E-02  -5.0 1/0 4A
   3562.91 |    3562.979  He I       134346757    263  9.6E-02  -5.9 2/0 6D
   3562.91 |    3563.063  Si III     941672470    263  2.2E-04 -13.0 5/0 * 
   3562.91 |    3563.105  He I       134346758    263  9.6E-02 -16.5 2/0 8 
   3562.91 | >  3562.492  Si III     941673494    263  2.2E-04  35.1 4/0 0<

Observed Line:  3574.78  4.7E-05  S/N:     7.20 FWHM:  13.5
   3574.76 |    3574.518  N  I       469879815    264  1.2E-04  20.2 6/0 9 
   3574.76 |    3574.588  Co II     1813055510      7  2.9E-05  14.4 4/0 9 
   3574.78 |    3574.611  Ne II      672161803    263  1.9E-04  14.2 2/0 8D
+  3574.76 |    3574.759  Cr II     1612319002      7  1.7E-06   0.0 7/0 6B
+  3574.78 |    3574.810* Cr IV     1613862992      6  2.4E-06  -2.5 0/0 4A
   3574.78 |    3574.845  O  II      538065976    263  1.3E-03  -5.4 2/0 6B
   3574.76 |    3574.900  N  II      471142683      5  3.5E-04 -11.8 2/0 8D
   3574.76 |    3574.976  Co II     1813097516      7  4.8E-06 -18.2 3/0 * 
   3574.73 |    3575.000  S  I      1073996864      4  8.2E-06 -22.5 2/0 * 
   3574.76 |    3575.051  Cr II     1612018831      7  3.6E-06 -24.5 4/0 * 
   3574.78 | >  3574.400  C  III     404848693    261  1.1E-03  32.0 2/0 0<

Observed Line:  3579.40  1.3E-04  S/N:     8.10 FWHM:  23.4
   3579.38 |    3579.245$ Ar II     1209262142      9  1.1E-05  11.2 0/0 7 
   3579.35 |    3579.232  Fe I      1745249334      9  5.1E-05  10.0 5/0 8 
   3579.38 |    3579.287  Ni II     1880798377      7  5.9E-06   7.7 2/0 9 
+  3579.35 |    3579.300  Mg I       805516369      5  2.1E-05   4.3 0/0 4C
+  3579.40 |    3579.415$ Ne II      672492811      7  1.9E-04  -1.2 0/0 2A
+  3579.40 |    3579.419$ Ne II      672492812      7  1.9E-04  -1.5 0/0 2A
   3579.40 |    3579.464$ Ne II      672492813      7  1.9E-04  -5.3 0/0 4C
   3579.40 |    3579.560  Ne II      672244763    263  1.9E-04 -13.4 3/0 8 
   3579.35 |    3579.514$ Fe I      1745552466      8  3.7E-05 -13.7 0/0 7 
   3579.38 |    3579.551  Mn II     1678998621      7  3.4E-06 -14.4 */0 * 
   3579.40 |    3579.580  N  III     472093868      6  3.5E-04 -15.0 2/0 8 
   3579.38 |    3579.559  Cr II     1612381483      7  1.7E-06 -15.1 3/0 * 
   3579.38 |    3579.610  O  I       537120829      6  8.4E-04 -19.4 1/0 7 
   3579.35 |    3579.584$ Fe I      1745551441      8  3.7E-05 -19.5 0/0 7 
