# %ECSV 1.0
# ---
# datatype:
# - {name: Wavelength, datatype: float64}
# - {name: Pixel, datatype: int64}
# - {name: prominences, datatype: float64}
# - {name: left_bases, datatype: int64}
# - {name: right_bases, datatype: int64}
# - {name: widths, datatype: float64}
# - {name: width_heights, datatype: float64}
# - {name: left_ips, datatype: float64}
# - {name: right_ips, datatype: float64}
# schema: astropy-2.0
Wavelength Pixel prominences left_bases right_bases widths width_heights left_ips right_ips
7524.9448 2340 1.4182 2338 2376 2.1898 0.1532 2338.6984 2340.8882
7572.4448 2378 1.2657 2376 2392 1.9523 -0.2381 2376.8415 2378.7939
7603.6948 2403 1.1756 2400 2519 3.4268 3.9594 2401.178 2404.6048
7624.9448 2420 1.8632 2416 2422 2.0249 0.5924 2419.444 2421.4689
7629.9448 2424 2.3734 2416 2425 1.8909 1.3593 2422.6091 2424.5
7633.6948 2427 4.0932 2416 2519 2.1801 1.4439 2425.4922 2427.6723
7642.4448 2434 2.8092 2432 2519 2.0969 1.317 2432.6312 2434.7281
7646.1948 2437 1.6914 2436 2519 1.9548 0.6969 2436.5 2438.4548
7651.1948 2441 1.1841 2440 2448 1.89 0.2084 2440.5 2442.39
7656.1948 2445 1.0855 2444 2448 1.9506 -0.2418 2444.5 2446.4506
7662.4448 2450 1.125 2448 2452 2.2021 -0.1728 2448.9774 2451.1795
7667.4448 2454 2.1942 2448 2519 2.7612 0.1317 2452.8625 2455.6238
7712.4448 2490 1.4748 2467 2492 1.8184 0.1206 2489.2204 2491.0388
7717.4448 2494 2.0126 2492 2519 3.0187 0.1664 2492.8079 2495.8266
7751.1948 2521 2.5584 2519 2522 1.5526 0.5666 2519.9474 2521.5
7754.9448 2524 11.3384 2519 3380 2.1743 3.8734 2523.2538 2525.4281
7772.4448 2538 1.2916 2527 2543 2.8705 0.165 2537.0551 2539.9256
7786.1948 2549 1.6339 2543 2554 4.503 0.2543 2546.0471 2550.55
7794.9448 2556 3.427 2554 2649 2.1766 0.4788 2554.7406 2556.9172
7822.4448 2578 1.7098 2576 2591 1.934 0.5488 2576.6586 2578.5926
7842.4448 2594 2.965 2576 2649 2.6816 0.5206 2592.4855 2595.1671
7853.6948 2603 2.5473 2601 2649 1.9624 0.4949 2601.8912 2603.8536
7871.1948 2617 1.3754 2607 2649 1.9025 0.2927 2615.8476 2617.7501
7894.9448 2636 1.4064 2630 2649 3.1925 0.0918 2634.3061 2637.4986
7913.6948 2651 3.2838 2649 2690 1.9418 0.4602 2650.29 2652.2318
7921.1948 2657 1.7393 2655 2690 2.2568 0.228 2656.3805 2658.6373
7964.9448 2692 5.0319 2649 2994 2.0245 1.1579 2690.7082 2692.7327
7979.9448 2704 1.1701 2702 2713 2.0303 0.3296 2703.0538 2705.0841
7993.6948 2715 2.9475 2713 2739 1.7395 0.6303 2714.0157 2715.7552
8013.6948 2731 1.4277 2720 2739 2.0559 0.4795 2730.3811 2732.437
8051.1948 2761 1.6604 2739 2824 3.1467 0.4545 2759.3357 2762.4823
8154.9448 2844 2.6219 2739 2944 2.6387 0.7106 2843.0923 2845.731
8271.1948 2937 1.9354 2915 2944 2.9748 0.4013 2935.6729 2938.6477
8288.6948 2951 3.3014 2713 2977 4.2 0.906 2949.7647 2953.9646
8298.6948 2959 1.2402 2956 2961 1.6904 -0.0671 2958.2386 2959.929
8309.9448 2968 1.9511 2956 2977 2.9716 0.2329 2966.2941 2969.2658
8318.6948 2975 1.0307 2973 2977 1.8463 -0.1635 2974.2753 2976.1215
8327.4448 2982 1.1951 2977 2985 2.9266 -0.0459 2980.6198 2983.5464
8338.6948 2991 4.5648 2713 2994 3.0736 0.7991 2989.4776 2992.5512
8344.9448 2996 5.1973 2994 3062 1.813 0.9684 2994.8435 2996.6565
8352.4448 3002 1.1757 2997 3004 1.9686 0.1965 3001.3537 3003.3223
8363.6948 3011 1.9366 3004 3030 2.6311 0.5036 3010.0235 3012.6546
8378.6948 3023 1.6078 3021 3030 1.7632 0.4808 3022.3283 3024.0915
8398.6948 3039 3.2182 3030 3062 1.9823 0.9847 3038.3422 3040.3244
8417.4448 3054 2.2178 3051 3062 3.322 -0.1788 3052.3405 3055.6625
8429.9448 3064 3.6297 3062 3066 1.6494 0.4447 3063.4885 3065.1378
8442.4448 3074 2.451 3066 3079 1.8936 0.7321 3073.1253 3075.0188
8452.4448 3082 1.3831 3079 3089 2.058 0.48 3080.5115 3082.5695
8464.9448 3092 5.7756 2994 3200 2.523 1.5439 3090.5612 3093.0842
8472.4448 3098 2.555 3094 3101 2.3101 1.3815 3096.4209 3098.731
8507.4448 3126 3.5185 3094 3157 2.9589 1.554 3123.8607 3126.8195
8549.9448 3160 4.6066 3157 3200 2.2965 1.3315 3158.8626 3161.1592
8554.9448 3164 1.7639 3162 3200 1.9379 0.5484 3162.8374 3164.7752
8564.9448 3172 1.1773 3170 3200 1.8839 -0.0747 3171.2124 3173.0963
8583.6948 3187 1.1603 3177 3200 2.0402 -0.2817 3185.7788 3187.819
8603.6948 3203 4.1667 3200 3207 2.2767 0.9179 3201.3705 3203.6472
8654.9448 3244 2.1227 3207 3250 3.2415 1.4405 3242.3091 3245.5506
8664.9448 3252 3.6848 3200 3254 1.9997 1.9712 3250.7375 3252.7372
8669.9448 3256 7.2707 2994 3276 2.322 2.252 3254.6174 3256.9394
8732.4448 3306 3.0358 3276 3321 2.5291 1.4935 3304.3997 3306.9287
8754.9448 3324 10.1967 2994 3380 2.8863 2.3638 3322.6865 3325.5728
8762.4448 3330 1.3011 3327 3332 1.9397 0.9695 3328.4995 3330.4392
8768.6948 3335 3.0475 3332 3340 2.1085 1.1586 3333.5397 3335.6481
8778.6948 3343 4.3365 3340 3380 1.9114 1.6486 3341.8409 3343.7523
8793.6948 3355 2.1561 3351 3380 3.7899 0.8719 3352.7356 3356.5255
8827.4448 3382 8.9396 3380 3410 1.7816 2.773 3381.0829 3382.8645
8837.4448 3390 3.3236 3388 3410 2.1186 0.5486 3388.5367 3390.6553
8849.9448 3400 1.4153 3398 3402 1.7304 -0.3517 3399.4171 3401.1474
8856.1948 3405 2.0548 3398 3410 2.1303 -0.0369 3403.4732 3405.6035
8867.4448 3414 14.0699 3380 3427 2.2743 3.6913 3413.1057 3415.38
8886.1948 3429 8.6032 3427 3454 2.0699 0.863 3428.2382 3430.3081
8898.6948 3439 2.9596 3432 3454 2.2004 0.4269 3438.0091 3440.2096
8903.6948 3443 3.2035 3441 3454 2.1128 0.2773 3442.2232 3444.336
8919.9448 3456 7.0654 3427 3485 1.8961 1.7267 3455.4073 3457.3034
8943.6948 3475 2.698 3459 3485 2.2562 0.8402 3474.361 3476.6172
8951.1948 3481 1.3433 3477 3485 3.2224 0.9922 3479.48 3482.7024
8958.6948 3487 6.463 3485 3528 2.071 1.8444 3486.2105 3488.2816
8988.6948 3511 4.3881 3500 3528 2.4658 2.1156 3510.066 3512.5318
9002.4448 3522 4.5495 3520 3528 2.1941 1.6527 3520.5775 3522.7716
9019.9448 3536 13.6873 3427 3544 2.403 5.3399 3534.6861 3537.089
9024.9448 3540 2.6038 3538 3544 1.8344 1.6659 3538.6256 3540.46
9034.9448 3548 3.0365 3544 3554 2.1962 0.3757 3546.5477 3548.7439
9049.9448 3560 2.4819 3554 3576 2.4645 0.4871 3559.2715 3561.736
9062.4448 3570 1.7318 3568 3576 2.1735 0.2334 3569.0645 3571.238
9073.6948 3579 102.8252 3427 3799 2.1481 48.5545 3578.1294 3580.2775
9103.6948 3603 3.4686 3589 3629 2.8492 0.5735 3601.596 3604.4452
9233.6948 3707 22.4836 3629 3799 2.4193 9.9653 3706.1121 3708.5314
9303.6948 3763 1.1829 3712 3765 1.891 2.3177 3761.7842 3763.6752
9308.6948 3767 7.1579 3712 3777 2.5343 3.7138 3765.4811 3768.0153
9313.6948 3771 4.1769 3769 3777 4.066 3.0939 3770.3961 3774.4621
9323.6948 3779 12.3319 3712 3799 2.23 4.9215 3778.2813 3780.5113
9338.6948 3791 2.6748 3783 3792 1.9881 2.7802 3789.5119 3791.5
9343.6948 3795 10.4083 3783 3799 3.0439 4.2428 3793.5178 3796.5617
