Index,Type,ID,zone-0,zone-I,zone-II,zone-III,zone-IV,zone-MYSO,zone-S
7,"Fe, Ni",[Fe III] 4607.12+,0.029203644518984953,0.04775836463646664,-0.011392706293374346,0.004338339624974987,0.10944661860112569,0.06872942484875878,0.34178801405929504
35,High Perm,O II 4641.81+,0.05487857974127412,0.18565447579107647,-0.012970082919056613,0.010962761199926443,0.0573654448474073,0.029202186126751756,0.5119309366293008
42,High Perm,O II 4649.13+,0.06612754842477145,0.1804425916129882,0.04830136894593041,0.09063748357451917,0.15608191598681945,-0.05269066085478739,-0.32868461972685264
49,"Fe, Ni",[Fe III] 4658.10,0.10469406071072845,0.0659243670465056,0.15527042123099202,0.07098365393849022,-0.09153499840043984,0.7177709173577199,0.20480255521448215
71,High Neb,He II  4685.68,-0.0707229869283544,0.03270357858311876,-0.009169263507250384,-0.022979530285522635,0.2314364630157585,-0.11735398003876996,-4.980698272590339
83,"Fe, Ni",[Fe III] 4701.62,0.013795977912985256,-0.11104098275606347,0.049330198831614956,0.03654133823424219,-0.02608928983624804,0.25268075907155274,-0.012140817292840533
91,High Neb,[Ar IV] 4711.37+,0.4632310230516704,0.9818871508515025,0.1423076522684687,0.2701209970475728,1.5388142773079647,0.06884799126603224,0.5591429396951887
100,Med Neb?,UIL,0.05262530753976959,0.1009911969286963,0.042494087458488074,0.011572502963138135,0.08596736463394312,0.01368868411037896,0.04172462801827633
105,"Fe, Ni?",UIL,0.015282055376927818,-0.03397671059608674,-0.010195655407423839,-0.00480598817493086,0.044472443234653096,0.01339503036723929,-0.026046740225996144
110,"Fe, Ni",[Fe III] 4734.00,-0.04694188254437953,-0.15218701800017692,-0.007399286026191123,-0.01872212983265538,-0.19554680948794745,0.04347095324637188,-0.07565032425013477
114,High Neb,[Ar IV] 4740.17,0.4120937254562906,0.7200675523846082,0.15900053906297637,0.25714554843456716,1.4120227638517688,0.06670997103197193,0.4646091860624606
126,"Fe, Ni",[Fe III] 4754.81,0.022733699981560277,0.017266852925880066,0.05271656070653405,0.003858100537135715,-0.033419085224268154,0.172807790876038,0.04131536129597532
138,"Fe, Ni",[Fe III] 4769.53,0.002991479732357639,-0.009580318397584987,0.017953325303746777,0.013002428337041579,-0.046929728912908086,0.08396372207606823,-0.041175890513515195
157,"Fe, Ni?",UIL,0.048926539963714974,0.20119464342436866,0.024150684472965204,0.0256343351306566,0.046976218101415626,-0.005036310434078455,0.10860658422358181
174,"Fe, Ni",[Fe II] 4814.534,0.014630809466201353,-0.011792385270117174,0.04813314794566445,-0.003636866800041239,-0.020061191726438665,0.3466291333836073,-0.0005441646922215104
211,Med Neb,H I 4861.32,100.0,100.0,100.0,100.0,100.0,100.0,100.0
227,"Fe, Ni",[Fe III] 4881.073,0.051546983450198806,0.059550749906583884,0.0829451430586737,0.01784259082908458,-0.00010404723142162171,0.43474225509500936,0.10158503056890882
260,Med Neb,He I 4921.93,0.9043757270716124,0.8336229708662836,0.9844975571507076,1.162487960073318,1.0270701453006303,0.38414074301196527,-1.538438181942105
268,"Fe, Ni",[Fe III] 4930.64,0.03773941065452999,0.05436273695373879,0.038995578250058345,0.052263322754103905,0.09629017825349546,0.03317054886689391,-0.06952275544696855
289,Med Neb,[O III] 4958.91,121.23776493485629,181.59772020250435,109.88463428181615,146.89837764983832,180.95369825147296,45.62168813505013,125.17527647624736
311,"Fe, Ni",[Fe III] 4987.20+,0.15433948340082393,0.06829557542065873,0.3045604640032536,0.1646410679567627,-0.024685759097496967,0.22160870829962798,0.3021691662155397
328,Med Neb,[O III] 5006.84,339.6440575859076,438.39575977017427,345.0632244001586,476.53818376490784,552.7623023509382,119.75268362761392,410.61147672144614
335,Med Neb,He I 5015.68,1.9686062367405273,1.7154260313483296,2.2580938741932672,2.425050911188918,1.6861473707718442,1.0564718246457936,0.23232174107825404
356,Med Perm,Si II 5041.03,0.05282242054539006,0.16935838602508455,0.06791740036824795,0.029584166729514434,0.08264670831197689,0.5529206754546057,0.2211252095748567
360,Med Neb,He I 5047.74,0.13467456236951167,0.12697104706832707,0.1387043096830616,0.18469239886025415,0.14027116435249756,0.14714559849798875,-0.4936031039702782
367,Med Perm,Si II 5055.98,0.019947063176612125,-0.011362703215740445,0.008069732041743858,0.02102439961705339,-0.02014752879080978,0.9776221823742736,-0.06806174184054194
428,Stellar,O I 5131.14,0.008688432090878532,0.06058516966712055,0.0018041092782146377,-0.00583121768829559,0.012919566863329965,0.024059208414050934,0.02946720400567404
441,Neutral,O I 5146.61,0.01748121812590907,0.09735481361665617,-0.02548670053304846,0.013058186433382465,-0.00892592419344523,0.044313667244412346,0.11107361658873717
449,"Fe, Ni",[Fe II] 5158.81,0.019036864885952933,0.024762417652230015,-0.00017065898577705272,-0.007378055199687993,-0.027842596374246194,0.5203004617503251,-0.042508865368830855
475,Med Neb,[Ar  III] 5191.82,0.06444435795520843,0.01714749679966437,0.06782231893331503,0.06573339964110131,0.06817086051908544,0.04858588298939511,-0.01967681235822709
482,Neutral,[N I]  5199.00+,0.16608123459837243,0.6642168423907128,0.062151564634494394,-0.04217830190947918,-0.05075512499581321,0.3317726338084702,0.07129243389982326
498,Med Perm,Si II 5219.31 ,0.03400972339131922,0.1245441391686066,0.013994036833718995,-0.002313061674012385,0.03869007369266922,0.07144285343044732,0.08388367322782195
531,"Fe, Ni",[Fe II] 5261.61,-0.006879630392243671,-0.052691751186718205,0.01660024334508581,0.003415633062946747,-0.07635295769641023,0.4979368805940561,-0.0190480506340216
539,"Fe, Ni",[Fe III] 5270.40+,0.04465382569482433,0.029067195271078483,0.10985562713020505,0.05151148777763642,0.0068737585864700945,0.22506965777014823,0.015741907167835627
576,Stellar,,0.0014899424248370375,0.00023075517735042915,0.010771019988043624,0.0021260022540300514,0.017293978124800127,0.24745661223448193,-0.07881928334013044
589,"Fe, Ni",[Fe II] 5333.646,0.03778772266571146,0.11348380480594601,0.014128126036829511,-0.0037555775857992563,0.03993642669884722,0.17872081284716007,0.09703279568566112
623,"Fe, Ni",[Fe II] 5376.452,0.02617738013857664,0.06343380254613666,0.020042678886760246,0.008149675307115146,0.004270364030048571,0.10020264658092062,0.04822259463715637
652,High Neb,He II 5411.52+,-0.05378479580812526,-0.003843267264147539,-0.03689647272500053,-0.022382379060194402,-0.053991658024289624,0.006785058846552748,-2.7291757032111135
669,Stellar,O II 5433.49,-0.005322051151752539,-0.05339197379385067,0.018038654796635304,-0.002590053507447764,-0.01458210879519437,0.09279543277061032,-0.039015236588518146
737,Med Neb,[Cl III] 5517.71,0.3145981544116036,0.2564644869373473,0.3866084283938422,0.41741769974578086,0.2860346942615273,0.227186004573094,0.36121332172783993
753,Med Neb,[Cl III]] 5537.88,0.25238001393163806,0.21234250561292078,0.2909906366484662,0.31868809760875644,0.19791333056006874,0.17764861546084837,0.27331243268391237
785,Low Neb,[O I] 5577.34,-0.2583281887483027,-1.9968836911152574,-0.2635998694312479,-0.3181700869072669,-0.4132888858319172,0.05417677827846237,-0.21356406404050196
809,Deep Neutral??,UIL,0.02541018540101463,0.060052045636690116,0.007209123156325266,0.0042178301909479125,0.023961856019308333,0.01251151932239505,0.005256448014357874
914,High Perm,Si III 5739.73,0.010139724906770384,0.020035915054085817,0.016212603648820767,0.01722565447279667,0.06520883507989156,0.0024784205933292996,-0.05301032936619744
920,Stellar?,,0.0374379437047575,0.030197099932587675,0.03378804119834693,0.010559863987656811,0.03201112694375447,0.07350140441708777,0.04717313415930067
926,Low Neb,[N II] 5755.08,0.21152544479612587,0.012524436177573907,0.2578291577264722,0.05721320279055962,0.01721206860219163,0.45033692623575217,0.029659262132340443
965,Stellar,,-0.002728662391530356,-0.0008832353339966262,0.007474863577035247,0.0035451357383191207,0.014334166456487567,-0.0026671069347967585,-0.1487947472285269
1018,"Fe, Ni",Ni II 5867.99,0.22791481146933334,0.5616660587461305,0.23997091385765834,0.16814123748835533,0.2716562523874135,0.0826467424089339,0.655197153497359
1023,Med Neb,He I 5875.62,12.396829217001825,11.604948409508005,12.988575039158313,13.22184903668086,11.440298595187484,7.976050858618472,8.963691159649025
1089,Med Perm,Si II 5957.56,0.03312078238557987,0.07829761879753955,0.018533565855388796,0.00029497831612599457,0.004192882049202696,0.5489506128375133,0.0939049919085225
1106,Med Perm,Si II 5978.93,0.023021639568201926,0.10061721439988694,0.0362504065645588,0.012218217691731004,0.00830164080491558,0.7038102529353157,0.06286702679546968
1146,Deep Neutral?,UIL,0.02965004750230187,0.018722997665712424,-0.009898221175069513,-0.0044588490590020844,-0.011057785552147557,0.016047263378722174,0.02734313258099442
1153,Deep Neutral?,UIL,0.03982455705712293,-0.0003978537540525299,-0.005951122632597216,-0.005924747398286749,0.009266844909167099,0.022342757663629625,-0.019802564703068185
1160,Neutral,O I 6046.23,0.02222545762393104,0.04179851540075969,0.011222047307597294,-0.007539933543903484,-0.004513878826992764,0.6463378382197359,0.007362228188878835
1190,Neutral?,UIL,0.005820631107145493,-0.0028008904285298794,-0.0036642922231846053,-0.0034534046765970186,-0.011057785552147549,0.01605108810186003,-0.024558289744331527
1204,High Neb,[K IV] 6101.79,0.00439639301751527,0.006150819037652255,0.00995673282733595,0.006406785134395086,0.10263705937021358,-0.019599581235313333,-0.11687194288904672
1268,Deep Neutral,UIL,0.011449946650012291,-0.005816621884248124,-0.005795091559886767,-0.0007158620110862574,-0.003553102264503865,-0.0013514021753750285,-0.017545881714737945
1300,Deep Neutral,UIL,0.04443352292383673,-0.06545489961672361,0.002072287684435736,-0.009674929039278827,-0.01290185669627947,0.026790485703716126,-0.007675465847846661
1312,Deep Neutral?,UIL,0.01126636100752265,-0.06887644190157545,0.002169807104879771,-0.023945404406008373,-0.030662940477036188,-0.004834450046247282,-0.015268621069979138
1322,Deep Neutral?,UIL,0.02407484141195834,0.11848880503192696,0.008498817491697628,0.018351608289228827,0.015286087935451222,0.054353565481278725,0.11137084940381613
1332,Deep Neutral?,UIL,0.02762287551312671,0.05916881030269349,0.013104172122167152,-0.004948081388186663,0.003905091834632281,0.007275473346673119,0.10619671201517242
1339,Deep Neutral,UIL+,0.083456100595347,0.04603963641895972,0.02820749236343702,0.0008003984797321166,0.008578362165079435,0.07507336562674571,0.42504749837545114
1363,Low Neb,[O I] 6300.30,2.3778205663304015,0.347779880567486,2.658462292811763,-1.1413178699464706,-2.032919082933015,3.8561236898464015,-0.55573390794686
1372,Med Neb,[S III] 6312.06,1.3910419405071983,0.8030041459544002,1.8376169510792122,1.8478359032749552,0.8203792131961641,1.5914460491991138,1.4523778499453972
1401,Med Perm,Si II 6347.11,0.025356075948491357,0.07220249928545466,0.030053047395340395,0.020267168695778735,0.004172958111270905,0.7170259462843135,0.0031209445583290666
1414,Low Neb,[O I] 6363.78 ,0.8101016009325069,0.32300950584017485,0.9331243264607902,-0.3518659635798547,-0.6255540930155241,1.3482008821086466,-0.18980601649061374
1420,Med Perm,Si II 6371.36 ,0.02296946259612593,0.048792784397003304,0.0826794026379637,0.023373434256446984,-0.03378657119056576,0.8583103690581599,0.004826603635628309
1470,Deep Neutral?,UIL,0.04194642058821382,0.027332552903409395,0.002767113555099477,-0.0035739141106241007,-0.009541352498449635,0.04824548263012611,0.11276555722841741
1484,Deep Neutral?,UIL,0.024983107222170283,-0.006126947812409087,-0.004776013616246597,-0.005615379896008269,-0.022494125924999255,-0.022081401582542945,0.04260489443216402
1490,Deep Neutral?,UIL,0.053966448970167655,-0.0014641018149133213,-0.0006923878851526458,-0.009951920872714215,-0.029788500978918414,0.02017541455217911,0.12178085715038921
1498,Deep Neutral?,UIL,0.03928346253189028,0.07816234852116166,0.005351378196866404,0.01846492313017967,0.025693024848493395,0.03034960306810791,0.09459548660201364
1512,Deep Neutral?,UIL,0.02349123231688598,0.013145088033895868,-0.004673618224780362,-0.007888871308101309,-0.0031302720261735003,0.0031213990497262873,0.01589509638791479
1524,Deep Neutral?,UIL,0.0666203309388226,0.08686738865983124,0.025567154054914797,0.01771488680198125,0.026695863057727198,0.027407541036623215,0.05646737564619271
1547,Deep Neutral?,UIL,0.06031657971986222,0.14761169982857278,0.02455782805331903,0.019083658134736628,0.03666668710715113,0.009712246954723565,0.04959901121159892
1561,Low Neb,[N II] 6548.05,3.016093735814386,0.129771937496857,3.6734639246773644,0.8553813586690449,-0.06772589257194196,6.558520070128425,1.5764977007098309
1573,Med Neb,H I 6562.79,343.67376243855534,323.4204569398108,363.16671498347614,362.3130091534829,299.9975250041546,342.9652666267621,301.022119631681
