Index,Type,ID,blend,wave0,wave,e_wave,d_wave,vel,d_vel,flux,s_n
623,"Fe, Ni",[Fe II] 5376.452,False,5376.452,5378.796,0.40802251158684255,0.6074,130.7020915562931,33.86879283758137,0.0081496753071151,3.063556457065612
652,High Neb,He II 5411.52+,True,5411.52,,-0.3262616522018616,,,,-0.0223823790601944,-3.8312807881773723
669,Stellar,O II 5433.49,False,5433.49,,-1.8818347509113644,,,,-0.0014802875254371,-0.6642453591605907
737,Med Neb,[Cl III] 5517.71,False,5517.71,5520.7871,0.0787954470654778,0.939,167.18736079128035,51.01846926750409,0.4257769717428002,15.863860750244482
753,Med Neb,[Cl III]] 5537.88,False,5537.88,5540.9177,0.054501214296251224,0.9376,164.44551880260272,50.75686158255506,0.3200780042208096,22.935268803469196
785,Low Neb,[O I] 5577.34,False,5577.34,,-0.8382751154652812,,,,-0.3181682882589978,-1.4911572310078567
914,High Perm,Si III 5739.73,False,5739.73,5742.8814,0.18053979163967485,1.1724,164.6011140143168,61.235751117073455,0.0188791536697517,6.923681414758562
920,Stellar?,None,False,,5750.6679,0.09666155680462485,0.2279,,,0.0105598639876568,12.931718061675092
926,Low Neb,[N II] 5755.08,False,5755.08,5758.1561,0.19741215588770875,0.7481,160.23957617511263,38.96987319547252,0.0634134807776726,6.331930241980744
965,Stellar,None,False,,5805.7586,1.0800552822462592,0.0958,,,0.0036283373459054,1.1573481659200777
1018,"Fe, Ni",Ni II 5867.99,False,5867.99,5870.1374,0.7422738496342123,2.0109,109.70951285008158,102.73580115034278,0.3401874262684891,1.684014600023956
1023,Med Neb,He I 5875.62,False,5875.62,5878.9795,0.04688868841206725,0.9173,171.41216801820812,46.8035069870754,13.227425677127394,26.658881754480905
1089,Med Perm,Si II 5957.56,False,5957.56,,17.355182926834555,,,,0.0002949783161259,0.07202459376370225
1106,Med Perm,Si II 5978.93,False,5978.93,5982.356,0.23007504250835537,1.0964,171.78474427829775,54.97512948825291,0.0134756900183172,5.43300997088637
1146,Deep Neutral?,UIL,False,,,-1.0704921339249653,,,,-0.004458849059002,-1.167687235044753
1153,Deep Neutral?,UIL,False,,,-0.2839665893118294,,,,-0.0057956225420009,-4.401926307701467
1160,Neutral,O I 6046.23,False,6046.23,,-0.12076134618823958,,,,-0.0072237055815419,-10.350994249861484
1190,Neutral?,UIL,False,,,-1.1569010416666718,,,,-0.003453404676597,-1.0804727068092241
1204,High Neb,[K IV] 6101.79,False,6101.79,6104.2482,0.5014738910724204,0.2711,120.77600511581193,13.319654620004949,0.006406785134395,2.4926522043387527
1300,Deep Neutral,UIL,False,,,-0.420384829894027,,,,-0.0096749290392788,-2.9734660033167875
1312,Deep Neutral?,UIL,False,,,-0.4367528904565923,,,,-0.018357004234036,-2.862030286034785
1322,"Fe, Ni",Fe II 6248.91,False,6248.91,6253.1351,0.12101240584846644,0.2021,202.69984914104535,9.695779865896611,0.0081190982865411,10.32951945080134
1332,Deep Neutral?,UIL,False,,,5.009155118160711,,,,0.0017352163299404,0.24954308072196052
1339,Deep Neutral,UIL+,True,,,1.339235416625866,,,,0.0143033882076988,0.933368386530062
1363,Low Neb,[O I] 6300.30,False,6300.3,,-0.0793584191432561,,,,-1.1413178699464706,-15.751321831947372
1372,Med Neb,[S III] 6312.06,False,6312.06,6315.5784,0.09279723577100409,0.8165,167.10705922110668,38.77981862609037,1.898909697641678,13.470228823244556
1377,"Fe, Ni",Fe II 6317.99,False,6317.99,,-1.38791052160392,,,,-0.0763454244285609,-0.9006344289078912
1401,Med Perm,Si II 6347.11,False,6347.11,6351.1815,0.27831330624755996,1.4194,192.30878190972024,67.04238856506348,0.0205432261301646,4.49134113224225
1414,Low Neb,[O I] 6363.78 ,False,,,-0.07633748747623036,,,,-0.3518659635798546,-16.374654725035583
1420,Med Perm,Si II 6371.36 ,False,,6368.7783,1.0874177377400522,3.1891,,,0.1358743794996545,1.1495122404365388
1430,"Fe, Ni",Fe II 6383.73+,True,6383.73,6388.6958,0.42844256487618937,1.3338,233.2036893691707,62.6378591325761,0.0138799954231934,2.917543919477802
1470,Deep Neutral?,UIL,False,,,-0.47999496728738067,,,,-0.003573914110624,-2.604193971166379
1484,Deep Neutral?,UIL,False,,,-0.1288370476964927,,,,-0.0067534619561281,-9.70217823482483
1488,"Fe, Ni",Fe II 6455.8427,False,6455.8427,,-28.068438914027166,,,,-0.0063600202793995,-0.04453400503778335
1490,Deep Neutral?,UIL,False,,,-0.28417116124936526,,,,-0.0057123321581638,-4.398757405587341
1498,Deep Neutral?,UIL,False,,6471.9073,0.20438232472107304,1.2108,,,0.02766628916457,6.115988756395223
1512,Deep Neutral?,UIL,False,,,-0.48467061773420805,,,,-0.0078906699563703,-2.5790711346267257
1517,"Fe, Ni",Fe II 6493.04+,True,6493.04,,-0.14376862569572071,,,,-0.0417545105473562,-8.694525623730758
1524,Deep Neutral?,UIL,False,,6505.2945,0.3127447908506943,0.0446,,,0.011480771901416,3.9968691296180703
1536,"Fe, Ni",Fe II 6517.03,False,6517.03,6519.3729,1.184492218344467,0.1022,107.77666357963155,4.701342361106209,0.0017994193341482,1.0553045268183285
1547,Neutral?,UIL+,True,,6533.1692,0.345204666336387,0.2888,,,0.01193828834999,3.62104027522597
1561,Low Neb,[N II] 6548.05,False,6548.05,6551.9889,0.1846692749606035,0.7762,180.3365143540796,35.53713027536442,0.9472476536491546,6.768857462978989
1573,Med Neb,H I 6562.79,False,6562.79,6566.4785,0.04498730407426715,0.907,168.49304660564502,41.43234194694634,362.3130091534829,27.7856169806584
1590,Low Neb,[N II] 6583.45,False,6583.45,6587.3817,0.04486119683471453,0.9489,179.03895482135164,43.210332484669884,3.645613626573675,27.8637238459212
1616,Deep Neutral?,UIL,False,,6620.4192,1.1475796082659773,0.1551,,,0.0018063601994679,1.0892490516529678
1626,Deep Neutral?,UIL+,True,,,1.3219017273184632,,,,0.0107253396284104,0.9456073580716782
1632,Deep Neutral?,UIL,False,,,-1.292740835886931,,,,-0.0022835446902015,-0.9669378156081786
1640,Deep Neutral?,UIL,False,,,45.055555555554726,,,,8.093917210774255e-05,0.027743526510481398
1648,Deep Neutral?,UIL,False,,,-0.39299706170417376,,,,-0.0018364198827112,-3.1806853582557575
1657,"Fe, Ni",[Ni II]  6666.80,False,6666.8,,17.31981981982524,,,,0.0001996499578657,0.07217165149542604
1665,Med Neb,He I 6678.15,False,6678.15,6681.8914,0.11056003718758854,0.7629,167.95721904441174,34.24775816778599,3.4351591823258083,11.30607434473914
1682,Deep Neutral?,UIL,False,,,6.530854430380376,,,,0.0005683728530232,0.19139915202905483
1696,Low Neb,[S II] 6716.44,False,6716.44,6720.5217,0.07182818787062772,0.6973,182.18920675518447,31.124417245356174,3.3331423438559518,17.40263867231927
1708,Low Neb,[S II] 6730.816,False,6730.816,6734.9779,0.0519725233520337,0.9449,185.37220909771088,42.08611460545051,2.9428637613688733,24.051170106426767
1744,Deep Neutral,UIL,False,,,-0.6652246508803868,,,,-0.0059247473982867,-1.879064460924135
1756,None,None,False,,6795.6713,1.1677626208272134,0.2415,,,0.0021967838737045,1.070423027510961
1759,High Neb,[K IV] 6795.1,False,6795.1,6796.6197,1.1245002607304322,1.5088,67.04751930399095,66.56662310052832,0.0039267945546551,1.1116049001074024
1794,None,None,False,,6842.5491,0.7185273159144804,0.5992,,,0.0053006164489226,1.739669421487625
1801,Deep Neutral?,UIL,False,,,-1.7107404393816066,,,,-0.0022105387226759,-0.7306777645659948
1913,Deep Neutral?,UIL,False,,,14.859996834304894,,,,0.0002221076902323,0.08411845668192373
1925,Neutral,O I 7001.92,False,7001.92,,-1.8446601941747722,,,,-0.0025936508039858,-0.6776315789473629
1931,Deep Neutral?,UIL,False,,,1.302626042334207,,,,0.004541061135454,0.959600038212114
1936,Deep Neutral?,UIL,False,,7022.4415,1.0958749149691533,1.1608,,,0.0032292375900191,1.140641128768957
1944,Deep Neutral?,UIL,False,,7031.2188,0.7487020299282547,0.7118,,,0.0069998626749796,1.6695560450394167
1954,Deep Neutral?,UIL,False,,7042.8338,0.29311481904732467,1.4203,,,0.0123877093794446,4.2645404420790545
1958,Deep Neutral?,UIL,False,,7048.814,1.1372409267340422,0.7402,,,0.0076904787742959,1.099151438024467
1969,Deep Neutral?,UIL,False,,7058.4124,0.8156192270671333,2.2375,,,0.0490476247820958,1.532577897280385
1975,Med Neb,He I 7065.28,False,7065.28,7069.2193,0.050103600325968965,0.7931,167.15153961334877,33.652650487991984,2.513932914052833,24.948306945361736
1987,Neutral?,UIL,False,,7083.1914,0.12657856867509604,1.1998,,,0.0084192696328709,9.875289419716228
1997,Deep Neutral,UIL,False,,,-0.767507002801104,,,,-0.0032105871602737,-1.6286496350365314
2008,Deep Neutral,UIL,False,,,-0.8851250466592112,,,,-0.0048185787128142,-1.4122298365840642
2012,Deep Neutral,UIL,False,,,-0.43319573047377047,,,,-0.0040430540487611,-2.885531670944495
2032,Med Neb,[Ar III] 7135.78,False,7135.78,7139.771,0.04142478384314433,0.9249,167.67216756654432,38.8574261544218,11.63862846810188,30.175172542436115
2039,Deep Neutral,UIL,False,,7151.7321,0.8917692002850045,2.1236,,,0.0374546444817639,1.4017079751134116
2047,"Fe, Ni",[Fe II] 7155.14,False,7155.14,,-7.1703853955378225,,,,-0.000886733596647,-0.1743281471004171
2052,Med Neb,He I 7160.13,False,7160.13,7164.8443,0.12071752629953576,1.0591,197.38630230865803,44.344193788073675,0.0217162323692043,10.354751611612564
2060,High Neb,[Ar IV] 7170.5,False,7170.5,7174.0655,0.45999125554177117,0.5618,149.0704984309198,23.48837638998675,0.0085632925882559,2.7174429621010248
2066,Deep Neutral,UIL,False,,,-0.22392889732357443,,,,-0.0106125830739156,-5.582129037119161
2071,Deep Neutral??,UIL,False,,7188.8281,0.1345871630493523,0.9325,,,0.023287099139532,9.287661406026015
2079,Deep Neutral?,UIL,False,,,2.8414744673120973,,,,0.0030296877120759,0.4399124519258629
2082,Deep Neutral??,UIL,False,,7202.1713,0.2483576349943852,0.8963,,,0.0112253638472093,5.033064516129168
2101,Deep Neutral?,UIL,False,,7227.9713,1.1410278720972993,1.0307,,,0.0116728002515091,1.0955034759163256
2114,Deep Neutral,UIL+,True,,,-0.5894000804430555,,,,-0.0581341107043188,-2.1208005249343835
2127,Neutral,O I 7254.15+,True,7254.15,,2.0975333727487464,,,,0.0037376559746916,0.5959380748073235
2134,High Neb,[Ar IV] 7262.7+,True,7262.7,7270.5189,0.7366747800198463,2.365,322.7514904727255,97.62335814091179,0.0446991726592651,1.6968138911533315
2148,Med Neb,He I 7281.35,False,7281.35,7285.4083,0.06474063976304724,0.8534,167.09095597674977,35.136737508456534,0.9408846153672632,19.307810435223363
2154,"Fe, Ni?",UIL,False,,7292.5313,0.4894328435135195,1.2354,,,0.0579128450117614,2.553976539511639
2168,Deep Neutral??,UIL,False,,7310.7371,0.3636817337528956,1.0997,,,0.0519974925429945,3.437071164122077
2179,Low Neb,[O II] 7319.99+,True,7319.99,7324.1282,0.06842033219374877,0.9059,169.48126291097356,37.1014151251846,1.5689791350994664,18.269423136682846
2187,Low Neb,[O II] 7330.73+,True,7330.73,7334.4775,0.18508708664478846,0.8755,153.25516508657662,35.80384177005564,1.0852407322876665,6.753577586960179
2225,"Fe, Ni",[Ni II] 7377.83,False,7377.83,,-0.13942074054484427,,,,-0.005386111488135,-8.965667483296297
2252,"Fe, Ni",[Ni II] 7411.61 ,False,,,-0.3702732597534195,,,,-0.0042929252002725,-3.375885152582791
2263,"Fe, Ni?",UIL,False,,,-2.1969213081246854,,,,-0.0070399093251045,-0.5689780491350475
2277,Neutral,N I 7442.30,False,7442.3,,-0.6320521861776723,,,,-0.0025504832455284,-1.9776847977686136
2285,"Fe, Ni?",[Fe II] 7452.54?,False,,,-0.8817581037232398,,,,-0.0027537883156154,-1.417622355521148
2294,Deep Neutral,UIL,False,,7467.5974,0.44955122253172103,0.6154,,,0.0116228651146718,2.780550774526696
2298,Neutral,N I 7468.31+,True,7468.31,,-2.085224049914924,,,,-0.0095130506950633,-0.5994559673580397
2314,Deep Neutral,UIL,False,,,-0.24866144975288257,,,,-0.0131013539918399,-5.026915113871645
2323,Med Neb,He I 7499.85,False,7499.85,7504.1074,0.048439134984303904,0.8638,170.18159172370807,34.52878727179877,0.0515672458739773,25.805580558055937
2334,"Fe, Ni",Fe II 7513.1762,False,7513.1762,7518.0595,0.29587122079753864,1.0576,194.85454236405704,42.200594680689115,0.031277274347176,4.224811039852237
2345,Deep Neutral?,UIL+,True,,7531.3049,0.41754122938530375,0.6762,,,0.023993967909273,2.9937163375224674
2348,High Neb,[Cl IV] 7530.8,False,7530.8,7534.8168,0.08130366189861876,0.9167,159.9041729025105,36.49276919432198,0.0374424979674543,15.374461258075705
2426,Deep Neutral,UIL,False,,7633.4212,0.5633968803136885,0.5083,,,0.0570261494671619,2.2186846318780185
2434,Deep Neutral,UIL,False,,7642.552,0.4144428873848356,0.8329,,,0.060324864296035,3.016097122302158
2454,Deep Neutral,UIL,False,,7667.9899,0.15585346145000958,0.6866,,,0.015551008748926,8.020354430183387
2489,Deep Neutral,UIL+,True,,,-1.7430335171934466,,,,-0.0236371168464483,-0.7171405412861442
2501,Deep Neutral?,UIL+,True,,,1.4658676031142517,,,,0.0086934338130014,0.8527373122540954
2503,Deep Neutral?,UIL,False,,7721.3279,1.2424933001437155,3.2141,,,0.224656723021056,1.0060416421202563
2516,Deep Neutral?,UIL,False,,7743.6407,0.5571579180696622,2.0115,,,0.1674778745168594,2.2435290955403975
2524,Med Neb,[Ar III] 7751.10,False,7751.1,7755.4483,0.04818332701380139,0.7656,168.1809736839024,29.61142364887564,2.4145036377391444,25.94258382452412
2538,Deep Neutral,UIL,False,,,-0.4345642486668122,,,,-0.0246216961551752,-2.876444631225051
2549,Deep Neutral,UIL,False,,7788.2872,1.0416323086740549,1.0487,,,0.0196634714508848,1.2000395817130391
2556,Deep Neutral,UIL+,True,,,1.2678126021128924,,,,0.0316902558337018,0.9859501301034502
2565,Deep Neutral,UIL+,True,,,-0.032305667670687,,,,-0.0492732029049881,-38.69290097149749
2577,Med Neb,He I 7816.13+,True,7816.13,7821.8048,0.236220282116748,0.2764,217.66043306064932,10.601491453084837,0.1799540799291309,5.291670930196451
2594,Deep Neutral,UIL+,True,,7841.7944,0.2751349172974491,0.1799,,,0.0513262270059231,4.543225601018942
2602,Deep Neutral,UIL+,True,,,-1.2413825153435487,,,,-0.054518761870398,-1.006941844717433
2614,Deep Neutral?,UIL+,True,,,3.5376087755235592,,,,0.0115929803003319,0.3533460253289321
2623,Low Neb??,[P II] 7875.99+,True,7875.99,,9.322552257586976,,,,0.002998453818137,0.1340834532713627
2636,Deep Neutral,UIL,False,,,-0.33752070679182916,,,,-0.0130294080610774,-3.703476482617571
2657,Deep Neutral?,UIL+,True,,,2.4807972718122686,,,,0.0118116175579044,0.5038702735620358
2692,Deep Neutral,UIL+,True,,,3.3640765670556454,,,,0.0185407864854133,0.37157299338583205
2724,"Fe, Ni",[Fe II] 7997.03+,True,7997.03,,1.703526113567459,,,,0.0023043672861608,0.7337721388856775
2731,Deep Neutral,UIL+,True,,,-3.8195767195767454,,,,-0.0084986130713129,-0.3272613935448101
2754,Deep Neutral,UIL,False,,,-0.4265154403354927,,,,-0.0141535632292405,-2.930726256983247
2760,High Neb,[Cl IV] 8045.62+,True,8045.62,8050.8075,0.35558895976244215,1.0806,193.29441060788355,40.26485592344655,0.0374182049388351,3.5152947404078176
2779,Deep Neutral?,UIL,False,,,-0.6890726933830221,,,,-0.0038598991854047,-1.8140321217244717
2790,Deep Neutral,UIL,False,,,3.2647313691507747,,,,0.0020756401024963,0.38287989382879956
2825,Neutral,Ca I] 8125.31,False,8125.31,8132.0769,0.5437303819726695,0.7421,249.67239207366694,27.380614780457606,0.0141333370073647,2.298933518235571
2844,Deep Neutral,UIL,False,,,-0.12443742862900463,,,,-0.0267764767815102,-10.045209176788168
2874,Neutral,N I 8188.012,False,8188.012,8191.6704,0.3199953874538691,0.1849,133.9471325087551,6.769851520027084,0.0116984083419723,3.906306306306373
2877,Deep Neutral,UIL,False,,8195.2766,0.23951788690249073,0.7595,,,0.0203506171175412,5.218816916620858
2884,Neutral,N I 8200.357        ,False,,,-0.3238503832055929,,,,-0.0107954869109037,-3.8598070739550465
2889,Deep Neutral?,UIL,False,,,-0.3272183670456188,,,,-0.0121822447263497,-3.820078962210983
2892,Neutral,N I 8210.715,False,8210.715,8215.3704,0.9002590673574783,0.6847,169.97957047261943,25.000002556732266,0.0017356955796438,1.388489208633147
2897,Neutral,N I 8216.34+,True,8216.34,,-0.09878214595823133,,,,-0.0181399515131971,-12.654108572702453
2902,Neutral,N I 8223.14+,True,8223.14,,-0.14580554679915336,,,,-0.0190127653271571,-8.573062050388732
2907,Neutral,O I 8230.00+,True,8230.0,,11.71307870361453,,,,0.0004771844907336,0.1067183130609601
2913,High Neb,He II 8236.78,False,8236.78,,13.995217257805603,,,,0.000262017665821,0.0893162268919286
2918,Neutral,N I 8242.39,False,8242.39,,1.3462746853190493,,,,0.0053340549982368,0.9284880816902285
2937,Deep Neutral,UIL,False,,,6.41290920321201,,,,0.0029120115476096,0.19491933542017362
2942,Deep Neutral,UIL,False,,,4.8102660052176605,,,,0.0029151634342999,0.25986088890804254
2951,Deep Neutral,UIL+,True,,,-0.18353389987234114,,,,-0.040217108879029,-6.810730883337902
2954,Deep Neutral,UIL,False,,8290.6109,1.1925323321033645,0.8404,,,0.0825772099255345,1.048189609916299
2957,Med Neb,H I 8292.31,False,8292.31,,1.5534364112455872,,,,0.0347615887376964,0.8046676329658813
2963,Deep Neutral,UIL+,True,,8303.6219,0.08506266659427845,1.0182,,,0.1941637664550131,14.695048369011259
2967,Deep Neutral?,UIL+,True,,,1.582976772616137,,,,0.0441388285227556,0.7896515107635872
2969,Med Neb,H I 8306.11+,True,8306.11,8310.9086,0.06936896596016764,0.9113,173.1958869987062,32.89155416619813,0.2154028143334838,18.019585310205755
2975,Med Neb,H I 8314.26,False,8314.26,8318.9605,0.057770612814022376,0.9498,169.4888599621257,34.24753094182765,0.1988314983825528,21.63729860411994
2982,Med Neb,H I 8323.42,False,8323.42,8328.0878,0.12144661321157921,0.8811,168.12454921801114,31.73540861134005,0.1930324054078919,10.292588380561114
2987,Deep Neutral?,UIL,False,,,-1.25191537010844,,,,-0.015259731914713,-0.9984700482523239
2991,Deep Neutral,UIL+,True,,8338.3225,0.30619683619928956,1.4096,,,0.5074831030707048,4.082341331529736
3000,Med Neb,H I 8345.55,False,8345.55,8349.7337,0.009900107028183705,0.6853,150.28868157701078,24.617643111286853,0.176456388436224,126.26126126126616
3011,Med Neb,H I 8359.00+,True,8359.0,8364.2271,0.17570039899522955,1.0318,187.46801737191282,37.00512718798899,0.2315229740386302,7.114383388702144
3023,Med Neb,H I 8374.48,False,8374.48,8379.0504,0.07067381753198423,0.9115,163.61271983972205,32.63018425824648,0.2848808761842981,17.686889482576746
3034,Deep Neutral?,UIL,False,,,-0.1539778969818366,,,,-0.02783048466718,-8.118048268625538
3037,Med Neb,H I 8392.40+,True,8392.4,,16.636219401853445,,,,0.0110030067481521,0.07513726344945518
3045,Deep Neutral??,UIL,False,,,-3.4932896379525786,,,,-0.0028814345270356,-0.35782890328344674
3054,Med Neb,H I 8413.32+,True,8413.32,8417.8899,0.11586505151685657,1.0537,162.83958696618276,37.546570556522276,0.3702778126459859,10.788412758079552
3074,Med Neb,H I 8437.96,False,8437.96,8442.6966,0.050005099670221285,0.934,168.28676084774688,33.18410560988676,0.4761435657306207,24.997450424929198
3081,Neutral,O I 8446.48,False,8446.48,,-0.5721652312249705,,,,-0.0655751185934239,-2.184683604985621
3091,Deep Neutral,UIL+,True,,,-0.8727476222372904,,,,-0.0746819756243056,-1.4322582704901816
3098,Med Neb,H I 8467.26,False,8467.26,8471.9945,0.07191185814671446,0.897,167.63007069596821,31.75925090596013,0.5282501721074317,17.382390501574193
3104,Deep Neutral,UIL,False,,8482.7979,0.975167818016216,1.6638,,,0.028625863795027,1.2818306520234386
3122,Deep Neutral,UIL,False,,,-0.34241564489569015,,,,-0.1714849246205396,-3.650534134854693
3126,Med Neb,H I 8502.49,False,8502.49,8507.1511,0.10243837212510097,1.0554,164.3474589189291,37.21274122912229,0.6892747770932427,12.202458649708534
3138,Med Neb,He I 8518.04,False,8518.04,8522.9626,0.14590399375720492,1.1317,173.25093023169205,39.83018684093992,0.0268125627302393,8.567277480286748
3142,Deep Neutral,UIL,False,,,-0.14326481351056608,,,,-0.0071247982507353,-8.725101225974164
3147,Med Neb,He I 8528.95,False,8528.95,8533.7635,0.08681107705110866,1.0466,169.1944490919182,36.78797349530715,0.034393722875749,14.399084108403379
3160,Med Neb,H I 8545.38+,True,8545.38,8550.1476,0.059787964747590856,0.9755,167.25886066636141,34.222883333333336,0.8723921563918551,20.90721778667618
3164,Deep Neutral,UIL,False,,,-0.6578848748313602,,,,-0.0479951304116222,-1.9000284819139832
3172,Deep Neutral,UIL,False,,,-0.566350512002678,,,,-0.010714547738796,-2.2071137458318204
3187,Low Neb,[Cl II] 8578.69+,True,8578.69,8584.256,0.24479807321416344,0.2946,194.51044637673914,10.295145077721655,0.0156776795410116,5.106249340886062
3190,Med Neb,He I 8582.61+,True,8582.61,8587.7804,0.10335109244535727,1.0295,180.60321100957853,35.9606617929744,0.0531670283493744,12.0946955704497
3202,Med Neb,H I 8598.39,False,8598.39,8603.2268,0.17365173509975493,0.8373,168.64042697001236,29.193398424984213,0.8318470916264673,7.19831563607431
3213,Deep Neutral,UIL,False,,,-0.3228985619152522,,,,-0.0087732537641787,-3.871184785047369
3218,"Fe, Ni",[Fe II] 8616.95,False,8616.95,8621.6995,0.6117357293654979,0.2742,165.2399374803114,9.539696990652143,0.0036422190765449,2.0433660157410127
3221,Deep Neutral,UIL,False,,,-0.5593699994746265,,,,-0.0167205445553058,-2.234656848193556
3228,Neutral?,N I 8629.24,False,8629.24,8635.6688,0.2993287599115476,0.0191,223.34594402175682,0.6635620225883159,0.0123408585385362,4.176010351859868
3244,Deep Neutral,UIL+,True,,8654.6118,0.4116167990024736,1.4917,,,0.0275292070745047,3.0368051134678984
3252,Deep Neutral,UIL,False,,8664.3811,0.4716674733783531,1.4798,,,0.0529345093611624,2.6501721457423866
3256,Med Neb,H I 8665.02,False,8665.02,8669.9196,0.047597313986294125,0.9697,169.5164151053833,33.549691347809926,1.2846795563856983,26.26198613560302
3263,Deep Neutral,UIL+,True,,,-0.8497987183700294,,,,-0.0218931467310098,-1.470936555891239
3268,Neutral,N I 8680.282,False,8680.282,,-0.18942049304824993,,,,-0.0307892610697852,-6.599074787972361
3272,Deep Neutral,UIL+,True,,,-0.07340222141296378,,,,-0.0197563525873654,-17.02945736434121
3278,Deep Neutral??,UIL+,True,,,-0.44922562478000494,,,,-0.0051099597324021,-2.782566111655253
