Index,Type,ID,flux,wave,dwave_nn,dwave_mean,wn,dwn_nn,dwn_mean,mutual
3306,Deep Neutral,[C I] 8727.13,0.2561502832842413,8731.9493,0.0,0.0,11452.196590284826,0.0,0.0,False
