Index,Type,ID,blend,wave0,wave,e_wave,d_wave,vel,d_vel,flux,s_n
914,High Perm,Si III 5739.73,False,5739.73,,1.8762400282998015,,,,0.0031506214583475,0.66622605911074
920,Stellar?,None,False,,5749.8523,0.12179004685027765,1.0953,,,0.0761072889123225,10.263564489277888
926,Low Neb,[N II] 5755.08,False,5755.08,5757.6555,0.06243438412873006,0.976,134.16242269073166,50.84159368905384,0.4537315418369786,20.021019145839464
965,Stellar,None,False,,,5.9351339439423,,,,0.0005009475870665,0.21061024263417233
1018,"Fe, Ni",Ni II 5867.99,False,5867.99,5869.9163,0.7911209556088826,1.9226,98.41363258039378,98.22460156728283,0.1826584732381551,1.580036517978396
1023,Med Neb,He I 5875.62,False,5875.62,5878.7812,0.04837777179968796,0.9606,161.29428353599087,49.01280803639445,7.97605085861847,25.838312793233328
1089,Med Perm,Si II 5957.56,False,5957.56,5961.0619,0.058603818776490076,1.0033,176.22033326898745,50.48740979719885,0.5516082083287424,21.329668033535366
1106,Med Perm,Si II 5978.93,False,5978.93,5982.0824,0.042472881299644626,0.8881,158.0660326511906,44.5306571493227,0.7038106779045531,29.430543955360495
1146,Deep Neutral?,UIL,False,,6032.875,0.1607550166694724,1.2732,,,0.0172526838910002,7.77580710013
1153,Deep Neutral?,UIL,False,,6040.4744,0.2684035016528665,1.2129,,,0.0259823182077537,4.657167258632335
1160,Neutral,O I 6046.23,False,6046.23,6049.6009,0.046633418918341225,0.911,167.14058126674647,45.17044988993142,0.6463378382197358,26.804811420514717
1190,Neutral?,UIL,False,,6087.3411,0.08753640455387146,0.9337,,,0.01605108810186,14.279773156900998
1204,High Neb,[K IV] 6101.79,False,6101.79,,-1.023037727666952,,,,-0.0195995812353133,-1.221851321994388
1300,Deep Neutral,UIL,False,,6225.3399,0.13894205984507763,0.8998,,,0.0275733473412486,8.996555840569572
1312,Deep Neutral?,UIL,False,,,-0.523788468340997,,,,-0.0180208205178547,-2.38645956440993
1322,"Fe, Ni",Fe II 6248.91,False,6248.91,6251.8215,0.16465597329212545,0.9479,139.6796787707053,45.47565430422266,0.0534160371262014,7.591586111378446
1332,Deep Neutral?,UIL,False,,6266.1349,0.7436557875116101,0.9958,,,0.0147365143888886,1.680885190422168
1339,Deep Neutral,UIL+,True,,6274.6131,0.4188528755842341,1.0474,,,0.1011799810206596,2.9843414546371347
1363,Low Neb,[O I] 6300.30,False,6300.3,6303.6718,0.04569484531992341,0.9538,160.44318681401967,45.38546520648222,3.856124114815639,27.355383112654664
1372,Med Neb,[S III] 6312.06,False,6312.06,6315.3537,0.04534761071872035,0.8613,156.434891131323,40.90760291812815,1.5914460491991136,27.56484807443177
1377,"Fe, Ni",Fe II 6317.99,False,6317.99,6321.9085,0.2770366189845627,0.9277,185.93520196659543,44.019927743886896,0.1106461348541759,4.512038894286584
1401,Med Perm,Si II 6347.11,False,6347.11,6350.4043,0.1821932359068132,0.7604,155.59936638714984,35.91590268062157,0.7652237726747373,6.86084746109532
1414,Low Neb,[O I] 6363.78 ,False,,6367.2515,0.06335509769896867,0.9775,,,1.3545181822417436,19.730061911345583
1420,Med Perm,Si II 6371.36 ,False,,6374.6798,0.08238885525443451,0.9835,,,0.8716271631729268,15.171954946330194
1430,"Fe, Ni",Fe II 6383.73+,True,6383.73,6387.8852,0.1410632943504515,1.0035,195.13632648649693,47.12632451607446,0.0297608592984633,8.861270437187965
1470,Deep Neutral?,UIL,False,,6437.0045,0.12175411310159992,0.9575,,,0.0496027930649126,10.266593613612995
1484,Deep Neutral?,UIL,False,,,8.617793956555557,,,,0.001557550973642,0.14504872201651153
1488,"Fe, Ni",Fe II 6455.8427,False,6455.8427,6460.2841,0.11810911599071645,1.0741,206.24700520678903,49.878396067147044,0.097310803936202,10.583433713095031
1490,Deep Neutral?,UIL,False,,6460.2206,0.8465571083327809,0.9434,,,0.0944978219680778,1.4765690202067574
1498,Deep Neutral?,UIL,False,,6470.759,0.5715500919468051,1.3372,,,0.0749384112091672,2.1870349031740495
1512,Deep Neutral?,UIL,False,,6488.0926,1.1253764491246836,0.0953,,,0.0161826075864351,1.110739433877658
1517,"Fe, Ni",Fe II 6493.04+,True,6493.04,6495.0934,0.34428242873705645,0.889,94.80826134709396,41.0463350236561,0.023386536008431,3.6307400426603813
1524,Deep Neutral?,UIL,False,,6505.6025,0.10666245875582636,0.1997,,,0.0164798283226898,11.71921231312999
1536,"Fe, Ni",Fe II 6517.03,False,6517.03,6520.1665,0.2146027986602889,1.3553,144.28336903730028,62.34568788656796,0.1259370802318472,5.824714345774773
1547,Neutral?,UIL+,True,,6532.4947,0.6448457922365665,0.9454,,,0.016722749116744,1.938447943754944
1561,Low Neb,[N II] 6548.05,False,6548.05,6551.4937,0.06620195966330887,0.9509,157.6645394605329,43.53550267823245,6.612994807406761,18.881616289869253
1573,Med Neb,H I 6562.79,False,6562.79,6566.2867,0.05096517196144109,0.9794,159.7314995434118,44.73962040004327,342.96526705173125,24.526553171364107
1590,Low Neb,[N II] 6583.45,False,6583.45,6586.9046,0.021437668961968394,0.6966,157.31311476608894,31.72127474846775,16.03142307536213,58.30857833552561
1616,Deep Neutral?,UIL,False,,6619.8243,0.10274516026657975,0.6351,,,0.0066953903374319,12.166023166023438
1626,Deep Neutral?,UIL+,True,,6631.1981,0.6064016900364473,1.9436,,,0.1435747629611553,2.0613399014848883
1632,Deep Neutral?,UIL,False,,6641.3553,0.49673128297024277,1.6791,,,0.1931159072195096,2.5164511333482547
1640,Deep Neutral?,UIL,False,,6649.4864,0.04805724227331543,0.9427,,,0.0249150964584551,26.010647737356393
1648,Deep Neutral?,UIL,False,,6659.623,0.2788781895010476,0.5337,,,0.0104593428743176,4.482243671462535
1657,"Fe, Ni",[Ni II]  6666.80,False,6666.8,6670.8605,0.2106680005983036,1.1137,182.5924395075415,50.0808274546409,0.2056481705712571,5.933506733105937
1665,Med Neb,He I 6678.15,False,6678.15,6681.6949,0.039076901044570546,0.7868,159.1360308415405,35.32066604589595,1.916972060184993,31.988207011970275
1682,Deep Neutral?,UIL,False,,6703.4357,0.24677067532227276,0.7484,,,0.014205354803906,5.065431694294913
1696,Low Neb,[S II] 6716.44,False,6716.44,6720.0656,0.0452984220172231,0.942,161.83090085296544,42.04675325559374,16.599484979781025,27.594780222691472
1708,Low Neb,[S II] 6730.816,False,6730.816,6734.4081,0.021043614723930706,0.7097,159.9931551214227,31.610239745463254,13.730242277087166,59.400441245415195
1744,Deep Neutral,UIL,False,,6780.5731,0.12210871774890897,0.8551,,,0.0309873031057558,10.236779347485767
1756,None,None,False,,6795.0979,0.7772685952976197,0.1615,,,0.0046452988147049,1.608195683657294
1759,High Neb,[K IV] 6795.1,False,6795.1,,24.696305967362253,,,,0.0003384560307075,0.050614857203824526
1794,None,None,False,,6841.779,0.4982145309710039,0.2116,,,0.0061884020370475,2.5089593383874025
1801,Deep Neutral?,UIL,False,,6851.4595,0.16581757743835865,1.2238,,,0.0235784230222217,7.538404669219568
1913,Deep Neutral?,UIL,False,,6991.1524,0.1129647693366988,0.8126,,,0.0370318193591761,11.0653968253969
1925,Neutral,O I 7001.92,False,7001.92,7005.8839,0.04381940210740151,0.9105,169.71735242135327,38.98374060386294,0.4719143143025734,28.526176531031744
1931,Deep Neutral?,UIL,False,,7013.4701,0.15569672005199625,1.0116,,,0.0506316340750248,8.028428598769144
1936,Deep Neutral?,UIL,False,,7019.6813,0.2637839766008479,1.2841,,,0.0342146793696196,4.73872604434754
1944,Deep Neutral?,UIL,False,,7031.548,0.5546082475827907,1.6174,,,0.0684003715520496,2.2538431504544163
1954,Deep Neutral?,UIL,False,,7042.7092,0.2857322969819621,1.3903,,,0.032447277491534,4.374724219848731
1958,Deep Neutral?,UIL,False,,7047.0571,0.2045983707276318,1.1715,,,0.0253119384702123,6.10953056739656
1969,Deep Neutral?,UIL,False,,7061.1753,0.22073963356049656,1.1993,,,0.07440439373249,5.662780080938303
1975,Med Neb,He I 7065.28,False,7065.28,7069.0247,0.0457021966511174,0.8915,158.89431380959536,37.82793835587549,1.803359084344282,27.350982919755086
1987,Neutral?,UIL,False,,7082.4561,0.41960249115895587,1.1802,,,0.0237866408456968,2.9790099590387533
1997,Deep Neutral,UIL,False,,7096.3737,0.10598460334052254,1.0219,,,0.0672531321717261,11.79416595053737
2008,Deep Neutral,UIL,False,,7109.3865,0.12589577815858807,0.6272,,,0.0272787753576487,9.928847641144909
2012,Deep Neutral,UIL,False,,7115.1398,0.06539010662327512,1.0449,,,0.0406673905461367,19.116041623872682
2032,Med Neb,[Ar III] 7135.78,False,7135.78,7139.6108,0.034685016096365984,0.8625,160.94175382461214,36.2358417755312,5.102630283350363,36.03861669047819
2039,Deep Neutral,UIL,False,,7147.6648,0.3954691472780775,1.2761,,,0.0372709904020402,3.1608028302674436
2047,"Fe, Ni",[Fe II] 7155.14,False,7155.14,7158.8779,0.0817596609439219,0.9939,156.61387880016662,41.64331152237412,0.2802971181787698,15.288713108257163
2052,Med Neb,He I 7160.13,False,7160.13,,1.257292577076458,,,,0.0507402339594255,0.9941997771963187
2060,High Neb,[Ar IV] 7170.5,False,7170.5,7174.1407,0.33642123264287016,1.1478,152.21454596479705,47.98853403422355,0.0291847899868489,3.7155799893490804
2066,Deep Neutral,UIL,False,,7182.2748,0.33146537084933353,0.4312,,,0.0325330950105849,3.7711330049261265
2071,Deep Neutral??,UIL,False,,7188.6094,0.0854886164521074,1.0635,,,0.1290301355860574,14.621829804676713
2079,Deep Neutral?,UIL,False,,,2.1289287587540486,,,,0.0115226110430143,0.587149755415752
2082,Deep Neutral??,UIL,False,,7202.6159,0.11832183380544574,0.8115,,,0.053708462178694,10.564406921340911
2101,Deep Neutral?,UIL,False,,7227.2753,0.46992977597384317,1.0198,,,0.0454400696763793,2.659971901992387
2114,Deep Neutral,UIL+,True,,7241.8242,1.0254784588204078,0.572,,,0.0248946862827779,1.2189432057284324
2127,Neutral,O I 7254.15+,True,7254.15,7258.3378,0.043519617207511525,0.8856,173.06932660788402,36.599215732346316,0.9365493305353358,28.722679109048983
2134,High Neb,[Ar IV] 7262.7+,True,7262.7,7267.7381,0.15346013456821145,0.9816,207.96458378423003,40.5188534254203,0.0795189688206444,8.145437924429734
2148,Med Neb,He I 7281.35,False,7281.35,7285.1066,0.0606528768469901,0.9499,154.66916817935027,39.10989800712779,0.5991764521145725,20.60908014558639
2154,"Fe, Ni?",UIL,False,,7293.3022,0.38358488433198945,1.6669,,,0.1752928698002845,3.2587311206927945
2168,Deep Neutral??,UIL,False,,7311.0183,0.2872319727766787,0.7645,,,0.0579274233014949,4.351883211037471
2179,Low Neb,[O II] 7319.99+,True,7319.99,7323.7938,0.057313759840062026,0.9916,155.78580732222005,40.611285172903244,12.089900503072226,21.809771396750286
2187,Low Neb,[O II] 7330.73+,True,7330.73,7334.1136,0.047924759158099454,0.8692,138.37336266495075,35.54620133241846,7.313342780399483,26.082551523657383
2225,"Fe, Ni",[Ni II] 7377.83,False,7377.83,7381.7831,0.031523571953001935,0.7421,160.63118365694476,30.15466378078649,0.3785464479689976,39.65286680911694
2252,"Fe, Ni",[Ni II] 7411.61 ,False,,7415.5989,0.04970069313169489,0.6958,,,0.1551180213942263,25.150554675118926
2263,"Fe, Ni?",UIL,False,,7427.7976,0.21461530420174169,0.7715,,,0.0905816938057777,5.824374942175516
2277,Neutral,N I 7442.30,False,7442.3,7446.3523,0.06815668587019375,0.9911,163.23569025075759,39.923720506268225,0.2814014891836719,18.340093624573512
2285,"Fe, Ni?",[Fe II] 7452.54?,False,,7456.4364,0.0738666102126387,1.0173,,,0.0870746524260699,16.922395604748125
2294,Deep Neutral,UIL,False,,7466.6858,0.2506011750086328,0.592,,,0.0313065704350842,4.988005343378536
2298,Neutral,N I 7468.31+,True,7468.31,7472.3521,0.06753650419804243,0.9887,162.2577389639288,39.68833688272179,0.4419729505940258,18.50850906251425
2314,Deep Neutral,UIL,False,,7492.6448,0.15517928875235887,0.8585,,,0.0143877585061311,8.05519866761858
2323,Med Neb,He I 7499.85,False,7499.85,7504.0347,0.3485560938538972,0.5753,167.27554537657926,22.99654007578818,0.0223682558178819,3.5862233426449786
2334,"Fe, Ni",Fe II 7513.1762,False,7513.1762,7517.4485,0.06462629963951866,1.0194,170.4742820105247,40.67632963076256,0.1866374750177397,19.34197079165014
2345,Deep Neutral?,UIL+,True,,7530.7476,0.033447492238261184,0.8479,,,0.0398319416653226,37.3720095693782
2348,High Neb,[Cl IV] 7530.8,False,7530.8,,-0.030130204546529163,,,,-0.0076869121184096,-41.48660849844756
2426,Deep Neutral,UIL,False,,7633.1437,0.2909173955210091,0.194,,,0.3447793202173089,4.296752340166366
2434,Deep Neutral,UIL,False,,7641.9904,0.2693274413324412,0.4296,,,0.41102472194794,4.641190640715578
2454,Deep Neutral,UIL,False,,7667.6541,0.09246559214476568,0.9062,,,0.1804780606443851,13.518542097724081
2489,Deep Neutral,UIL+,True,,,2.1799531885839825,,,,0.0123399680677145,0.5734068082498387
2501,Deep Neutral?,UIL+,True,,7725.384,0.3961083785131444,0.8516,,,0.0091877135283986,3.15570199421702
2503,Deep Neutral?,UIL,False,,7728.3093,0.03800935614920192,0.657,,,0.0103560753495956,32.88663967611685
2516,Deep Neutral?,UIL,False,,7744.18,0.39433008831037714,1.576,,,0.039016753957294,3.169933101874096
2524,Med Neb,[Ar III] 7751.10,False,7751.1,7755.2698,0.04425414683369034,0.8839,161.2770563363007,34.18696102826696,1.25966364109818,28.245940537450032
2538,Deep Neutral,UIL,False,,7773.0739,0.42405551193005,0.2545,,,0.0305218750297526,2.9477272782300106
2549,Deep Neutral,UIL,False,,7786.4282,0.13748425814078938,0.8441,,,0.0661405122536692,9.09194999415824
2556,Deep Neutral,UIL+,True,,7794.9177,0.1480280757030108,1.1761,,,0.0822791101622692,8.444344048002616
2565,Deep Neutral,UIL+,True,,7806.59,0.20700904645644508,1.3504,,,0.0691340331771177,6.038383449406407
2577,Med Neb,He I 7816.13+,True,7816.13,7821.1564,0.04363406785630975,0.7423,192.79065354480053,28.47137158330273,0.0711827722570732,28.64734051650521
2594,Deep Neutral,UIL+,True,,7842.0026,0.07526671445942407,0.9486,,,0.1400040314236786,16.607606815013416
2602,Deep Neutral,UIL+,True,,7852.0834,0.37323255736944916,0.643,,,0.0513345840177994,3.3491183320394824
2614,Deep Neutral?,UIL+,True,,7867.1418,0.4363750448189306,0.8463,,,0.0296309800874289,2.8645084425455054
2623,Low Neb??,[P II] 7875.99+,True,7875.99,7880.8092,0.9984159278684335,0.9392,183.4385027905791,35.74980117465867,0.0423760015093587,1.2519832317465984
2636,Deep Neutral,UIL,False,,7894.3401,0.14771335865540727,0.2618,,,0.0396160946727086,8.462335508300635
2657,Deep Neutral?,UIL+,True,,7921.9529,0.2433346069111425,1.0654,,,0.0399410777854265,5.1369594151334885
2692,Deep Neutral,UIL+,True,,7964.1456,0.16474480230985242,0.7166,,,0.1298744384467368,7.587492791723997
2724,"Fe, Ni",[Fe II] 7997.03+,True,7997.03,8004.3546,0.058650713455302775,0.6887,274.58441919897456,25.817968148750225,0.2737902560078432,21.312613715306544
2731,Deep Neutral,UIL+,True,,8013.625,0.2857596878835694,0.748,,,0.0290831947402407,4.374304889741141
2754,Deep Neutral,UIL,False,,8040.9144,0.5081346150242112,1.7876,,,0.0242912628649423,2.459978051171422
2760,High Neb,[Cl IV] 8045.62+,True,8045.62,8051.054,0.3640365786288723,0.8659,202.4793883842462,32.26479617260075,0.0673870448111375,3.4337208769186596
2779,Deep Neutral?,UIL,False,,8074.0113,0.11683658168779584,1.0564,,,0.0130760793142353,10.698703967051859
2790,Deep Neutral,UIL,False,,8087.855,0.10687356361413942,0.8967,,,0.0493716511096053,11.6960636262963
2825,Neutral,Ca I] 8125.31,False,8125.31,8129.7039,0.5674510550326909,0.8593,162.11788611218637,31.70484069646573,0.2068599166498337,2.202833158761133
2844,Deep Neutral,UIL,False,,8155.5888,0.1544418011179861,0.255,,,0.0909247181869622,8.093663703423532
2874,Neutral,N I 8188.012,False,8188.012,8192.3419,0.03783924843423779,0.8719,158.53315357795245,31.923383127699374,0.289055575989493,33.03448275862087
2877,Deep Neutral,UIL,False,,8195.4791,0.08074061188067602,0.5716,,,0.0501008827602844,15.481676084488129
2884,Neutral,N I 8200.357        ,False,,8204.683,0.12597856474489655,1.0718,,,0.1318725130116134,9.922322916848742
2889,Deep Neutral?,UIL,False,,8211.7743,0.21565053123007036,0.5958,,,0.0353187683626551,5.796415120658417
2892,Neutral,N I 8210.715,False,8210.715,8214.81,0.09521079438135044,1.0656,149.51805238761833,38.90755473120185,0.2566933824015373,13.128763478155012
2897,Neutral,N I 8216.34+,True,8216.34,8220.7416,0.07805900228784844,0.9469,160.60271156409917,34.54986995185204,0.4995806982959502,16.013527759303546
2902,Neutral,N I 8223.14+,True,8223.14,8227.5993,0.06669363946741529,1.0069,162.57348263066564,36.70872999367638,0.6603660933131688,18.74241696782369
2907,Neutral,O I 8230.00+,True,8230.0,8234.0257,0.07304752431148887,0.9323,146.64331691016315,33.960693632247875,0.3973204342146728,17.112147355874193
2913,High Neb,He II 8236.78,False,8236.78,,1.4047878368835762,,,,0.02809266708921,0.8898140823692193
2918,Neutral,N I 8242.39,False,8242.39,8246.9495,0.0728835346919276,0.7961,165.83827169684545,28.95577324220281,0.3380332806158994,17.15065007869942
2937,Deep Neutral,UIL,False,,8271.8182,0.11591077173357316,0.8142,,,0.0851280199116989,10.784157341935304
2942,Deep Neutral,UIL,False,,8276.572,0.6232644009834574,0.5469,,,0.0441715740341497,2.005569382797426
2951,Deep Neutral,UIL+,True,,,-13.784447879690072,,,,-0.0445350762171703,-0.09068190550030973
2954,Deep Neutral,UIL,False,,8292.0612,0.07471979791419275,0.9144,,,0.5904412406770878,16.729167300953943
2957,Med Neb,H I 8292.31,False,8292.31,,1.3145991422386443,,,,0.0749192225077882,0.950860197482985
2963,Deep Neutral,UIL+,True,,8303.5506,0.08727387172262473,1.0154,,,0.2651131396045308,14.322728845727973
2967,Deep Neutral?,UIL+,True,,8309.3794,0.3300708088880128,0.1098,,,0.0707969178732236,3.7870661880436174
2969,Med Neb,H I 8306.11+,True,8306.11,8310.5019,0.4840258178740967,1.9621,158.51686244099997,70.8180823323794,0.2137266138518483,2.5825068701710165
2975,Med Neb,H I 8314.26,False,8314.26,8318.8991,0.07126499518607597,1.0122,167.27492187012405,36.497526657525746,0.2891120809761239,17.540168167221456
2982,Med Neb,H I 8323.42,False,8323.42,8327.7338,0.10065799913497814,1.0082,155.37419778412843,36.31328902729887,0.2747356609407745,12.418287773868848
2987,Deep Neutral?,UIL,False,,,-10.815545959284584,,,,-0.0034443756702561,-0.11557437827971503
2991,Deep Neutral,UIL+,True,,8338.4947,0.09920004326862354,1.0802,,,0.4788720068055057,12.600800955450476
3000,Med Neb,H I 8345.55,False,8345.55,8350.1363,0.09755405986125527,1.0625,164.75105297142235,38.167584715806626,0.3097289116620941,12.813408296669486
3011,Med Neb,H I 8359.00+,True,8359.0,8363.3795,0.05180825338039663,0.9396,157.06915537872106,33.69840812738366,0.357095700734963,24.127429867631456
3023,Med Neb,H I 8374.48,False,8374.48,8379.0893,0.08170983713825707,0.936,165.00527515253756,33.507243516970604,0.3786620758800947,15.298035631682126
3034,Deep Neutral?,UIL,False,,8391.6977,0.4043159575676682,0.8127,,,0.032295809231712,3.09164151600619
3037,Med Neb,H I 8392.40+,True,8392.4,8396.8553,0.04137444406431728,0.3696,159.15177280960003,13.202813554740002,0.3627180437476082,30.21188630490971
3045,Deep Neutral??,UIL,False,,8404.0626,0.9756596062746731,1.2618,,,0.0114331998599927,1.2811845360420642
3054,Med Neb,H I 8413.32+,True,8413.32,8417.8979,0.04917133112691394,0.8519,163.124651561841,30.355816130873425,0.4042154398548475,25.421317083600613
3074,Med Neb,H I 8437.96,False,8437.96,8442.5034,0.10922421103471722,1.0543,161.42255399140814,37.458246835656965,0.6639547887412981,11.444349088524742
3081,Neutral,O I 8446.48,False,8446.48,8451.0163,0.046362239098662154,0.9442,161.00772478302522,33.512663126367435,9.282187010687764,26.96159685773396
3091,Deep Neutral,UIL+,True,,8464.0614,0.14977493526988545,0.9481,,,0.2813835252930192,8.345855718432293
3098,Med Neb,H I 8467.26,False,8467.26,8471.8891,0.0566410015974837,0.8179,163.8982701993127,28.958630229637446,0.5533168192919643,22.068818784015498
3104,Deep Neutral,UIL,False,,8480.287,0.14582631217977832,0.9889,,,0.0350397935289199,8.571841263180055
3122,Deep Neutral,UIL,False,,8502.6697,0.17576906543391685,1.2451,,,0.160999328624083,7.111604063628348
3126,Med Neb,H I 8502.49,False,8502.49,8507.0106,0.04570142983297239,0.7871,159.39351715024063,27.75265171635603,0.5832566795071121,27.3514418382192
3138,Med Neb,He I 8518.04,False,8518.04,8522.3598,0.13361299408177466,1.2784,152.03538138682035,44.993294033275255,0.0259059716724795,9.355377510925077
3142,Deep Neutral,UIL,False,,8527.4216,0.08735322049396675,1.0447,,,0.0604713551800699,14.309718553379884
3147,Med Neb,He I 8528.95,False,8528.95,8534.0971,0.20615805321910266,1.1026,180.92048383116804,38.756372612197275,0.0280012145549778,6.063309099409825
3160,Med Neb,H I 8545.38+,True,8545.38,8549.8627,0.04816820278538758,0.8914,157.26388428329028,31.272453309413976,0.7196161337871154,25.95072947955623
3164,Deep Neutral,UIL,False,,8554.9567,0.09462323457039593,0.805,,,0.0504302494803157,13.210286095959335
3172,Deep Neutral,UIL,False,,8565.0805,0.060471156418385755,0.9945,,,0.0737638177226225,20.67101200035837
