Index,Type,ID,flux,wave,dwave_nn,dwave_mean,wn,dwn_nn,dwn_mean,mutual
2503,Deep Neutral?,UIL,0.0197113005620464,7728.9377,3.5372000000006665,9.371050000000196,12938.38867403472,5.92405124081597,15.66368390016487,True
2501,Deep Neutral?,UIL+,0.0287321192898536,7725.4005,3.5372000000006665,8.87310000000025,12944.312725275537,5.92405124081597,14.887921865717544,True
2489,Deep Neutral,UIL+,0.2110945016563869,7711.1915,14.208999999999833,28.966499999999996,12968.164517766156,23.85179249061912,48.901600764096656,False
2454,Deep Neutral,UIL,0.187156866356184,7667.4675,25.510800000000017,34.61740000000009,13042.11592680373,43.537908424095804,58.744658730835,False
2434,Deep Neutral,UIL,0.2700177629737751,7641.9567,8.8757999999998,17.19329999999991,13085.653835227826,15.216090047037142,29.376999235566473,True
2426,Deep Neutral,UIL,0.2915320677931147,7633.0809,8.8757999999998,55.702150000000074,13100.869925274863,15.216090047037142,96.79224232978504,True
2345,Deep Neutral?,UIL+,0.0874292803949124,7530.5524,37.95169999999962,70.24009999999998,13279.238319887396,67.26231506569457,122.81535483911375,False
2314,Deep Neutral,UIL,0.077795865365324,7492.6007,25.59360000000015,31.772649999999885,13346.50063495309,45.745905163361385,56.504110114527975,True
2294,Deep Neutral,UIL,0.108794784219813,7467.0071,25.59360000000015,31.64195000000018,13392.246540116452,45.745905163361385,56.84362602038527,True
2263,"Fe, Ni?",UIL,0.0222679721937707,7429.3168,37.69030000000021,59.4060999999997,13460.187886993861,67.94134687740916,108.26892155334826,False
2198,Deep Neutral?,UIL,0.0196881107966793,7348.1949,38.43010000000049,59.77599999999984,13608.784383223148,71.5463436970931,110.07141996319024,False
2168,Deep Neutral??,UIL,0.0800839222148792,7309.7648,15.074300000000221,26.752200000000357,13680.330726920241,28.27006978250938,49.908206739801244,True
2154,"Fe, Ni?",UIL,0.0684407275201409,7294.6905,15.074300000000221,33.90819999999985,13708.60079670275,28.27006978250938,64.05394856922067,True
2114,Deep Neutral,UIL+,0.07202354626936,7241.9484,15.733500000000276,34.23779999999988,13808.438624058683,30.064850284432396,64.95133882018217,True
2101,Neutral?,UIL,0.040458410643824,7226.2149,15.733500000000276,19.474099999999908,13838.503474343115,30.064850284432396,37.332626286582126,True
2082,Deep Neutral??,UIL,0.027588090865076,7203.0002,4.810600000000704,14.012650000000122,13883.103876631847,9.27817454390788,26.93928841631987,True
2079,Deep Neutral?,UIL,0.0318955897820173,7198.1896,4.810600000000704,7.103650000000016,13892.382051175755,9.27817454390788,13.718674640528661,True
2071,Deep Neutral??,UIL,0.0754150494543003,7188.7929,6.208300000000236,7.802499999999782,13910.541225912904,12.02364022177062,15.091407479460031,True
2066,Deep Neutral,UIL,0.0900439264400544,7182.5846,6.208300000000236,20.396000000000186,13922.564866134675,12.02364022177062,39.69213250151006,True
2039,Deep Neutral,UIL,0.0697838014309863,7148.0009,32.405399999999645,33.49454999999989,13989.925490915924,63.712043707844714,65.5363342445471,False
2012,Deep Neutral,UIL,0.0683421710173307,7115.5955,6.173600000000079,19.28949999999986,14053.63753462377,12.2037400373938,37.95789187261926,True
2008,Deep Neutral,UIL,0.0971303322401549,7109.4219,6.173600000000079,9.628250000000207,14065.841274661163,12.2037400373938,19.0678511261558,True
1997,Deep Neutral,UIL,0.1176300848246832,7096.339,12.86239999999998,12.972650000000158,14091.77323687608,25.588285854153582,25.760124034535693,True
1987,Neutral?,UIL,0.0237869018253166,7083.4766,12.86239999999998,17.892749999999978,14117.361522730234,25.588285854153582,35.71116281239483,True
1969,Deep Neutral?,UIL,0.0858678361935267,7060.5535,13.027100000000246,17.97510000000011,14163.19556250087,26.180159454565,36.00709961260054,False
1958,Deep Neutral?,UIL,0.0459679123989607,7047.5264,5.6841999999996915,9.355649999999969,14189.375721955435,11.453714409950408,18.816936932257704,True
1954,Deep Neutral?,UIL,0.0476820225556798,7041.8422,5.6841999999996915,8.98949999999968,14200.829436365386,11.453714409950408,18.1456053703414,True
1944,Deep Neutral?,UIL,0.0378534270009182,7029.5474,9.768700000000536,11.031750000000102,14225.666932696118,19.796389388378884,22.31694285955564,False
1936,Deep Neutral?,UIL,0.0245946786522711,7019.7787,5.757799999999406,7.763249999999971,14245.463322084497,11.694081025032574,15.745235206705729,True
1931,Deep Neutral?,UIL,0.0634607254075533,7014.0209,5.757799999999406,14.274449999999888,14257.15740310953,11.694081025032574,29.085891858098876,True
1913,Deep Neutral?,UIL,0.0711751873530131,6991.2298,22.79110000000037,81.29080000000022,14303.635105800695,46.47770269116518,169.1579944413579,False
1801,Deep Neutral?,UIL,0.0463022315163366,6851.4393,70.82129999999961,105.30589999999984,14595.473391992246,152.44486560609948,222.14157589882507,True
1744,Deep Neutral,UIL,0.0646820530502213,6780.618,70.82129999999961,74.17304999999988,14747.918257598345,152.44486560609948,161.50615027669755,True
1682,Deep Neutral?,UIL,0.0333971270895379,6703.0932,43.40860000000066,60.4667000000004,14918.48569254564,97.24042757722418,133.9039312622599,False
1648,Deep Neutral?,UIL,0.0371074895482761,6659.6846,10.250699999999597,26.82965000000013,15015.726120122865,23.148091409633707,60.194259493428945,False
1640,Deep Neutral?,UIL,0.0438866309572623,6649.4339,8.890300000000025,9.57049999999981,15038.874211532499,20.133909429161577,21.641000419397642,False
1632,Deep Neutral?,UIL,0.0690803785481838,6640.5436,8.026299999999537,8.458299999999781,15059.00812096166,18.22356601787942,19.1787377235205,True
1626,Deep Neutral?,UIL,0.0691576777660742,6632.5173,8.026299999999537,10.886250000000018,15077.23168697954,18.22356601787942,24.76836329282014,True
1616,Deep Neutral?,UIL,0.007559863509679,6618.7711,13.7462000000005,49.756700000000365,15108.5448475473,31.31316056776086,114.83129435749106,False
1547,Neutral?,UIL+,0.0617775349379903,6533.0039,27.548399999999674,56.65779999999995,15306.894275694522,64.81951129548725,131.58446972135425,False
1524,Deep Neutral?,UIL,0.0552766707134095,6505.4555,15.483500000000276,21.515949999999975,15371.713786990009,36.673182938364334,50.74634711692579,True
1512,Deep Neutral?,UIL,0.0234912323168859,6489.972,15.483500000000276,16.984550000000127,15408.386969928373,36.673182938364334,40.34338098907574,True
1498,Deep Neutral?,UIL,0.0392834625318902,6471.4864,8.555999999999585,13.520799999999781,15452.40054896816,20.45677903276919,32.23517903627817,False
1490,Deep Neutral?,UIL,0.0539664489701676,6462.9304,8.03189999999995,8.293949999999768,15472.85732800093,19.253043680357223,19.854911356563207,True
1484,Deep Neutral?,UIL,0.0249831072221702,6454.8985,8.03189999999995,12.546699999999873,15492.110371681287,19.253043680357223,30.155050374408347,True
1470,Deep Neutral?,UIL,0.0419444881077665,6437.837,17.061499999999796,90.32290000000012,15533.167428749746,41.05705706845947,223.02135454160634,False
1339,Deep Neutral,UIL+,0.0834580330757942,6274.2527,8.994300000000294,86.28930000000037,15938.1530807645,22.880545558078666,213.93309878641594,True
1332,Deep Neutral?,UIL,0.0276228755131267,6265.2584,8.994300000000294,10.980750000000171,15961.033626322578,22.880545558078666,27.991798341319736,True
1322,Deep Neutral?,UIL+,0.0206601484616508,6252.2912,12.967200000000048,19.94394999999986,15994.136677447139,33.10305112456081,51.13367254072455,False
1300,Deep Neutral,UIL,0.0444335229238367,6225.3705,26.92069999999967,33.88220000000001,16063.300971404027,69.16429395688829,87.62457585802804,False
1268,Deep Neutral,UIL,0.0114499466500122,6184.5268,40.843700000000354,69.35150000000021,16169.385829163195,106.08485775916779,183.02527899188317,False
1190,Neutral?,UIL,0.0058225635875927,6086.6675,45.824899999999616,71.84209999999985,16429.351529387794,124.63052602943935,192.29811312701895,False
1153,Deep Neutral?,UIL,0.0398245570571229,6040.8426,7.831900000000132,26.828399999999874,16553.982055417233,21.489955597098742,73.06024081326905,True
1146,Deep Neutral?,UIL,0.0296481150218546,6033.0107,7.831900000000132,214.60615000000007,16575.47201101433,21.489955597098742,633.0756244013755,True
809,Deep Neutral??,UIL,0.0254101854010146,5611.6303,421.3804,618.5769999999998,17820.133304219984,1244.6612932056523,2137.929965705025,False
157,"Fe, Ni?",UIL,0.0489265399637149,4795.8567,63.31510000000071,439.5443500000001,20851.331942424382,278.9630348030769,1655.0808365037374,False
105,"Fe, Ni?",UIL,0.0152820553769277,4732.5416,7.723899999999958,35.519500000000335,21130.29497722746,34.54276878758537,156.75290179533113,True
100,Med Neb?,UIL,0.0526253075397695,4724.8177,7.723899999999958,22.32104919354837,21164.837746015044,34.54276878758537,59.268322776237056,True
