Index,Type,ID,zone-0,zone-I,zone-II,zone-III,zone-IV,zone-MYSO,zone-S
356,Med Perm,Si II 5041.03,5044.4243,5045.5525,5043.8163,5043.7684,5044.8423,5043.5692,5045.9665
360,Med Neb,He I 5047.74,5050.3404,5049.8732,5050.4135,5050.5651,5050.5873,5050.342,5050.7685
367,Med Perm,Si II 5055.98,5062.0768,5058.3956,5056.8789,5058.3728,5055.2136,5058.6242,5059.163
428,Stellar,O I 5131.14,5134.6596,5134.8689,5134.1318,5134.5328,5135.2594,5134.324,5135.486
441,Neutral,O I 5146.61,5150.0655,5150.4006,5151.3537,5151.8866,5150.6338,5149.2902,5150.7758
449,"Fe, Ni",[Fe II] 5158.81,5163.341,5160.6221,5161.9088,5160.8737,5161.6909,5161.3058,5157.5441
475,Med Neb,[Ar  III] 5191.82,5194.0835,5193.5862,5194.3416,5194.5719,5194.2492,5191.715,5193.3215
482,Neutral,[N I]  5199.00+,5202.1225,5202.0317,5202.7112,5201.0279,5201.7554,5201.0249,5203.0913
498,Med Perm,Si II 5219.31 ,5223.0791,5223.4412,5222.9025,5224.863,5222.2945,5222.9326,5223.9634
531,"Fe, Ni",[Fe II] 5261.61,5260.4689,5265.754,5263.6876,5263.3742,5263.9632,5264.3099,5260.4147
539,"Fe, Ni",[Fe III] 5270.40+,5273.4875,5273.1638,5273.4103,5273.3153,5271.7014,5273.4603,5274.2667
576,Stellar,None,5316.7858,5319.4766,5319.8849,5319.4429,5320.8015,5319.5952,5319.0906
589,"Fe, Ni",[Fe II] 5333.646,5336.3032,5336.0397,5335.7668,5337.0642,5336.0598,5336.3935,5336.2709
623,"Fe, Ni",[Fe II] 5376.452,5378.9109,5379.4774,5379.7177,5378.796,5380.7476,5379.1736,5379.0865
652,High Neb,He II 5411.52+,5414.2206,5414.2904,5414.4568,5414.3316,5414.6509,5416.0191,5414.6111
669,Stellar,O II 5433.49,5436.6644,5435.9178,5436.7992,5436.4716,5434.9851,5435.7899,5436.833
737,Med Neb,[Cl III] 5517.71,5520.7007,5520.5987,5520.7862,5520.7871,5520.7039,5520.6567,5520.764
753,Med Neb,[Cl III]] 5537.88,5540.8384,5540.8993,5540.9652,5540.9177,5540.875,5540.6485,5541.0049
785,Low Neb,[O I] 5577.34,5582.1363,5582.4075,5579.3026,5582.2011,5582.5784,5580.5426,5582.5191
914,High Perm,Si III 5739.73,5743.2351,5743.1296,5741.7893,5742.8814,5742.8082,5742.3873,5744.2182
920,Stellar?,None,5749.4156,5750.1377,5750.121,5750.6679,5750.7801,5749.8523,5749.5504
926,Low Neb,[N II] 5755.08,5757.904,5758.7558,5757.9336,5758.1561,5758.5977,5757.6555,5758.6079
965,Stellar,None,5807.7734,5802.1834,5806.0055,5805.7586,5805.1176,5804.0519,5805.5525
1018,"Fe, Ni",Ni II 5867.99,5870.3599,5871.9221,5870.3355,5870.1374,5870.7876,5869.9163,5870.8212
1023,Med Neb,He I 5875.62,5878.8789,5878.747,5878.9655,5878.9795,5878.9234,5878.7812,5878.9654
1089,Med Perm,Si II 5957.56,5961.7242,5962.1504,5961.0359,5961.0286,5961.7333,5961.0619,5963.2531
1106,Med Perm,Si II 5978.93,5983.1263,5982.1544,5982.3261,5982.356,5981.9492,5982.0824,5982.8817
1146,Deep Neutral?,UIL,6033.0107,6032.9329,6030.8482,6031.2024,6032.6134,6032.875,6033.0758
1153,Deep Neutral?,UIL,6040.8426,6041.6986,6041.862,6042.2387,6041.213,6040.4744,6040.5412
1160,Neutral,O I 6046.23,6049.7924,6049.5363,6048.794,6049.89,6047.975,6049.6009,6059.9498
1190,Neutral?,UIL,6086.6675,6085.0799,6087.0683,6085.8115,6086.3862,6087.3411,6086.3823
1204,High Neb,[K IV] 6101.79,6104.1913,6104.8849,6104.372,6104.2482,6104.9698,6106.3911,6105.4283
1300,Deep Neutral,UIL,6225.3705,6223.7819,6225.2505,6223.9057,6225.5734,6225.3399,6223.0112
1312,Deep Neutral?,UIL,6239.5197,6236.779,6239.5678,6239.0872,6239.3205,6239.2406,6238.1584
1322,"Fe, Ni",Fe II 6248.91,6252.2912,6251.9706,6249.3358,6253.1351,6254.5199,6251.8215,6252.4761
1332,Deep Neutral?,UIL,6265.2584,6265.4123,6264.887,6264.8241,6265.612,6266.1349,6264.8989
1339,Deep Neutral,UIL+,6274.2527,6275.0512,6274.7437,6275.8979,6275.1289,6274.6131,6274.7433
1363,Low Neb,[O I] 6300.30,6304.0038,6304.3383,6303.9841,6303.5474,6303.5367,6303.6718,6302.7206
1372,Med Neb,[S III] 6312.06,6315.5058,6315.3392,6315.5983,6315.5784,6315.5612,6315.3537,6315.4307
1377,"Fe, Ni",Fe II 6317.99,6323.9996,6321.0659,6319.2539,6319.2296,6321.7963,6321.9085,6322.763
1401,Med Perm,Si II 6347.11,6350.9593,6350.7462,6351.076,6351.1815,6351.7247,6350.4043,6352.4252
1414,Low Neb,[O I] 6363.78 ,6367.4987,6368.0749,6367.4701,6367.0324,6367.0305,6367.2515,6366.4755
1420,Med Perm,Si II 6371.36 ,6374.9976,6374.7904,6375.2394,6368.7783,6377.3153,6374.6798,6374.4178
1430,"Fe, Ni",Fe II 6383.73+,6388.1718,6387.064,6388.2004,6388.6958,6388.3558,6387.8852,6391.781
1470,Deep Neutral?,UIL,6437.837,6436.4947,6438.2348,6437.9883,6438.6897,6437.0045,6437.6138
1484,Deep Neutral?,UIL,6454.8805,6455.4554,6455.5797,6454.2247,6455.0836,6455.1803,6456.2969
1488,"Fe, Ni",Fe II 6455.8427,6459.3456,6460.5588,6459.1402,6471.7504,6460.6445,6460.2841,6459.3034
1490,Deep Neutral?,UIL,6463.0717,6488.9274,6463.3303,6308.0987,6496.5648,6457.2268,6461.7414
1498,Deep Neutral?,UIL,6471.765,6471.5075,6471.2184,6471.9073,6471.803,6470.759,6470.6197
1512,Deep Neutral?,UIL,6489.972,6493.2296,6487.7063,6488.9019,6492.0449,6488.0926,6488.3457
1517,"Fe, Ni",Fe II 6493.04+,6495.8289,6496.0693,6495.8639,6496.4624,6495.5846,6495.0934,6496.1924
1524,Deep Neutral?,UIL,6505.4555,6505.5514,6505.051,6505.2945,6505.2967,6505.6025,6505.6596
1536,"Fe, Ni",Fe II 6517.03,6522.6106,6519.8694,6521.0929,6519.3729,6519.3332,6520.1665,6520.629
1547,Neutral?,UIL+,6533.0039,6532.9585,6532.763,6533.1692,6533.058,6532.4947,6533.8273
1561,Low Neb,[N II] 6548.05,6551.7575,6552.6068,6551.7949,6551.9889,6549.9023,6551.4937,6551.8498
1573,Med Neb,H I 6562.79,6566.3804,6566.1892,6566.4654,6566.4785,6566.4405,6566.2867,6566.5104
1590,Low Neb,[N II] 6583.45,6587.1221,6587.8298,6587.1734,6587.3817,6588.1483,6586.9046,6587.3047
1616,Deep Neutral?,UIL,6618.7711,6620.6485,6618.7953,6620.4192,6619.573,6619.8243,6619.3008
1626,Deep Neutral?,UIL+,6632.5681,6632.4398,6633.0777,6632.1398,6631.8819,6631.1981,6631.8526
1632,Deep Neutral?,UIL,6640.5436,6640.6615,6640.8495,6640.5802,6638.9817,6641.3553,6640.9382
1640,Deep Neutral?,UIL,6649.4339,6649.4675,6649.2656,6649.1144,6649.5605,6649.4864,6651.0261
1648,Deep Neutral?,UIL,6659.6846,6661.4134,6659.652,6659.3417,6659.5225,6659.623,6660.702
1657,"Fe, Ni",[Ni II]  6666.80,6671.431,6669.0862,6671.5553,6674.2656,6670.4314,6670.8605,6663.9519
1665,Med Neb,He I 6678.15,6681.7923,6681.6115,6681.8889,6681.8914,6681.859,6681.6949,6681.9173
1682,Deep Neutral?,UIL,6703.0932,6703.2767,6702.1075,6704.0569,6703.0833,6703.4357,6702.0897
1696,Low Neb,[S II] 6716.44,6720.2441,6720.5701,6720.2635,6720.5217,6719.1453,6720.0656,6720.4043
1708,Low Neb,[S II] 6730.816,6734.6266,6735.2932,6734.6491,6734.9779,6733.5058,6734.4081,6734.8537
1744,Deep Neutral,UIL,6780.618,6781.0182,6780.6461,6781.093,6779.8566,6780.5731,6780.877
1756,None,None,6794.2967,6793.3378,6794.5417,6795.6713,6794.761,6795.0979,6794.6993
1759,High Neb,[K IV] 6795.1,6798.9564,6798.1879,6798.2213,6796.6197,6798.4896,6798.2455,6794.5045
1794,None,None,6841.8429,6841.7167,6841.8262,6842.5491,6841.7373,6841.779,6820.6126
1801,Deep Neutral?,UIL,6851.4393,6852.2564,6852.2823,6849.8039,6849.8527,6851.4595,6851.4362
1913,Deep Neutral?,UIL,6991.2298,6991.798,6991.724,6999.1395,6989.3103,6991.1524,6991.2941
1925,Neutral,O I 7001.92,7006.4834,7006.8026,7006.8891,7005.4683,7005.4118,7005.8839,7004.8897
1931,Deep Neutral?,UIL,7014.0209,7012.7176,7013.0614,7011.2556,7011.7279,7013.4701,7013.052
1936,Deep Neutral?,UIL,7019.7787,7016.8422,7020.2066,7022.4415,7020.4616,7019.6813,7020.8199
1944,Deep Neutral?,UIL,7029.5474,7030.2157,7029.4122,7031.2188,7028.1187,7031.548,7031.9266
1954,Deep Neutral?,UIL,7041.8422,7042.1663,7042.1872,7042.8338,7042.4692,7042.7092,7043.5894
1958,Deep Neutral?,UIL,7047.5264,7048.0661,7047.5462,7048.814,7014.6213,7047.0571,7046.861
1969,Deep Neutral?,UIL,7060.5535,7063.6278,7059.2871,7058.4124,7062.6391,7061.1753,7060.6937
1975,Med Neb,He I 7065.28,7069.1146,7068.8877,7069.2294,7069.2193,7069.2005,7069.0247,7069.3014
1987,Neutral?,UIL,7083.4766,7082.7751,7082.9944,7083.1914,7082.9504,7082.4561,7083.1223
1997,Deep Neutral,UIL,7096.339,7096.8715,7096.6533,7094.6724,7095.3891,7096.3737,7096.3634
2008,Deep Neutral,UIL,7109.4219,7110.5784,7109.6623,7108.5711,7109.284,7109.3865,7110.4449
2012,Deep Neutral,UIL,7115.5955,7112.9701,7115.8814,7114.2758,7115.4446,7115.1398,7113.6349
2032,Med Neb,[Ar III] 7135.78,7139.6575,7139.349,7139.7812,7139.771,7139.7627,7139.6108,7139.8559
2039,Deep Neutral,UIL,7148.0009,7151.5047,7148.7849,7151.7321,5628.9201,7147.6648,7137.2529
2047,"Fe, Ni",[Fe II] 7155.14,7158.9886,7158.5593,7156.984,7161.1251,7155.1545,7158.8779,7158.7199
2052,Med Neb,He I 7160.13,7165.4304,7161.4024,7165.1054,7164.8443,7165.0165,7168.6653,7163.3027
2060,High Neb,[Ar IV] 7170.5,7174.1279,7174.2219,7173.9533,7174.0655,7174.355,7174.1407,7175.8473
2066,Deep Neutral,UIL,7182.5846,7182.047,7183.0178,7182.5078,7182.6906,7182.2748,7182.932
2071,Deep Neutral??,UIL,7188.7929,7188.7813,7188.7223,7188.8281,7189.1707,7188.6094,7188.636
2079,Deep Neutral?,UIL,7198.1896,7198.2846,7198.2268,7198.2769,7199.0247,7198.2452,7198.2121
2082,Deep Neutral??,UIL,7203.0002,7202.9432,7202.645,7202.1713,7203.4723,7202.6159,7202.456
2101,Deep Neutral?,UIL,7226.2149,7231.9942,7227.4135,7227.9713,7228.042,7227.2753,7227.3721
2114,Deep Neutral,UIL+,7241.9484,7242.8631,7242.5125,7243.1265,7243.11,7241.8242,7241.9844
2127,Neutral,O I 7254.15+,7258.1056,7258.9677,7258.9027,7259.4057,7259.2529,7258.3378,7259.2203
2134,High Neb,[Ar IV] 7262.7+,7267.5972,7270.0337,7267.6771,7270.5189,7267.2645,7267.7381,7267.7595
2148,Med Neb,He I 7281.35,7285.2357,7284.9194,7285.3727,7285.4083,7285.3523,7285.1066,7285.0382
2154,"Fe, Ni?",UIL,7294.6905,7291.1861,7294.9739,7292.5313,7292.6025,7293.3022,7292.3642
2168,Deep Neutral??,UIL,7309.7648,7309.7042,7310.2534,7310.7371,7309.8101,7311.0183,7310.5483
2179,Low Neb,[O II] 7319.99+,7323.9578,7324.5103,7324.0158,7324.1282,7324.5864,7323.7938,7324.1288
2187,Low Neb,[O II] 7330.73+,7334.309,7332.3179,7334.3707,7334.4775,7335.0051,7334.1136,7334.5458
2225,"Fe, Ni",[Ni II] 7377.83,7381.3211,7381.0053,7381.5788,7381.165,7381.9784,7381.7831,7380.0634
2252,"Fe, Ni",[Ni II] 7411.61 ,7414.3102,7414.3519,7414.5525,7414.4378,7415.4017,7415.5989,7414.3665
2263,"Fe, Ni?",UIL,7429.3168,7429.4899,7429.2823,7427.5691,7427.3116,7427.7976,7430.5246
2277,Neutral,N I 7442.30,7446.8551,7446.788,7445.7861,7446.4842,7445.6511,7446.3523,7444.283
2285,"Fe, Ni?",[Fe II] 7452.54?,7456.917,7457.5456,7455.7315,7456.9311,7456.2872,7456.4364,7453.3887
2294,Deep Neutral,UIL,7467.0071,7466.8449,7466.9325,7467.5974,7467.394,7466.6858,7468.4054
2298,Neutral,N I 7468.31+,7472.5033,7472.5358,7472.072,7472.7966,7471.159,7472.3521,7473.5356
2314,Deep Neutral,UIL,7492.6007,7493.1682,7493.134,7491.8255,7491.5467,7492.6448,7493.5602
2323,Med Neb,He I 7499.85,7503.9271,7503.4907,7504.0504,7504.1074,7504.0826,7504.0347,7503.8662
2334,"Fe, Ni",Fe II 7513.1762,7517.4727,7517.6931,7517.8758,7518.0595,7517.6506,7517.4485,7518.3135
2345,Deep Neutral?,UIL+,7530.5524,7530.6725,7530.4967,7531.3049,7530.6127,7530.7476,7531.1135
2348,High Neb,[Cl IV] 7530.8,7534.6567,7534.3404,7534.5964,7534.8168,7534.5315,7535.6037,7534.6162
2426,Deep Neutral,UIL,7633.0809,7633.1343,7633.1101,7633.4212,7633.1303,7633.1437,7633.1303
2434,Deep Neutral,UIL,7641.9567,7641.9518,7642.0638,7642.552,7641.9139,7641.9904,7642.37
2454,Deep Neutral,UIL,7667.4675,7667.6336,7667.6954,7667.9899,7668.0903,7667.6541,7667.9324
2489,Deep Neutral,UIL+,7711.1915,7710.752,7710.7315,7710.9522,7702.1075,7710.6712,7710.3198
2501,Deep Neutral?,UIL+,7725.4005,7726.8359,7726.9064,7726.9313,7725.8244,7725.384,7726.8269
2503,Deep Neutral?,UIL,7728.9377,7727.4001,7727.4026,7721.3279,7728.1621,7728.3093,7728.112
2516,Deep Neutral?,UIL,7744.1426,7743.9071,7743.9039,7743.6407,7743.3331,7744.18,7742.9518
2524,Med Neb,[Ar III] 7751.10,7755.337,7754.9556,7755.4667,7755.4483,7755.4342,7755.2698,7755.5565
2538,Deep Neutral,UIL,7773.066,7773.4831,7773.1177,7771.7651,7771.6627,7773.0739,7773.111
2549,Deep Neutral,UIL,7786.3967,7787.4722,7787.0351,7788.2872,7788.1274,7786.4282,7787.2325
2556,Deep Neutral,UIL+,7794.6572,7795.4641,7795.5077,7795.543,7794.3009,7794.9177,7794.5603
2565,Deep Neutral,UIL+,7808.9397,7805.6368,7805.6669,7806.6015,7805.8584,7806.59,7805.6816
2577,Med Neb,He I 7816.13+,7821.7554,7821.6596,7821.3569,7821.8048,7821.7217,7821.1564,7821.7697
2594,Deep Neutral,UIL+,7842.0582,7841.6804,7841.717,7841.7944,7841.6798,7842.0026,7841.9872
2602,Deep Neutral,UIL+,7852.0805,7852.1087,7851.6791,7851.906,7853.0972,7852.0834,7853.5572
2614,Deep Neutral?,UIL+,7866.9396,7866.584,7866.8302,7866.8763,7868.3197,7867.1418,7866.9634
2623,Low Neb??,[P II] 7875.99+,7877.9625,7877.2455,7878.8301,7878.4969,7878.2055,7880.8092,7878.7681
2636,Deep Neutral,UIL,7894.8667,7895.778,7895.078,7894.0324,7893.5437,7894.3401,7894.2526
2657,Deep Neutral?,UIL+,7920.4214,7910.5572,7922.9811,7921.8427,7921.4019,7921.9529,7921.9213
2692,Deep Neutral,UIL+,7963.8955,7963.2237,7966.1672,7965.6918,7964.6198,7964.1456,7964.9374
2724,"Fe, Ni",[Fe II] 7997.03+,8000.8545,8004.5323,8003.3992,8004.4345,8004.7774,8004.3546,8003.6306
2731,Deep Neutral,UIL+,8013.2356,8012.9605,8012.8123,8012.7552,8014.3411,8013.625,8011.8864
2754,Deep Neutral,UIL,8042.796,8039.9959,8044.3759,8043.3576,8043.0584,8040.9144,8044.4215
2760,High Neb,[Cl IV] 8045.62+,8050.8247,8050.7572,8051.0815,8050.8075,8050.1546,8051.054,8050.8866
2779,Deep Neutral?,UIL,8073.4513,8073.0672,8075.2485,8074.4792,8073.6657,8074.0113,8073.2175
2790,Deep Neutral,UIL,8087.5282,8087.6016,8088.0425,8086.3901,8086.5943,8087.855,8087.9853
2825,Neutral,Ca I] 8125.31,8131.746,8131.7099,8132.379,8132.0769,8132.0958,8129.7039,8132.0266
2844,Deep Neutral,UIL,8155.3283,8155.6751,8155.6641,8154.4877,8154.7613,8155.5888,8153.6874
2874,Neutral,N I 8188.012,8192.0088,8192.3668,8192.2796,8191.6704,8193.0998,8192.3419,8192.0876
2877,Deep Neutral,UIL,8196.2689,8195.0538,8194.5624,8195.2766,8195.0875,8195.4791,8194.4211
2884,Neutral,N I 8200.357        ,8204.8378,8204.9125,8204.5301,8204.3315,8204.9868,8204.683,8208.1656
2889,Deep Neutral?,UIL,8211.4411,8211.8103,8211.7814,8211.3316,8210.5218,8211.7743,8212.0092
2892,Neutral,N I 8210.715,8214.6948,8214.8894,8214.604,8215.3704,8214.7201,8214.81,8213.7515
2897,Neutral,N I 8216.34+,8221.8977,8221.0704,8222.5939,8220.9398,8220.4757,8220.7416,8219.5698
2902,Neutral,N I 8223.14+,8228.4166,8228.1313,8227.0585,8227.7487,8227.1143,8227.5993,8227.8862
2907,Neutral,O I 8230.00+,8233.7619,8233.9222,8234.3397,8233.2225,8234.3666,8234.0257,8233.1227
2913,High Neb,He II 8236.78,8226.8647,8238.3087,8240.5509,8240.6973,8240.7918,8239.1107,8242.6762
2918,Neutral,N I 8242.39,8247.568,8247.3458,8247.7862,8248.0064,8249.5522,8246.9495,8248.9401
2937,Deep Neutral,UIL,8271.1876,8272.1125,8271.9744,8270.6199,8270.6397,8271.8182,8273.2917
2942,Deep Neutral,UIL,8277.2261,8277.9314,8277.2335,8276.7505,8279.9595,8276.572,8281.6462
2951,Deep Neutral,UIL+,8288.0553,8288.1083,8263.7687,8287.4768,8289.1556,8295.6598,8288.0999
2954,Deep Neutral,UIL,8291.7815,8292.0234,8291.6597,8291.6228,8291.6651,8292.0456,8291.8803
2957,Med Neb,H I 8292.31,8296.8644,8295.6776,8296.787,8296.173,8296.7752,8296.8249,8296.8706
2963,Deep Neutral,UIL+,8303.9017,8303.8077,8303.7647,8303.6219,8303.5549,8303.5506,8302.9998
2967,Deep Neutral?,UIL+,8309.8816,8307.7788,8307.981,8307.6717,8307.7644,8309.3794,8308.7895
2969,Med Neb,H I 8306.11+,8310.3747,8310.5456,8310.5713,8310.9086,8310.794,8310.5019,8311.9198
2975,Med Neb,H I 8314.26,8318.8325,8318.5366,8318.9332,8318.9605,8318.9559,8318.8991,8319.1164
2982,Med Neb,H I 8323.42,8327.833,8327.656,8328.0807,8328.0878,8328.1486,8327.7338,8325.3491
2987,Deep Neutral?,UIL,8333.7476,8334.6002,8333.9542,8332.1881,8332.6896,8331.719,8330.4777
2991,Deep Neutral,UIL+,8338.7118,8338.3058,8338.4612,8338.3225,8338.1933,8338.4947,8337.4259
3000,Med Neb,H I 8345.55,8349.9307,8349.0283,8349.9165,8349.7337,8349.5607,8350.1363,8350.5856
3011,Med Neb,H I 8359.00+,8363.9591,8364.3062,8364.038,8364.2271,8364.2568,8363.3795,8364.3101
3023,Med Neb,H I 8374.48,8379.077,8378.1761,8379.146,8379.0504,8379.0504,8379.0893,8379.2284
3034,Deep Neutral?,UIL,8391.9295,8393.1064,8391.8356,8392.171,8392.3758,8391.6977,8394.2637
3037,Med Neb,H I 8392.40+,8396.8325,8395.2573,8396.8449,8395.7881,8396.1237,8396.8729,8396.6787
3045,Deep Neutral??,UIL,8405.3588,8407.3873,8404.2741,8402.938,8406.1082,8404.0626,8408.4081
3054,Med Neb,H I 8413.32+,8418.0196,8413.711,8418.1615,8417.8899,8417.8898,8417.8979,8418.2086
3074,Med Neb,H I 8437.96,8442.5698,8442.3149,8442.6909,8442.6966,8442.6838,8442.5034,8442.8399
3081,Neutral,O I 8446.48,8451.4434,8451.8465,8451.6948,8450.4911,8450.044,8451.0163,8452.2008
3091,Deep Neutral,UIL+,8464.0784,8464.1192,8464.1557,8464.0339,8462.9296,8464.0614,8462.694
3098,Med Neb,H I 8467.26,8471.9255,8471.4493,8472.0072,8471.9945,8472.0012,8471.8891,8472.0774
3104,Deep Neutral,UIL,8480.053,8480.2904,8480.7582,8482.7979,8475.6831,8480.287,8481.7884
3122,Deep Neutral,UIL,8502.5328,8502.0327,8502.2047,8503.2908,8502.6434,8502.6697,8502.169
3126,Med Neb,H I 8502.49,8507.2039,8506.7774,8507.2834,8507.1511,8507.1302,8507.0106,8507.2435
3138,Med Neb,He I 8518.04,8521.4555,8522.5999,8521.7922,8522.9626,8522.9613,8522.3598,8523.3754
3142,Deep Neutral,UIL,8527.4014,8528.3795,8527.4754,8526.7626,8526.9933,8527.4216,8526.9157
3147,Med Neb,He I 8528.95,8534.0915,8533.2972,8533.7575,8533.7635,8533.3441,8534.0971,8533.628
3160,Med Neb,H I 8545.38+,8549.8966,8549.6388,8550.0962,8550.1476,8550.1038,8549.8627,8550.2643
3164,Deep Neutral,UIL,8554.9433,8555.4767,8555.4891,8553.6089,8554.0885,8554.9567,8557.3734
3172,Deep Neutral,UIL,8565.1983,8565.8601,8565.5559,8564.075,8564.5519,8565.0805,8565.2159
3187,Low Neb,[Cl II] 8578.69+,8583.4912,8584.0049,8583.5752,8584.256,8582.5687,8583.272,8583.1358
3190,Med Neb,He I 8582.61+,8587.9146,8588.1495,8587.955,8587.7804,8587.5911,8588.0365,8588.3012
3202,Med Neb,H I 8598.39,8603.1337,8602.8159,8603.2206,8603.2268,8603.2075,8603.0658,8603.3189
3213,Deep Neutral,UIL,8615.8171,8617.0177,8615.678,8615.5077,8615.2693,8615.582,8615.5874
3218,"Fe, Ni",[Fe II] 8616.95,8622.7016,8623.1787,8621.9694,8621.6995,8621.5005,8621.7453,8622.8984
3221,Deep Neutral,UIL,8625.2298,8626.0505,8626.3703,8626.4199,8625.9821,8625.6782,8626.2008
3228,Neutral?,N I 8629.24,8635.6039,8635.7253,8635.6284,8635.6688,8635.6674,8634.2291,8507.168
3244,Deep Neutral,UIL+,8654.8978,8654.8747,8654.7423,8654.6118,8655.6973,8654.686,8655.5341
3252,Deep Neutral,UIL,8664.4542,8664.7309,8664.5771,8664.3811,8664.9052,8664.367,8663.313
3256,Med Neb,H I 8665.02,8669.8603,8669.5898,8669.9203,8669.9196,8669.9006,8669.5839,8670.0784
3263,Deep Neutral,UIL+,8679.3893,8679.7398,8679.9568,8677.9208,8679.2513,8678.2171,8678.8562
3268,Neutral,N I 8680.282,8685.3879,8685.501,8683.722,8684.8236,8684.3949,8685.3051,8684.8098
3272,Deep Neutral,UIL+,8690.1301,8687.1848,8690.928,8690.1044,8689.7666,8688.5599,8687.2615
3278,Deep Neutral??,UIL+,8697.3942,8698.2741,8697.3589,8696.8269,8697.3003,8700.9467,8697.1384
3280,Neutral?,UIL+,8700.0259,8700.0556,8700.4843,8700.8981,8700.7479,8700.0392,8700.2881
3286,Neutral,N I 8703.247,8707.9883,8707.9708,8707.3659,8708.7739,8708.4024,8708.1023,8709.7999
3293,Neutral,N I 8711.703,8716.3141,8717.0341,8716.1907,8716.1137,8716.2695,8716.4836,8715.8624
3299,Neutral,N I 8718.837,8722.1547,8725.2334,8724.4089,8723.2674,8723.312,8723.612,8723.632
3306,Deep Neutral,[C I] 8727.13,8731.9493,8731.2016,8732.0164,8733.453,8731.4496,8732.1075,8731.9376
3311,Med Neb,He I 8733.43,8738.6446,8737.7613,8738.6886,8738.6565,8738.4621,8738.4502,8738.2451
3315,Deep Neutral,UIL,8743.4421,8744.267,8744.2903,8742.8517,8742.7793,8743.6637,8744.0606
3324,Med Neb,H I 8750.47,8755.1935,8754.8343,8755.3941,8755.355,8755.3413,8755.1374,8755.4396
3346,Med Neb,He I 8776.71+,8781.8529,8783.0539,8782.1997,8781.8265,8781.8872,8781.3906,8782.3763
3355,Deep Neutral,UIL,8794.2041,8793.1556,8794.8023,8794.229,8794.1878,8794.0624,8792.7467
3372,Deep Neutral,UIL,8814.9167,8819.1343,8814.9588,8813.1647,8813.5889,8814.934,8816.1887
3397,Deep  Neutral,UIL,8845.4299,8846.8842,8846.9341,8845.6112,8846.9095,8845.3773,8845.5894
3405,Deep Neutral,UIL,8855.7089,8857.2703,8855.8848,8855.7363,8855.1724,8855.5251,8855.6405
3412,Deep Neutral??,UIL,8864.1533,8864.2461,8860.4984,8863.5818,8864.5039,8865.6828,8864.3766
3414,Med Neb,H I 8862.79,8867.56,8867.4557,8867.7528,8867.8264,8867.7993,8867.5296,8867.9296
3435,Deep Neutral?,UIL,8893.5583,8895.5002,8893.2395,8893.8952,8893.4508,8893.9345,8893.8033
3439,Deep Neutral,UIL,8898.7561,8900.2712,8898.1529,8897.2787,8900.1276,8898.3869,8898.4611
