Index,Type,ID,zone-0,zone-I,zone-II,zone-III,zone-IV,zone-MYSO,zone-S
1106,Med Perm,Si II 5978.93,0.02351274916410508,0.10595257066163227,0.035837147019346954,0.01347569001831729,0.010816481750476925,0.6990035642155444,0.07894826466684941
1146,Deep Neutral?,UIL,0.03045974015494288,0.024574786719027675,-0.018404768297104995,-0.007303525532719222,-0.012061821489107503,0.01725268389100027,0.027728258156872576
1153,Deep Neutral?,UIL,0.04178822036437135,-0.008522778211463166,0.0014079635975014439,-0.005795622542000998,0.007739508306918901,0.025982318207753735,-0.02342028377022573
1160,Neutral,O I 6046.23,0.02170981296224245,0.04324262059750574,0.01904517983309227,-0.0072237055815419626,-0.00718959024364045,0.6437605177559097,0.14267457318057034
1190,Neutral?,UIL,0.010027084688332178,-0.009267939147984537,0.003456338730990167,-0.006201663163207056,-0.012205185342180097,0.015913149226643893,-0.030269717385490565
1204,High Neb,[K IV] 6101.79,0.011170000812160298,0.01423567872479367,0.0115156353768889,0.006357832632901694,0.09938752608232489,-0.0329278115664952,-0.13101021329386403
1300,Deep Neutral,UIL,0.04262163554765222,-0.06479019101191535,0.007501291006086288,-0.01131881612020135,-0.017642312963933187,0.02757334734124865,-0.013314745097557529
1312,Deep Neutral?,UIL,0.002996192840117109,-0.13381072275720723,0.0043204234137377085,-0.023729083311935222,-0.02917989349777524,-0.01870898384459954,-0.08414507980304807
1322,"Fe, Ni",Fe II 6248.91,0.0211206424971043,0.09638967197627468,0.012518632856045446,0.00746316543507374,-0.007506274575800802,0.05341603712620145,0.10674352087017062
1332,Deep Neutral?,UIL,0.027879322674717568,0.061297249121971424,0.012655191198278027,0.0017352163299404187,0.006168925200123636,0.01473651438888861,0.1221865705765796
1339,Deep Neutral,UIL+,0.09446490755281484,0.08282153325711475,0.04543390224245044,0.01430338820769887,0.02395888153513158,0.1011799810206596,0.6413120004109213
1363,Low Neb,[O I] 6300.30,2.36130200109884,0.947790376603561,2.64071342410178,-1.1649773930810885,-2.07398066963116,3.8390777691284366,-0.5649721930191385
1372,Med Neb,[S III] 6312.06,1.4122117735201882,0.7792598114603113,1.8859813655782427,1.898909697641678,0.8282536346213862,1.5820496377899902,1.4948001141200058
1377,"Fe, Ni",Fe II 6317.99,0.022602890977436035,0.21803719486338832,-0.11482202127583682,-0.1268130798247057,0.01134286246474346,0.11064613485417592,0.05890914897406449
1401,Med Perm,Si II 6347.11,0.029242245491223857,0.07892496252655508,0.032340782567357576,0.020543226130164616,0.008186717938145346,0.7652237726747373,0.022459978437795385
1414,Low Neb,[O I] 6363.78 ,0.7979046115118091,0.424865927306601,0.9220207366668025,-0.35597268922195713,-0.6364777341492805,1.3545181822417436,-0.2074482844871048
1420,Med Perm,Si II 6371.36 ,0.022078976734702428,0.04751953388941485,0.08547845887506676,0.13587437949965453,-0.07395863011344896,0.8716271631729268,0.00616158700505891
1430,"Fe, Ni",Fe II 6383.73+,-0.004329284240667036,-0.0015213702453977967,-0.0043675124972661844,0.01387999542319341,0.02361224057695606,0.029760859298463366,0.08300164647699147
1470,Deep Neutral?,UIL,0.04717651987148924,0.040261976851420266,0.0062887471052280215,-0.003968439746573737,-0.009348607075733668,0.04960279306491264,0.12484639302059017
1484,Deep Neutral?,UIL,0.019397878225624395,0.020864506222598354,0.002368580901482362,-0.006753461956128109,-0.020321291233289688,0.001557550973642057,0.07754353895964317
1488,"Fe, Ni",Fe II 6455.8427,-0.0070924191436250675,-0.015663903853126295,0.011160112796248903,-0.14391190153993855,-0.012558245577358868,0.097310803936202,-0.053424242238136736
1490,Deep Neutral?,UIL,0.10162631184583899,6.928692678009827,0.11622998487333827,5.963230557742603,2.5267151585984027,0.6665615942371578,0.20048718746109226
1498,Deep Neutral?,UIL,0.06430348155743558,0.1395934821083366,0.020978186711936228,0.027666289164570035,0.03588803796617191,0.07493841120916728,0.2855211080136922
1512,Deep Neutral?,UIL,0.02476193970727774,0.04224131058905515,-0.0014621160435591917,-0.010065989929984366,0.005663942075867937,0.01618260758643518,0.038923631718438476
1517,"Fe, Ni",Fe II 6493.04+,-0.03186554563188644,-0.2026527263614575,-0.026781916256820942,-0.04175451054735629,-0.06081837008779538,0.023386536008431012,-0.13243950495143478
1524,Deep Neutral?,UIL,0.055100489734897895,0.055708542098061156,0.018571934543631086,0.008681287298691914,0.020749243033506382,0.01647982832268981,0.051244572460341344
1536,"Fe, Ni",Fe II 6517.03,0.03937187567190603,-0.019521664118242136,0.01663892766478713,0.001799419334148214,-0.0007724529993911317,0.1259370802318472,0.32804923463106683
1547,Neutral?,UIL+,0.061510515238521184,0.12851697527067,0.026537053022472865,0.011938288349990079,0.02724555136079579,0.016722749116744075,0.010603557484603012
1561,Low Neb,[N II] 6548.05,3.032710222174691,0.7433678930178652,3.7083712783054543,0.9472476536491546,-0.31490191291245057,6.612994807406761,1.6644771332875887
1573,Med Neb,H I 6562.79,344.04052955834663,322.3754131665125,362.206810122147,361.95933305363957,300.62728746923966,342.91293770999687,302.56294103557764
1590,Low Neb,[N II] 6583.45,10.470237830217926,5.011331491595632,13.476380080385304,3.6372095070004007,1.8444465818259357,15.65370491935103,5.921506205414894
1616,Deep Neutral?,UIL,0.0103048897494258,0.015889004552700457,0.0006003858149880738,0.0018063601994679757,0.0002974265011506019,0.006495579551938434,0.011521430720949228
1626,Deep Neutral?,UIL+,0.07734540372085759,0.049708444140446374,0.02724338927540001,0.01053449833906828,-0.007315836024704374,0.14357476296115534,0.05373689978823034
1632,Deep Neutral?,UIL,0.07315968316948056,0.039315001494591016,0.019323005425910283,-0.002283544690201591,0.013031132316598314,0.19311590721950966,0.06282853469130929
1640,Deep Neutral?,UIL,0.043667599569622156,0.029635671412901975,0.009090547575172366,-0.0027294952869962785,-0.004765243295412881,0.023935659484066285,0.054730704143885
1648,Deep Neutral?,UIL,0.03717740213561615,0.021702812276184896,0.020262432642303388,-0.0021117582735374896,-0.004756684259408547,0.010047530658278117,0.0034258334417398948
1657,"Fe, Ni",[Ni II]  6666.80,0.033040157635168196,-0.0638432156550861,0.01755716479359242,-0.0021776964940752254,-0.01058966729636208,0.20564817057125714,-0.30375797625700895
1665,Med Neb,He I 6678.15,3.0724083789586194,2.8548202171166106,3.3178214828828003,3.4351591823258083,2.757742798186383,1.8961454079616715,2.215815223854431
1682,Deep Neutral?,UIL,0.034164429124023586,0.027640813489089564,0.003270336851052685,-0.0022176064696638547,-0.008636067328372873,0.01420535480390609,0.03315956645564143
1696,Low Neb,[S II] 6716.44,17.679342557356303,6.908061034579891,22.9778222895188,3.3331423438559513,-3.0850852699311333,16.52490993109362,6.789544061544405
1708,Low Neb,[S II] 6730.816,13.51885379048785,8.223634905915281,17.31397793061796,2.9288195868165343,-1.418103880378057,13.409943121259644,6.067398918093213
1744,Deep Neutral,UIL,0.06867564845853988,0.027633051396000793,0.021837562486330925,-0.008105195477151696,-0.01777497802200036,0.030987303105755825,0.025624519498385626
1756,None,None,0.002992463913122564,0.005906952840549608,0.002634634223418254,0.00219678387370457,-0.001951460208988122,0.004645298814704934,0.0013533605382623052
1759,High Neb,[K IV] 6795.1,0.004769297626023376,0.013630235463870056,-0.0017681950864942883,0.003926794554655167,0.022212838190247473,0.00033845603070754,0.01596340120049333
1794,None,None,0.013946186959599238,0.03861641311660224,0.009201206921464285,0.005021716058847572,0.005790187856931862,0.005154003536371514,-0.004654130959964759
1801,Deep Neutral?,UIL,0.04765755145378557,0.02562266928601085,0.008584339927241244,-0.0045983232743421094,0.0011469108245807384,0.023578423022221774,0.028326774038480326
1913,Deep Neutral?,UIL,0.07008891178947253,0.02693446301801201,0.020210634650422065,0.0002221076902323736,-0.007504134816799719,0.03560565608448163,0.11046191244806954
1925,Neutral,O I 7001.92,0.03791013629004429,0.05070975414889697,0.012897699978449681,-0.005986496338294444,-0.008514101065311116,0.46890449711468074,-0.16761571260517993
1931,Deep Neutral?,UIL,0.06712068590181451,0.04604473620254964,0.02071919675252961,0.004541061135454075,0.014111710612145466,0.05063163407502482,0.27778506691709043
1936,Deep Neutral?,UIL,0.02325731766497873,-0.012784167317194752,0.02761068412692213,0.003229237590019119,0.017685108143954856,0.03421467936961964,0.25758962244925876
1944,Deep Neutral?,UIL,0.03557582799145896,0.0534187246368757,0.013498085793437756,0.0069998626749796485,-0.008854322746483387,0.06840037155204962,0.29328618159708825
1954,Deep Neutral?,UIL,0.048489102173569165,0.050826185545228435,0.027349339713339083,0.012387709379444648,0.011618891375883227,0.03244727749153407,0.22317049272038308
1958,Deep Neutral?,UIL,0.04591054915684113,0.03183234375702227,0.015826640973920912,0.007690478774295935,0.00031668433216035317,0.025311938470212382,0.1040814651579451
1969,Deep Neutral?,UIL,0.10110053313960812,0.03767719985286176,0.05146365938827184,0.04904762478209587,0.007401426384747712,0.07440439373249,0.11459569191394994
1975,Med Neb,He I 7065.28,2.5059135188742996,2.165290201762414,2.509977647047495,2.512803206929649,2.0877607175981376,1.795022584774907,1.3355569240526894
1987,Neutral?,UIL,0.02525229360706044,0.00918255612400813,0.015920819140977868,0.008419269632870912,0.008383575766245023,0.02378664084569686,0.09397815975349184
1997,Deep Neutral,UIL,0.11938159773036619,0.035620245184339226,0.028368818371730598,-0.004608734572321751,-0.009222361294669744,0.06725313217172611,0.03871593777444773
2008,Deep Neutral,UIL,0.09853130244036644,0.023573476710577086,0.025204431958616984,-0.007232381663191664,-0.014858486503523597,0.02624116154125021,-0.005455874249133352
2012,Deep Neutral,UIL,0.07178743803548789,-0.003919857009825956,0.023610466481178056,-0.004043054048761176,-0.006151807128114968,0.04066739054613674,0.10202462513197218
2032,Med Neb,[Ar III] 7135.78,8.747773737361081,5.938109882207908,11.018779620946535,11.599456127675275,7.213315891444462,5.037612222670394,8.857166306459114
2039,Deep Neutral,UIL,0.07861323889900299,-0.10185418551076474,0.037534708480548525,0.037454644481763937,0.004728867392394463,0.037270990402040204,-0.0162090607041383
2047,"Fe, Ni",[Fe II] 7155.14,0.011820698572708446,-0.018326301782572437,0.006166315488053983,-0.0052056489898212556,0.0016647325028429374,0.2802971181787698,-0.005498306345217484
2052,Med Neb,He I 7160.13,0.019000747500705323,0.04999564158473065,0.018214057508814663,0.02171623236920434,0.013247247975707744,0.050740233959425556,-0.14323065696609397
2060,High Neb,[Ar IV] 7170.5,0.04248366524885404,0.052821043469040846,0.014519918906005694,0.008563292588255965,0.06916343019202091,0.029184789986848963,-0.1004166720172051
2066,Deep Neutral,UIL,0.08874473354318242,0.014654831751586939,0.02216247716267741,-0.010612583073915601,-0.018868394871554013,0.03124696297973652,-0.3438429074472237
2071,Deep Neutral??,UIL,0.07455616632893775,0.09137535984093297,0.03510962067883199,0.02259598704848413,0.02203095867515538,0.12903013558605747,0.7062107747374933
2079,Deep Neutral?,UIL,0.0326448913737464,0.008778927283392388,0.008570213202182701,0.0030296877120759708,0.003059855371549358,0.011522611043014356,0.03844794558865321
2082,Deep Neutral??,UIL,0.028468493139855715,0.04554796224486873,0.014835415765646485,0.011134883189227666,0.01231859256923752,0.05167925551627397,0.2853268136789911
2101,Deep Neutral?,UIL,0.03879575645124879,0.09767041733592079,0.01496726519952622,0.011672800251509196,0.013758650376966693,0.04544006967637936,0.2807709465204844
2114,Deep Neutral,UIL+,0.0845646063822972,-0.27901619816872036,-0.014030192437309538,-0.07647445409313412,-0.09337694304828142,0.024894686282777998,0.06729060458478799
2127,Neutral,O I 7254.15+,0.06351294903459198,0.09077767867309812,0.027977978978444243,0.003737655974691662,0.011561117882853973,0.9307593919588825,0.09966629389698044
2134,High Neb,[Ar IV] 7262.7+,0.05149648179466992,0.12795034247519022,0.03623034086680973,0.044699172659265186,0.07199647110945542,0.07935671176926017,0.5445109896337272
2148,Med Neb,He I 7281.35,0.8641862888398509,0.9134198284065128,0.8502452010985225,0.9408846153672633,0.8605276196347281,0.5986609454614483,0.936087771907384
2154,"Fe, Ni?",UIL,0.11935549524140439,0.05735410583287918,0.1206704854500736,0.05791284501176147,0.058832673734789925,0.1752928698002845,0.9900747977356893
2168,Deep Neutral??,UIL,0.09644123885992383,0.2711531978698022,0.0767434338805344,0.05199749254299458,0.07470754576382817,0.05792742330149495,0.25967772823024105
2179,Low Neb,[O II] 7319.99+,3.464495730117566,0.45766853269971886,4.5376123936961,1.5689791350994664,0.6759263310932553,12.089900503072226,2.406449231951145
2187,Low Neb,[O II] 7330.73+,2.0849661372410697,-0.5632097124276465,2.8999270566551605,1.0852407322876665,0.44750919748659634,7.28142954551471,1.2438231988552266
2225,"Fe, Ni",[Ni II] 7377.83,0.01971856594715529,-0.028797365359315437,0.0027664836572979874,-0.005386111488135059,-0.013572491343872431,0.3720885167119136,0.042697855001711235
