Index,Type,ID,zone-0,zone-I,zone-II,zone-III,zone-IV,zone-MYSO,zone-S
7,"Fe, Ni",[Fe III] 4607.12+,0.038242048970304574,0.13416867231702673,0.0278898035979334,0.02662616350399056,0.1228335437339385,0.10054159249071111,0.15692810533590082
35,High Perm,O II 4641.81+,0.05555121409544655,0.6898819467318359,0.00998437879853397,0.02928485558563442,0.07902355623879717,0.06837149735054066,0.1587824994905348
42,High Perm,O II 4649.13+,0.07209230840493198,0.6209162164659051,0.0746249243892962,0.10966761463264851,0.15318720528570343,-0.04348592870565375,-0.1268139279204883
49,"Fe, Ni",[Fe III] 4658.10,0.08820407082258888,-0.1270362230142798,0.17214588066683117,0.07504182927119521,-0.08520955870968146,0.6488277168924983,0.182270670132674
71,High Neb,He II  4685.68,-0.03198916476592117,0.16747215606922297,-0.023421358950221842,-0.023769295850209406,0.15267435075791597,-0.16229698128654776,-0.9324914712664585
83,"Fe, Ni",[Fe III] 4701.62,0.012115824763895031,-0.3495461768527309,0.08544159847277928,0.04113418509194238,-0.029296204358755514,0.2626513789367571,-0.01858586269079299
91,High Neb,[Ar IV] 4711.37+,0.4100316508197246,2.87788713264025,0.21048842694988587,0.28827678275654334,1.6365578728005503,0.1487433184914297,0.460321291542128
100,Med Neb?,UIL,0.058032673653721535,0.3084363115802054,0.055096049091117726,0.03354464931939739,0.09243103889381284,0.01665750451919544,0.05929375990448686
105,"Fe, Ni?",UIL,-0.003964427056196473,-0.13096749428351037,-0.01675983204977366,0.0005023064006648183,0.0074095268443201264,0.04415718293169546,-0.03841702996681226
110,"Fe, Ni",[Fe III] 4734.00,-0.006002768836208072,-0.17805850798707962,-0.00665836227959286,-0.00294908796952821,-0.02996291524487925,0.054795144271725375,-0.03652071466772512
114,High Neb,[Ar IV] 4740.17,0.38585908366236965,2.6658512086833923,0.24072004998075594,0.29899788499573304,1.4813119229104426,0.17755146993046733,0.4805642724136577
126,"Fe, Ni",[Fe III] 4754.81,0.01157817519293545,-0.044254882287910025,0.06994128552342291,0.017833839357978644,-0.02672460522656399,0.19427704530075432,0.014995439965863364
138,"Fe, Ni",[Fe III] 4769.53,0.0063592324711666225,-0.15604338887938832,0.009886275552019057,0.007463959172378783,-0.056992791023697684,0.1042977798710825,-0.0356058473387767
157,"Fe, Ni?",UIL,0.03278874617914311,0.36906213065355425,0.039130536876029326,0.00966351180966496,0.02734003065990897,0.020493107892506975,0.07046944382576506
174,"Fe, Ni",[Fe II] 4814.534,0.013858754691731038,-0.10356091743516001,0.031025942865555323,0.011596214171597952,-0.036178223688779945,0.3050113023139381,-0.013925217807470879
211,Med Neb,H I 4861.32,100.0,100.00000000000001,100.0,100.0,100.0,99.99999999999999,100.0
227,"Fe, Ni",[Fe III] 4881.073,0.05188613771612134,0.06992046757417257,0.08348902740504698,0.01630926094658582,-0.0009890765893044336,0.3838278935930826,0.08381516345991283
