Index,Type,ID,zone-0,zone-I,zone-II,zone-III,zone-IV,zone-MYSO,zone-S
7,"Fe, Ni",[Fe III] 4607.12+,0.0016858169697487235,0.0386668609837894,0.005028582539103163,0.003938003695837071,0.0040637615916113016,0.012760448294204033,0.025603955462187026
35,High Perm,O II 4641.81+,0.010435916031189822,0.1157197778607089,0.011889480553436488,0.007903477272960499,0.03045379029290441,0.015818909450887004,0.035211295390982236
42,High Perm,O II 4649.13+,0.007724035228217867,0.06129975129093121,0.013617363540441102,0.007246162256465523,0.013781133810975107,0.010368514221125853,0.02151541090316689
49,"Fe, Ni",[Fe III] 4658.10,0.013472749871554928,0.08996995104724856,0.005778597681813956,0.015659794467601226,0.025711106993079196,0.04896752307549854,0.02548065797850126
71,High Neb,He II  4685.68,0.003932916458631076,0.06565223019615078,0.015152204655271204,0.003818313498803657,0.009622127807060414,0.015149546081820066,0.05255185349654895
83,"Fe, Ni",[Fe III] 4701.62,0.012421083677809813,0.059446437692579644,0.009335631523193411,0.011374492986929496,0.025391183454316534,0.01653459881583569,0.022267525553650087
91,High Neb,[Ar IV] 4711.37+,0.06118964164730473,0.1710383807205964,0.0847706988514515,0.09384496301170674,0.0836099410158681,0.04447011976101913,0.11526588559847907
100,Med Neb?,UIL,0.0031845397664529043,0.021453508926372624,0.009579307329053037,0.008476420511218807,0.008042047428591357,0.01626515169693163,0.03564037063420872
105,"Fe, Ni?",UIL,0.005197279185942619,0.04358095007032764,0.006120376734188493,0.005605817916794475,0.00981017446724916,0.021708928927281098,0.014460328886667123
110,"Fe, Ni",[Fe III] 4734.00,0.02454084726640052,0.17367794857279412,0.02525683904630733,0.022953047949129075,0.07200477570136275,0.028277766057615963,0.04899102216770391
114,High Neb,[Ar IV] 4740.17,0.009512261640054129,0.03189945829889961,0.010091975907614844,0.015597006167518126,0.030060601821600672,0.0076154264658674885,0.02271139649491886
126,"Fe, Ni",[Fe III] 4754.81,0.0056423663765538465,0.06553990815988706,0.003436778248877303,0.002478175718904943,0.010388967434323606,0.0067806131115085815,0.016327052789669682
138,"Fe, Ni",[Fe III] 4769.53,0.005094869743855079,0.046276678940657186,0.005025417918247843,0.0030197248071217003,0.013185245692974412,0.015555134902907235,0.014060845039525227
157,"Fe, Ni?",UIL,0.0024144995384485224,0.05616101813186552,0.0062216446015587274,0.003973322114633816,0.009106831114854896,0.006888391959070208,0.009841605147798173
174,"Fe, Ni",[Fe II] 4814.534,0.005455272203509305,0.06801099295768914,0.008819798323776284,0.004300998555692506,0.0070065697153442455,0.01974905567293681,0.015513289397343599
211,Med Neb,H I 4861.32,0.7263488150676116,8.80366079980591,1.0589865706782307,0.9334187175729087,0.7821739776440362,0.6624589048235818,1.9896761537340102
227,"Fe, Ni",[Fe III] 4881.073,0.006749176116038406,0.07528384480576572,0.006898873464597164,0.004526644009116155,0.016733710592380192,0.008586381522409502,0.030784915726663087
260,Med Neb,He I 4921.93,0.01951293754237191,0.1251548289068623,0.01855417207473999,0.016915560469263274,0.018238083873890146,0.056729490956910336,0.10845739854935085
268,"Fe, Ni",[Fe III] 4930.64,0.009618609906837343,0.13661167660576287,0.00966791671300199,0.004503098396584992,0.010586782752184491,0.025650420291179494,0.05856137285139339
289,Med Neb,[O III] 4958.91,1.2357570129592061,14.781579972307004,1.875585336184952,2.0118352413814766,1.90518374796238,0.6956481718731509,2.5035011553467412
311,"Fe, Ni",[Fe III] 4987.20+,0.008765854360223795,0.07098752691867802,0.004151982562179578,0.00294908796952821,0.004127257866480229,0.02700711017057364,0.02183105246140246
