Index,Type,ID,zone-0,zone-I,zone-II,zone-III,zone-IV,zone-MYSO,zone-S
7,"Fe, Ni",[Fe III] 4607.12+,0.03757658591940942,0.14070037123593218,0.027293312343258835,0.030321379338568023,0.12430830874321887,0.09671607456801334,0.1965256296448356
35,High Perm,O II 4641.81+,0.06882892708788495,0.901044585595241,-0.005182621600344192,0.03546714703936475,0.11675231350588595,0.08960588409058182,0.2086094416166773
42,High Perm,O II 4649.13+,0.07569318552170075,0.7361987878759185,0.09373506968523755,0.1182541372654375,0.1606755291651832,-0.051995089124024806,-0.15855790728789143
49,"Fe, Ni",[Fe III] 4658.10,0.0856092818464513,-0.1403748814181414,0.16604193377657697,0.07903755197869547,-0.08332655944158048,0.6911655163921079,0.21723420223323286
71,High Neb,He II  4685.68,-0.032988371071543066,0.303829949915994,0.001974332038226359,-0.02866738257759765,0.15643016259588313,-0.17815725991107326,-1.0177891525016067
83,"Fe, Ni",[Fe III] 4701.62,0.022332608117774704,-0.4237877427636216,0.09348827818045925,0.041842518288695,-0.0618559848132305,0.2685408210851241,-0.1023778101542631
91,High Neb,[Ar IV] 4711.37+,0.4903400298832924,3.371837792445204,0.3840167218611297,0.47179831318854965,1.724686084840835,0.12063010019913906,0.6434533589651366
100,Med Neb?,UIL,0.06150261469301173,0.33214756406379364,0.05721297378675087,0.03810255310409532,0.09249172372413306,0.05233202181826785,0.1639522942657594
105,"Fe, Ni?",UIL,-0.01723860580636402,-0.22553485374558888,-0.05220097347366082,0.016846894843698255,0.029286876622997844,0.05706638148683426,-0.05807451148060829
110,"Fe, Ni",[Fe III] 4734.00,-0.03901408713158803,-1.5555750191891045,-0.04067489615790415,-0.03133310244321657,-0.3767041070608563,0.09335676454351988,-0.24805032989528825
114,High Neb,[Ar IV] 4740.17,0.3899336125432249,2.9615134921447472,0.24098124058555156,0.30953611548345594,1.5047884019614353,0.17372067589390544,0.47886317422676
126,"Fe, Ni",[Fe III] 4754.81,0.021608153141795806,-0.176326711292307,0.06915951070324092,0.017229606579913622,-0.04238030651593959,0.19784596743061053,0.04062279100334683
138,"Fe, Ni",[Fe III] 4769.53,-0.0020744891831836697,-0.16801192594692385,0.019938316139125452,0.007665602399640479,-0.06066330657971475,0.12295857830502947,-0.040141364231560304
157,"Fe, Ni?",UIL,0.03488792624477908,0.47349891493530744,0.042472513291474445,0.006441682688773512,0.03943410730814771,0.029643702691064127,0.08296668271583048
174,"Fe, Ni",[Fe II] 4814.534,0.013380550304366162,-0.10670148026851134,0.032241329673628596,0.6940306821135692,-0.03352514391709845,0.3230346759199676,-0.013566606428944224
211,Med Neb,H I 4861.32,100.0,100.0,100.0,100.0,100.0,100.0,100.0
227,"Fe, Ni",[Fe III] 4881.073,0.04966604717209666,0.12717774880589622,0.08164837956850304,0.015071642879174495,0.01222258546846993,0.38540364951106465,0.09152404358433594
260,Med Neb,He I 4921.93,0.8802945584494458,1.7063063948096802,1.1297810407880244,1.2184745943823982,1.0843835231975325,0.5528418966006924,0.00015164943311275482
268,"Fe, Ni",[Fe III] 4930.64,0.056167127389608086,0.10826974939059429,0.0659329402889173,0.0631891179517571,0.09995069553373949,0.09405703817020339,-0.01816904636722339
289,Med Neb,[O III] 4958.91,118.33563029294221,207.4865912990062,125.201477080671,150.95551373935135,188.67672704955189,94.80706036450634,137.04536884054764
311,"Fe, Ni",[Fe III] 4987.20+,0.16554842002264256,-0.09983660411146901,0.3863749517956779,0.18949914780327257,-0.021851569064056407,0.4016738561273901,0.2988673327912147
328,Med Neb,[O III] 5006.84,333.86997193069726,538.3490623821949,376.0686643433532,465.92542350274454,594.6684750887025,252.02150828976906,442.19384783765486
335,Med Neb,He I 5015.68,1.855340602221738,3.1708922149345384,2.341451159031928,2.402268305935973,1.7626388100573538,1.5520932048352172,0.8839236243386459
356,Med Perm,Si II 5041.03,0.0759860098427001,0.8346150727824824,0.12484603333080753,0.06404927205196392,0.10535797681069087,0.43389190672825173,0.2024977287488474
360,Med Neb,He I 5047.74,0.1519111730732445,0.4934721537542883,0.19491349302693653,0.1953838144007227,0.1769778314482983,0.26174935072386846,-0.17972864957720378
367,Med Perm,Si II 5055.98,0.05593134676750471,-0.2711034282363009,0.05924824199899657,0.015253525684504571,-0.04681025424042666,0.5473617318602745,-0.0750640622569547
428,Stellar,O I 5131.14,0.009798206013698853,0.14670713787334422,0.011718026263917556,-0.005477324898013007,0.019773847855669845,0.019520241172415773,0.023248098809571207
441,Neutral,O I 5146.61,0.023802434092661025,0.29971694221845574,-0.005398945018112821,0.014461577636296533,-0.0015192448926926805,0.09726973694125596,0.07290004891777428
449,"Fe, Ni",[Fe II] 5158.81,0.019322602272697022,-0.255509506965778,-0.012479728439159208,0.00029177033355032967,-0.03130070435458892,0.40495485206619464,-0.052030198360828506
475,Med Neb,[Ar  III] 5191.82,0.06710240446796673,0.21361009042107137,0.10011813391376259,0.08553038920646806,0.08433702294497576,0.16919576087311172,0.02834881545664942
482,Neutral,[N I]  5199.00+,0.192307619174745,2.0897334001672423,0.09587392939331611,-0.06222097093588556,-0.06879670953327353,0.37666616518332957,0.0242735378334765
498,Med Perm,Si II 5219.31 ,0.04808403525604825,0.527855714506371,0.03062042744471436,0.010890232969138278,0.04788461122061743,0.1200345488963419,0.10955829045545909
531,"Fe, Ni",[Fe II] 5261.61,0.012125588928654686,-0.34824451505272047,0.005072936487109395,0.001528952332305948,-0.0770933958164208,0.34660084131000995,-0.08084599778611085
