Index,Type,ID,zone-0,zone-I,zone-II,zone-III,zone-IV,zone-MYSO,zone-S
1512,Deep Neutral?,UIL,1.1621,0.9104,0.1122,1.3132,15.035,0.8139,0.7243
1524,Deep Neutral?,UIL,0.7797,0.5904,0.5331,0.2153,0.9187,0.1925,0.2457
1547,Deep Neutral?,UIL,0.563,0.2671,0.3799,0.6013,0.1361,0.339,0.3271
1561,Low Neb,[N II] 6548.05,0.7552,0.9351,0.7371,0.763,0.7736,0.9638,0.7758
1573,Med Neb,H I 6562.79,0.9196,0.0627,0.9521,0.8947,0.9102,0.9796,0.881
1590,Low Neb,[N II] 6583.45,0.8893,0.8026,0.9029,0.9473,0.718,0.822,0.9291
1603,Neutral?,UIL,0.6659,0.3099,0.3733,0.0305,0.3631,0.5465,0.3297
1616,Deep Neutral?,UIL,0.7701,0.6699,0.8208,0.9826,0.1621,0.1244,0.1928
1626,Deep Neutral?,UIL,1.1465,0.5731,0.6831,0.0288,0.5096,1.7503,1.6309
1632,Deep Neutral?,UIL,0.9764,1.0506,0.7415,0.1416,0.0168,1.4174,1.2589
1640,Deep Neutral?,UIL,0.8939,0.234,1.0082,0.1362,0.5934,0.9616,0.9371
1648,Deep Neutral?,UIL,0.9942,0.736,1.2263,0.2422,0.0898,0.0412,0.7202
1657,"Fe, Ni",[Ni II]  6666.80,1.1359,1.6071,1.1163,0.8248,1.4595,1.288,2.123
1665,Med Neb,He I 6678.15,0.7355,0.3174,0.7174,0.7415,0.7176,0.765,0.6428
1682,Deep Neutral?,UIL,0.9207,0.7467,0.0162,0.1519,0.2182,0.5966,1.3938
1696,Low Neb,[S II] 6716.44,0.8627,0.871,0.8666,0.6438,1.0036,0.897,0.1819
1708,Low Neb,[S II] 6730.816,0.8903,0.8168,0.8788,0.8924,0.7457,0.8055,0.9406
1744,Deep Neutral,UIL,0.8065,0.0392,0.2861,1.0951,1.1699,0.8977,1.4308
1756,None,None,0.133,0.0261,0.0053,0.0102,0.3242,0.0002,0.1615
1759,High Neb,[K IV] 6795.1,0.9438,0.2463,0.0155,1.1396,0.7133,1.7531,0.3579
1794,None,None,0.3406,0.095,0.4269,0.5751,0.4057,0.2118,0.9348
1801,Deep Neutral?,UIL,1.0477,1.2497,0.7898,1.069,0.0799,0.9986,1.4095
1913,Deep Neutral?,UIL,0.9347,0.3064,0.4656,0.0441,13.3807,0.759,0.6586
1925,Neutral,O I 7001.92,0.8136,1.0007,0.4202,0.4028,0.0415,1.0215,0.6722
1931,Deep Neutral?,UIL,1.1311,0.0587,1.4878,0.0241,0.1667,1.1407,1.0741
1936,Deep Neutral?,UIL,0.9706,0.0445,1.3575,1.9032,1.1242,1.0739,1.5472
1944,Deep Neutral?,UIL,0.7479,1.5619,0.6343,1.3918,0.5659,1.6256,1.5799
1954,Deep Neutral?,UIL,0.8784,0.2962,1.2189,1.4916,1.6618,1.523,1.5976
1958,Deep Neutral?,UIL,0.9181,0.269,1.0922,0.4701,0.5223,1.1835,0.7044
1969,Deep Neutral?,UIL,1.2682,1.528,1.7841,2.6434,2.8662,1.205,1.5034
1975,Med Neb,He I 7065.28,0.8354,0.6967,0.7389,0.7628,0.8069,0.887,0.6063
1987,Neutral?,UIL,1.0355,0.1053,0.8579,0.1952,0.2641,1.352,1.4215
1997,Deep Neutral,UIL,1.0339,0.766,0.9461,0.778,0.8002,1.0587,0.8802
2008,Deep Neutral,UIL,0.8657,1.0198,0.8281,1.1828,0.9658,0.6898,0.172
2012,Deep Neutral,UIL,0.8127,0.4958,0.9208,0.9032,0.234,1.0323,1.5717
2032,Med Neb,[Ar III] 7135.78,0.8639,0.4249,0.9183,0.8965,0.9353,0.8864,0.9367
2039,Deep Neutral,UIL,1.0586,1.7015,1.3977,2.1709,0.202,1.2726,1.4375
2047,"Fe, Ni",[Fe II] 7155.14,0.8981,1.1428,0.0142,1.3284,0.3841,1.0656,0.1158
2052,Med Neb,He I 7160.13,0.5789,1.9556,0.8536,1.061,1.0357,1.9833,0.0156
2060,High Neb,[Ar IV] 7170.5,0.802,0.4495,0.8452,0.1474,0.5529,0.9809,0.163
2066,Deep Neutral,UIL,0.8231,0.1169,0.3576,0.8968,1.2366,0.4976,1.7482
2071,Deep Neutral??,UIL,1.0116,0.7501,0.9267,0.8076,0.6384,1.0636,1.0919
2079,Deep Neutral?,UIL,0.2154,0.0677,0.022,0.0751,0.1075,0.0054,0.0212
2082,Deep Neutral??,UIL,0.3029,0.5679,0.7064,0.8248,0.9805,0.7846,0.8287
2101,Neutral?,UIL,0.9104,0.1584,1.1564,0.2678,1.5061,0.9398,1.0853
2114,Deep Neutral,UIL+,0.9427,0.5511,0.4603,0.1544,0.0731,0.1301,0.0047
2127,Neutral,O I 7254.15+,1.2465,0.8763,0.7126,0.0105,0.2463,0.9558,0.3037
2134,High Neb,[Ar IV] 7262.7+,1.0804,2.3627,1.0327,2.3222,0.89,0.9715,1.0271
2148,Med Neb,He I 7281.35,0.8963,0.5408,0.8683,0.8375,0.8747,0.9516,0.8576
2154,?,UIL,2.4505,0.0043,2.4994,2.9324,0.9877,1.6039,1.164
2168,Deep Neutral??,UIL,1.49,1.6208,1.3539,1.0607,1.5685,0.7818,1.0642
2179,Low Neb,[O II] 7319.99+,0.9344,0.9218,0.9316,0.8505,0.6415,0.9991,0.7915
2187,Low Neb,[O II] 7330.73+,0.8079,1.0402,0.8119,0.8279,0.7657,0.8501,0.8123
2199,Deep Neutral?,UIL,0.1233,1.0238,1.0239,1.2007,0.736,0.3443,0.767
2225,"Fe, Ni",[Ni II] 7377.83,0.9066,1.0842,1.1258,0.7397,1.0009,0.8675,0.7714
2252,"Fe, Ni",[Ni II] 7411.61 ,0.2666,0.0956,1.0072,0.3467,0.3515,0.9766,0.144
2263,"Fe, Ni?",UIL,0.6631,0.3934,0.304,0.7377,0.7573,0.8038,0.5506
2277,Neutral,N I 7442.30,0.3409,0.9074,0.017,0.6182,0.3546,1.099,2.5919
2285,"Fe, Ni?",[Fe II] 7452.54?,0.0851,0.0172,1.2173,1.8243,0.0228,0.7547,0.425
2294,Deep Neutral,UIL,0.8105,0.1693,0.2137,0.5973,0.6502,0.1845,0.2415
2298,Neutral,N I 7468.31+,0.9878,0.9267,0.8161,0.9972,0.8872,1.083,0.1374
2314,Deep Neutral,UIL,0.8926,0.0917,0.1343,0.5152,0.5395,0.9109,0.0059
2323,Med Neb,He I 7499.85,0.9873,0.1091,0.7014,0.8719,0.6985,0.7684,0.8516
2334,"Fe, Ni",Fe II 7513.1762,0.9696,1.1604,0.9476,1.0229,1.0495,1.0757,1.0315
2345,Deep Neutral?,UIL+,0.6268,0.7668,0.3257,0.6911,0.3379,0.8493,0.9218
2348,High Neb,[Cl IV] 7530.8,0.8218,0.5029,0.009,0.9091,0.9245,0.6973,0.6418
2426,Deep Neutral,UIL,0.2969,0.3236,0.3549,0.5181,0.1207,0.2608,0.2985
2434,Deep Neutral,UIL,0.6549,0.6445,0.5989,0.841,0.2845,0.6927,0.2346
2454,Deep Neutral,UIL,0.8841,0.8814,0.7883,0.233,0.9614,0.8724,0.9058
2489,Deep Neutral,UIL+,0.7345,0.0913,0.1,0.5931,0.0936,1.075,0.0192
2490,Deep Neutral,UIL+,0.6036,0.6106,0.6123,0.3549,0.4154,0.0572,0.4287
2501,Deep Neutral?,UIL+,0.8433,0.2764,0.2334,0.4399,0.4879,0.829,0.2692
2503,Deep Neutral?,UIL,0.8615,1.9608,0.728,0.1122,0.0047,0.0952,2.7409
2516,Deep Neutral?,UIL,1.6859,1.9157,2.0017,2.0405,2.0698,1.6589,2.1516
2524,Med Neb,[Ar III] 7751.10,0.8256,0.0235,0.714,0.7328,0.7154,0.8874,0.4194
2538,Deep Neutral,UIL,0.5307,0.173,0.3824,0.6825,0.7878,0.3206,0.6282
2549,Deep Neutral,UIL,1.119,1.1556,1.2466,1.0248,0.5301,0.9015,0.84
2556,Deep Neutral,UIL+,0.8242,0.3005,0.3411,0.6499,0.2919,0.9989,0.7037
2565,Deep Neutral,UIL,1.0033,0.5003,0.0874,0.8393,0.8667,1.3182,1.2165
2577,Med Neb,He I 7816.13+,0.641,0.3499,0.5921,0.3541,0.3663,0.7324,0.2628
2594,Deep Neutral,UIL,0.9922,0.2795,0.234,0.1016,0.1527,0.9665,0.8031
2602,Deep Neutral,UIL+,0.3839,0.0961,0.3593,0.1577,0.4392,0.5475,0.5445
2614,Deep Neutral?,UIL+,0.0318,0.0298,0.0909,0.3609,1.1074,0.1384,0.0166
2623,Low Neb??,[P II] 7875.99+,0.4155,0.2743,0.1086,0.1426,0.0483,1.3677,0.0507
2636,Deep Neutral,UIL,0.9505,1.3376,0.874,1.145,1.059,0.6133,1.8126
2657,Deep Neutral?,UIL+,0.7654,0.5671,0.2339,0.2731,0.4226,0.8535,0.6653
2665,Deep Neutral?,UIL,0.8329,0.272,0.4692,0.0114,0.2137,0.8946,1.0885
2692,Deep Neutral,UIL,0.2853,0.4747,0.1711,0.3252,0.5421,0.2646,0.7067
2724,"Fe, Ni",[Fe II] 7997.03+,2.0204,0.2035,0.8718,0.4719,0.8274,0.8772,1.3179
2731,Deep Neutral,UIL,0.8212,0.2883,0.3696,0.5234,0.2137,0.5778,0.1755
2736,Deep Neutral??,UIL,1.2075,1.5468,1.3338,1.4458,1.7129,1.1102,1.8765
2754,Deep Neutral,UIL,0.9268,2.6922,0.1433,1.221,0.137,1.8535,1.0582
2760,High Neb,[Cl IV] 8045.62+,0.93,1.3232,0.8694,1.0674,0.9548,0.8934,1.0055
2779,Deep Neutral?,UIL,0.948,1.791,0.387,1.571,0.175,1.095,0.6289
2790,Deep Neutral,UIL,0.9536,1.0932,0.6377,0.5784,0.0699,0.9181,0.6823
2825,Neutral,Ca I] 8125.31,0.0229,0.1869,0.9394,0.7896,0.1557,1.2806,0.7488
2844,Deep Neutral,UIL,0.896,0.6921,0.3263,0.7329,0.9048,0.4485,0.8917
2874,Neutral,N I 8188.012,0.2012,0.9612,1.0047,0.0968,0.1127,1.0677,1.1393
2877,Deep Neutral,UIL,1.1108,0.8641,1.0107,1.0567,0.8072,0.5943,0.6424
2884,Neutral,N I 8200.357        ,1.2996,0.7881,0.0883,1.2375,1.0489,1.2649,0.5395
2889,Deep Neutral?,UIL,0.7379,1.5695,0.0864,1.375,1.0312,1.2062,1.2247
2897,Neutral,N I 8216.34+,1.2166,1.0599,1.8519,0.8625,1.0996,1.1553,2.4931
2902,Neutral,N I 8223.14,0.8328,1.0904,0.0387,0.4831,0.3152,1.1386,0.5147
2907,Neutral?,UIL,0.6754,0.3423,0.4682,0.0804,1.4478,0.9791,0.1052
2913,High Neb,He II 8236.78,2.7625,1.639,0.37,2.3026,0.2393,1.1331,0.6291
2918,Neutral,N I 8242.39,0.7851,0.7699,0.3583,1.2002,1.6467,0.9743,1.4388
2937,Deep Neutral,UIL,1.0884,0.7201,1.0357,0.4915,0.4639,0.8005,0.7677
2942,Deep Neutral,UIL,0.862,0.0653,0.3852,0.4464,2.7688,0.457,3.2891
2951,Deep Neutral,UIL+,0.7175,0.6141,0.1731,0.1196,0.282,0.5267,0.0234
2954,Deep Neutral,UIL,0.4357,1.0248,0.8604,0.0435,0.4312,0.866,0.4264
2957,Med Neb,H I 8292.31,0.1107,0.5672,0.2943,0.1095,0.2743,0.0902,0.0957
2963,Deep Neutral,UIL+,1.1082,1.2601,1.1026,1.0061,1.0464,1.0427,0.3474
2967,Deep Neutral?,UIL+,0.8471,0.6676,0.0704,0.7221,0.716,0.6453,0.1742
2968,Med Neb,UIL,1.0796,0.3175,0.2523,0.359,0.3592,0.8488,0.2384
2969,Med Neb,H I 8306.11+,0.6854,0.2628,0.5675,0.9247,0.8907,2.5442,0.2953
2975,Med Neb,H I 8314.26,0.9284,0.8913,0.9296,0.951,0.9428,1.0097,0.6748
2982,Med Neb,H I 8323.42,0.919,0.9075,0.8194,0.8617,0.8099,1.1393,1.6962
2987,Deep Neutral?,UIL,0.8851,1.323,0.8109,1.0432,1.2325,1.0807,0.3997
2991,Deep Neutral,UIL+,1.2146,1.6847,1.3098,1.4316,1.4901,1.1413,1.5002
3000,Med Neb,H I 8345.55,0.7554,1.9196,0.1052,0.0585,0.0392,1.1476,0.0536
3011,Med Neb,H I 8359.00+,0.9832,0.7179,0.9071,1.0409,0.995,1.0502,0.7396
3023,Med Neb,H I 8374.48,0.9066,0.6848,0.8642,0.9192,0.8966,0.9689,0.779
3034,Deep Neutral?,UIL,0.3308,0.2729,0.5255,1.3692,1.225,0.8955,1.6679
3037,Med Neb,H I 8392.40+,0.2726,0.0568,0.1538,0.1169,0.4163,0.5304,0.1707
3045,Deep Neutral??,UIL,0.7836,1.0187,0.3395,0.0708,0.8239,1.1402,1.9109
3054,Med Neb,H I 8413.32+,0.8853,0.0572,0.8104,1.0762,1.1135,0.9688,0.9244
3074,Med Neb,H I 8437.96,0.9475,0.6932,0.9287,0.9299,0.941,1.0536,0.8656
3081,Neutral,O I 8446.48,0.9023,0.5128,0.783,0.5611,0.6021,0.9704,0.7547
3091,Deep Neutral,UIL+,0.9499,0.5767,0.0101,0.0823,0.5585,1.0162,0.0521
3098,Med Neb,H I 8467.26,0.9063,0.048,0.9108,0.8921,0.8902,0.8488,0.8561
3104,Deep Neutral,UIL,1.041,0.1555,1.4349,1.598,0.6542,1.0172,1.5713
3122,Deep Neutral,UIL,0.8618,0.4366,0.8775,1.2677,1.0396,1.237,1.0851
3126,Med Neb,H I 8502.49,0.9589,0.0257,1.0463,1.079,1.1029,0.9319,1.0397
3138,Med Neb,He I 8518.04,1.3262,1.3849,1.1486,1.2243,1.0767,1.2849,1.6002
3142,Deep Neutral,UIL,0.9734,0.0116,0.9369,0.9061,0.7801,1.0009,1.9515
3147,Deep Neutral???,UIL,1.2164,0.948,0.9448,0.9957,0.7319,1.1589,0.9494
3160,Med Neb,H I 8545.38,0.9717,0.5578,1.0176,0.971,1.0264,0.9732,0.9953
3164,Deep Neutral,UIL,0.9187,1.1039,0.3692,0.9843,0.9829,0.8834,0.2093
3172,Deep Neutral,UIL,0.9489,0.9036,0.7264,1.3008,0.9833,0.9876,1.06
3187,Low Neb,[Cl II] 8578.69+,0.9038,0.3003,0.9093,0.2784,0.7788,0.946,0.1009
3190,Med Neb,He I 8582.61+,0.3447,0.1521,0.3178,1.0778,1.2405,0.3631,0.6091
3202,Med Neb,H I 8598.39,0.802,0.1367,0.7999,0.8325,0.797,0.7658,0.7876
3213,Deep Neutral,UIL,0.9844,0.8945,0.9881,0.3092,0.8003,0.6313,0.0716
3218,"Fe, Ni",[Fe II] 8616.95,1.6664,0.7208,0.9758,0.8138,0.8087,0.822,1.1161
3221,Deep Neutral,UIL,0.9686,0.3569,0.2319,0.736,0.9067,0.1467,0.7131
3244,Deep Neutral,UIL+,1.013,0.3663,0.8977,0.549,0.148,1.0612,0.3501
3252,Deep Neutral,UIL,0.7543,0.6717,0.6818,1.6002,1.4597,0.2647,0.9031
3256,Med Neb,H I 8665.02,0.9161,0.6354,0.9962,0.9745,0.9807,0.9102,0.9661
3263,Deep Neutral,UIL+,0.6825,0.583,0.9454,1.0191,0.7757,1.0225,1.0103
3268,Neutral,N I 8680.282,0.2985,0.8519,0.7817,1.1277,0.4956,0.695,1.2323
3272,Deep Neutral,UIL+,1.0237,0.0181,0.8302,1.0476,1.0485,1.5772,2.0167
3278,Deep Neutral??,UIL+,1.3821,0.305,1.223,1.332,1.272,2.0765,1.2468
3280,Neutral?,UIL+,1.2149,1.1888,0.3089,0.6197,0.7807,1.242,1.015
3286,Neutral,N I 8703.247,0.9013,0.859,0.4242,0.1651,0.9908,1.04,1.9315
3293,Neutral,N I 8711.703,0.8969,1.037,1.0708,0.9622,0.9991,1.0865,1.4058
3299,Neutral,N I 8718.837,1.7964,1.5539,0.0029,1.0073,1.3662,1.0789,1.1611
3306,Deep Neutral,[C I] 8727.13,1.0007,0.8304,1.1355,0.015,0.0126,0.9466,1.35
3311,Med Neb,He I 8733.43,1.2029,0.4855,1.08,1.0125,1.2809,1.0156,0.9691
3315,Deep Neutral,UIL,0.9555,0.236,0.2572,0.4457,0.0683,0.9971,0.8614
3324,Med Neb,H I 8750.47,0.9406,0.5463,0.8661,0.861,0.9111,0.9899,0.7915
3346,Med Neb,He I 8776.71+,0.1294,0.6207,0.2773,0.0953,0.2643,0.5749,0.764
3355,Deep Neutral,UIL+,0.9125,0.0345,0.1665,0.2413,0.224,1.0184,0.0191
3372,Deep Neutral,UIL,0.9876,0.1181,0.8483,1.4462,1.0935,1.1118,1.7206
3397,Deep  Neutral,UIL,0.8128,0.089,0.0381,1.6529,0.0879,0.4749,0.6799
3405,Deep Neutral,UIL,0.9024,1.1369,0.8514,0.8976,0.9805,0.8744,1.1468
3412,Deep Neutral??,UIL,1.0315,0.055,0.6923,0.0616,0.16,0.3324,0.489
3414,Med Neb,H I 8862.79,0.9322,0.5251,0.9063,0.8293,0.8619,1.0274,0.7324
3435,Deep Neutral?,UIL,0.9174,1.0235,0.0022,1.135,0.5984,0.8764,0.9676
3439,Deep Neutral,UIL,0.8833,0.597,0.0033,1.5813,0.5208,0.9149,1.2551
3476,Neutral?,None,0.0087,0.0712,0.0037,1.0287,0.5582,0.0238,0.7125
3481,Deep Neutral,UIL,1.2824,0.9832,1.0643,1.5617,1.8135,1.2292,1.7159
3494,"Fe, Ni?",UIL,0.099,0.9256,0.994,1.0548,0.9887,0.9473,1.2253
3536,Med Neb,H I 9014.91,0.9586,0.0717,1.0748,0.9955,1.0623,0.9967,1.0736
3539,Deep Neutral,UIL,0.657,0.2351,0.9528,1.0755,0.9893,0.5666,1.1505
3548,Deep Neutral,UIL,0.8294,0.0779,0.4581,0.1901,1.215,0.8882,2.0233
3552,Deep Neutral??,UIL,1.0745,0.079,0.1013,0.3109,0.6751,0.8897,0.1371
3561,Deep Neutral??,UIL+,0.474,0.1728,0.2517,0.8684,0.0158,0.0133,0.0087
3564,Deep Neutral,UIL,1.0518,0.0542,0.8522,0.5042,1.8231,0.4643,0.0162
3570,Deep Neutral,UIL,0.9488,0.7592,0.1767,1.2657,1.0529,0.59,1.2583
3574,Med Neb,He I 9063.29,1.584,1.5048,1.7896,1.8197,1.7908,1.0072,1.6611
3579,Med Neb,[S III] 9068.90,0.9231,0.6157,0.821,0.8679,0.9255,1.0003,0.7163
3591,Deep Neutral?,UIL,0.7201,0.016,1.0381,0.0397,0.8077,0.9189,0.8228
3603,Deep Neutral,UIL,0.9837,0.9778,1.1809,0.9872,0.6319,1.2584,1.1098
3615,Deep Neutral,UIL,0.9738,0.9083,0.9066,0.9712,0.9458,1.067,1.0968
3622,Low Neb?,[Cl II] 9123.60,1.3003,1.641,1.6858,1.3875,0.5113,1.2892,1.514
3640,Deep Neutral,UIL,0.9756,0.811,2.052,1.1329,0.8747,1.8169,1.397
3649,Deep Neutral?,UIL,1.0589,0.3103,0.1375,0.411,0.0486,1.1362,1.4001
3654,Deep Neutral?,UIL,0.5949,1.9636,2.4853,0.3269,0.672,1.0681,0.8179
3687,Neutral,Ca I] 9204.09,0.8924,0.0261,0.6535,0.486,0.3244,1.0554,19.9629
3692,Med Neb,He I 9210.28,0.5634,0.6314,0.4599,0.6968,0.9008,0.3317,1.6428
3699,Neutral?,UIL,1.8712,0.0811,0.8985,0.5775,0.1819,1.165,1.3195
3707,Med Neb,H I 9229.01,0.8786,1.0412,0.8048,0.8075,0.8893,0.9685,0.7448
3711,Deep Neutral,UIL+,1.863,1.5835,0.0903,1.1606,1.3435,1.0427,0.9817
3720,Neutral,Ca I] 9244.31,0.8832,0.9321,0.8967,0.9143,0.0132,0.9067,0.0805
3736,Deep Neutral??,UIL,1.1834,0.0359,1.4538,0.1222,1.8556,0.332,2.5508
3762,Deep Neutral?,UIL,0.9374,0.6149,0.8571,1.5968,1.3523,1.0661,1.6819
